,date,EBF,ENT,GEN,POL
0,2017-04-03,-0.012371849245683467,-0.07381421515757965,-0.09638548738740642,-0.12747097710984073
1,2017-04-04,-0.014725517107547818,-0.07279577242410076,-0.1647935406409457,-0.15134510031658346
2,2017-04-05,0.02052334784977599,-0.06606111420499189,-0.0898767050002969,-0.18156335964570489
3,2017-04-06,-0.0032605754307888707,-0.0840293813099894,-0.1314632172519299,-0.10350521772113293
4,2017-04-07,-0.06851729597544791,-0.10746091031501083,-0.14237575881844877,-0.08252507438971046
5,2017-04-10,-0.05030616673664502,-0.09542686563355397,-0.15742112429434202,-0.1287702020300408
6,2017-04-11,-0.027272846429775507,-0.11050331064995417,-0.14849131541833602,-0.09961210395003989
7,2017-04-12,-0.016185178053678285,-0.09736198388381272,-0.142124252717186,-0.1344123713722627
8,2017-04-13,-0.04857898434648214,-0.10386827720430919,-0.1561568783098467,-0.09581296120516279
9,2017-04-14,-0.04672119242178169,-0.06422731661472783,-0.11102087613679258,-0.10504395869434063
10,2017-04-17,-0.030418783050496626,-0.09240863149473444,-0.13705098867571602,-0.1117599471512696
11,2017-04-18,0.007736850843652554,-0.0792258155655239,-0.11521160595732022,-0.13295308782536291
12,2017-04-19,-0.0032283948352757035,-0.0645035882054695,-0.1273040798179919,-0.10223963106110624
13,2017-04-20,0.026166568309052552,-0.09347834434623643,-0.11255482436953705,-0.14795564777029793
14,2017-04-21,-0.030481920568891905,-0.08412928061173447,-0.10499305733135722,-0.09533910156524443
15,2017-04-24,0.009426422949250349,-0.091117681624218,-0.11265126290887803,-0.09898677234807145
16,2017-04-25,0.0258288820602564,-0.10219523157667497,-0.13223457945783557,-0.09069476468920594
17,2017-04-26,0.030210141267787705,-0.07661758978042002,-0.1126223627421962,-0.11270446513685607
18,2017-04-27,0.016462289495682507,-0.06876971718568642,-0.12070987597301018,-0.16335621169528325
19,2017-04-28,-0.0026984064874057668,-0.0724290312495205,-0.10925943807763958,-0.06710775434153109
20,2017-05-01,-0.07650038307051986,-0.09564700710227875,-0.09145471518594854,-0.10108635700145616
