,date,EBF,ENT,GEN,POL
0,2018-07-02,-0.13190242000357708,-0.1081214850896399,-0.186927483336262,-0.15111996102669395
1,2018-07-03,-0.0713374962209456,-0.15435755869772047,-0.23715649656782095,-0.2192857682687837
2,2018-07-04,-0.16379813495288162,-0.12026802183068659,-0.19736967787062176,-0.22658364367227823
3,2018-07-05,-0.11520546535763858,-0.09698512113561303,-0.23071578589131614,-0.18658141277794418
4,2018-07-06,-0.15171680009235505,-0.09110355926109044,-0.2052665332313525,-0.1955435638776405
5,2018-07-09,-0.09632303901602576,-0.11525384068411866,-0.24191246882769957,-0.18110777905187858
6,2018-07-10,-0.033044133474278516,-0.12946762790408423,-0.21254379736775583,-0.16657497495571527
7,2018-07-11,-0.11915282712927493,-0.1651360640537759,-0.20038954333194767,-0.1659844307322872
8,2018-07-12,-0.05817067198351181,-0.12475124573509808,-0.19177949805471853,-0.18258708558704068
9,2018-07-13,-0.10011349127557012,-0.11684419031030145,-0.18666977976532922,-0.18465524957337903
10,2018-07-16,-0.07673927634060683,-0.12653007935760036,-0.1936127114746008,-0.22735274210572243
11,2018-07-17,-0.04338013787965676,-0.08954290476851637,-0.22599401106336073,-0.19082603591116334
12,2018-07-18,-0.04101456193553998,-0.10903379356354084,-0.24049450734511335,-0.17612824833969462
13,2018-07-19,-0.12737745663961972,-0.089231413811535,-0.21787562284956202,-0.1869014937988689
14,2018-07-20,-0.13683294498204757,-0.14449300113561991,-0.20648977310798514,-0.1564475090654437
15,2018-07-23,-0.12212828699194189,-0.12543414905744274,-0.237132291453309,-0.1839635342760365
16,2018-07-24,-0.027192890346187222,-0.15387952936653332,-0.2200309109665325,-0.14690506019383326
17,2018-07-25,-0.0909366403566134,-0.115979275461792,-0.22527355976833277,-0.18408811451546603
18,2018-07-26,-0.05346620830621958,-0.10851278987742004,-0.2375425233191851,-0.18263305621510445
19,2018-07-27,-0.08575270058306521,-0.12993396000281252,-0.20239898911271986,-0.18843816175413225
20,2018-07-30,-0.11335705468759129,-0.09652983760671284,-0.25568404836189873,-0.12789916247600996
21,2018-07-31,-0.05595734325271794,-0.11924974932652259,-0.20926521476028503,-0.1401886545836219
