,date,EBF,ENT,GEN,POL
0,2018-02-01,0.010251782420851075,-0.07416346067222374,-0.13611948856034364,-0.14974782072628537
1,2018-02-02,-0.06419512615176894,-0.1253417104183297,-0.16839517635468504,-0.22094538683989687
2,2018-02-05,-0.10792064743156865,-0.1057505825573219,-0.18631906030538278,-0.16806231473240094
3,2018-02-06,-0.031772762772948,-0.12893225774529357,-0.19108187668945317,-0.18289629814856911
4,2018-02-07,0.014024288928414426,-0.10984923216013096,-0.11331495053211502,-0.1340950168225737
5,2018-02-08,-0.01968489461831431,-0.0912470849342061,-0.13291172620820554,-0.16275877288610832
6,2018-02-09,-0.05275708755190716,-0.10744204730457388,-0.1650565687734722,-0.1686200226734703
7,2018-02-12,-0.015220882858903636,-0.1137005840624308,-0.16143156436261072,-0.12899990926849322
8,2018-02-13,-0.06400303330795368,-0.0785000906020668,-0.1494888957104151,-0.19985804476514146
9,2018-02-14,-0.011603408866278378,-0.09385611946345307,-0.13080038528633414,-0.12437446876668294
10,2018-02-15,0.0007445773714841857,-0.1232052377174051,-0.1610183277593007,-0.21773908225577174
11,2018-02-16,-0.058174212733654425,-0.1222879108684581,-0.17970306809570558,-0.17070344269776078
12,2018-02-19,-0.045903362564456006,-0.09997738374198098,-0.17246933208956874,-0.17877288367926028
13,2018-02-20,-0.004045846749466123,-0.08821900134331527,-0.1550238930006943,-0.15296216655948783
14,2018-02-21,-0.04741275535543101,-0.12087052329906334,-0.13412749384706085,-0.2070225189913005
15,2018-02-22,-0.02784453803082611,-0.10626711360228484,-0.1700342683139602,-0.1794326085286836
16,2018-02-23,-0.03278146154216564,-0.11394279163508368,-0.13663475656777235,-0.1599769132846797
17,2018-02-26,-0.00873881230839534,-0.10159024461142085,-0.14336908293411546,-0.11531868166433012
18,2018-02-27,-0.012450679909071992,-0.07348227316974479,-0.15903617184453572,-0.13399835433094548
19,2018-02-28,-0.060754264955242436,-0.10159282654080881,-0.1904946729960028,-0.1507473044962223
