,date,EBF,ENT,GEN,POL
0,2019-02-01,-0.12404377993547525,-0.09918002810892836,-0.16241139391218037,-0.17029216532251862
1,2019-02-04,-0.07692950403294095,-0.08873403334507236,-0.13099261198449366,-0.17004518608397726
2,2019-02-05,-0.07845359696720082,-0.11088536201300574,-0.13981023504513979,-0.07254801688180205
3,2019-02-06,-0.054677619230640316,-0.08636759597864853,-0.14108906377379488,-0.11764381200046603
4,2019-02-07,-0.14821023597627633,-0.1169420948728937,-0.1665783487556486,-0.14019476670849448
5,2019-02-08,-0.11416217723129102,-0.11244397066608446,-0.1550461483784975,-0.17219807705483758
6,2019-02-11,-0.05207458226914609,-0.04828089481063412,-0.16716319723288328,-0.2143735090531114
7,2019-02-12,-0.02883465201268397,-0.13314145146636291,-0.13033190267184053,-0.10017753246050896
8,2019-02-13,-0.05913697352720112,-0.1170520332206281,-0.16705752756361933,-0.15147300067120323
9,2019-02-14,-0.09647029866289583,-0.10978081648043075,-0.15443771859256822,-0.17229021466599204
10,2019-02-15,-0.12181211468299048,-0.1040455868274839,-0.17274847420733289,-0.19130443192247037
11,2019-02-18,-0.06147899545930472,-0.11743042945045601,-0.170003739461548,-0.15714904617575942
12,2019-02-19,-0.06144188900691119,-0.11755663478851877,-0.14402502732715508,-0.1470644130949276
13,2019-02-20,-0.028434594316551317,-0.1141630451004788,-0.1553287858125321,-0.2309099529711245
14,2019-02-21,-0.1004512925177321,-0.09420054834844457,-0.17048538728760412,-0.1810910525735995
15,2019-02-22,-0.0927549112564535,-0.1277547269761656,-0.17319653984891997,-0.21590250244716536
16,2019-02-25,-0.033992164296435964,-0.04595875582602428,-0.1447872309391326,-0.14480911161925017
17,2019-02-26,-0.10927611556694364,-0.12224920686509316,-0.15773601448948843,-0.17084952084717236
18,2019-02-27,-0.07591388546633965,-0.12354582251158562,-0.15478856211259487,-0.16227742896521297
19,2019-02-28,-0.07317242911918775,-0.10789905825470825,-0.13728399818919731,-0.06807925920695701
