,date,EBF,ENT,GEN,POL
0,2018-03-01,-0.06362216152851224,-0.10796683629347906,-0.1311310533241465,-0.1697278010673941
1,2018-03-02,-0.10804478460459069,-0.1412984474564192,-0.17434314855908176,-0.23456201224158016
2,2018-03-05,-0.024286673511632464,-0.07224770687321683,-0.1133938923834413,-0.16652585053593633
3,2018-03-06,-0.005103355092748648,-0.10041761375351312,-0.12868594876039183,-0.13231686202681248
4,2018-03-07,-0.0844801473709959,-0.12091706301284473,-0.14601360191703022,-0.17564437177410364
5,2018-03-08,-0.020236750024529113,-0.08586846448251627,-0.14012566134820123,-0.10740593371584135
6,2018-03-09,-0.06056004355955927,-0.08893465553783307,-0.15869383962035022,-0.11037952409327378
7,2018-03-12,-0.03997058255492929,-0.09414057461452921,-0.12767618980751128,-0.13402880616863636
8,2018-03-13,-0.02875435618291294,-0.1303727860821957,-0.19122822378872784,-0.19155069524352786
9,2018-03-14,-0.04325374292617843,-0.10876894800236594,-0.17397669815561836,-0.20503251928473926
10,2018-03-15,-0.047771155695718236,-0.08586104296882859,-0.1547309744546468,-0.18310767532084285
11,2018-03-16,-0.059690517341821556,-0.11797068311225258,-0.18555051348043408,-0.20563997118597666
12,2018-03-19,-0.05332986326630479,-0.11035447568490596,-0.16445337587798936,-0.19615793507337836
13,2018-03-20,-0.012767918008069198,-0.13812422083584214,-0.19503627358208517,-0.19459027674064222
14,2018-03-21,-0.05903897485307024,-0.11030775748456464,-0.14492970959683835,-0.10616827968645978
15,2018-03-22,-0.06853783752691621,-0.0709119003402132,-0.1330406806195405,-0.15660898684753907
16,2018-03-23,-0.08294757300322482,-0.10907264585583523,-0.12194736981515782,-0.12553110059579825
17,2018-03-26,-0.04273687821806179,-0.10659415756227143,-0.11047998122478925,-0.1168448560144298
18,2018-03-27,0.01520451883463365,-0.12568312505457155,-0.149463778208192,-0.129122006496187
19,2018-03-28,-0.046837900149043446,-0.0958711600073808,-0.14971839828448819,-0.15027204608800365
20,2018-03-29,-0.04162834797057681,-0.12314990432131835,-0.1435612173964982,-0.124031639948197
21,2018-03-30,-0.053589297425267954,-0.08604917973544671,-0.1475337183917192,-0.21163355818115712
22,2018-04-02,-0.07673407656249481,-0.11527831442573847,-0.1833046905059532,-0.3007104385954638
