,date,EBF,ENT,GEN,POL
0,2017-03-01,-0.02256726246138198,-0.0839473408959796,-0.10185998692453656,-0.08213969031225742
1,2017-03-02,-0.03829693091492654,-0.08032226695966742,-0.09291944396148884,-0.13323254020545972
2,2017-03-03,-0.07153296665917663,-0.10829952178610255,-0.09062918319643752,-0.16450384235020074
3,2017-03-06,-0.050821574777064546,-0.0932630356358309,-0.1525623809617665,-0.1004694100741933
4,2017-03-07,-0.023479355323469085,-0.10934041819791433,-0.15885299884994486,-0.14661454984631675
5,2017-03-08,-0.0377490451122273,-0.08217679606945989,-0.16332681102521376,-0.13243321277445458
6,2017-03-09,-0.024408540231992064,-0.08147842394849421,-0.13262040932129654,-0.0924821857514226
7,2017-03-10,-0.04567182271341043,-0.08074619310572258,-0.13164269791417246,-0.1098595533762022
8,2017-03-13,-0.0428521401445526,-0.08394622723862995,-0.1446825570579049,-0.15186431628839128
9,2017-03-14,-0.041746361388467844,-0.07912198238680342,-0.1505911517760729,-0.10517588825896382
10,2017-03-15,-0.039195073318980415,-0.12684783788405984,-0.12127001383622368,-0.10726068332427885
11,2017-03-16,-0.013433137907433787,-0.11442774221526854,-0.12297751678734109,-0.16926310275649203
12,2017-03-17,-0.01301044587929658,-0.08561035069774917,-0.13075081441918604,-0.13956338813830468
13,2017-03-20,-0.03567809946758072,-0.0977943096765965,-0.1062721420476631,-0.13479255526337872
14,2017-03-21,-0.02165364898174353,-0.11036812439655509,-0.15637987352659305,-0.18629691018292163
15,2017-03-22,-0.061155839645006,-0.09841853980609078,-0.17904953938786394,-0.10985134839566343
16,2017-03-23,-0.04454221273617714,-0.08575249311703995,-0.13592509601310074,-0.15856999247926212
17,2017-03-24,-0.01891928150217933,-0.08903215131654685,-0.13626493344178,-0.09870608508314811
18,2017-03-27,-0.04843630494778966,-0.09713095064854395,-0.14088795270982654,-0.12464836960917539
19,2017-03-28,0.008674399429220754,-0.0711579256113023,-0.1209219399174061,-0.10816726709814056
20,2017-03-29,-0.034407529273122045,-0.08228011812128275,-0.10292842765820437,-0.14143612012104437
21,2017-03-30,-0.03801001595340581,-0.08683861406556753,-0.11681682518738158,-0.1222703340706294
22,2017-03-31,-0.044327671862400185,-0.06589258875150385,-0.12628392493305493,-0.09035045590006306
