,date,EBF,ENT,GEN,POL
0,2016-10-03,-0.04114493283328753,-0.09220923310123182,-0.1381219406597196,-0.08250356457735362
1,2016-10-04,-0.040483930570099906,-0.07777406733587199,-0.12534410585483005,-0.1250256905296661
2,2016-10-05,-0.04252681510327113,-0.06319262699226547,-0.1005394446436664,-0.09718369816026697
3,2016-10-06,-0.03362901341089439,-0.09068872023190286,-0.134485541709137,-0.10617012107123931
4,2016-10-07,-0.07634233986854856,-0.09103690455281593,-0.11340862745532444,-0.19841270776620756
5,2016-10-10,-0.06748626005571004,-0.1246398696973415,-0.15620655824202082,-0.2131192712808278
6,2016-10-11,-0.03583355781525179,-0.09172981758429496,-0.15510747723455157,-0.13472249156558047
7,2016-10-12,-0.06363502122912106,-0.08731489775013855,-0.13306986164433396,-0.19748793603442763
8,2016-10-13,-0.035306672512047436,-0.08989421389749888,-0.13192860883980462,-0.20200343034624801
9,2016-10-14,-0.0003525150567066568,-0.09426425095536077,-0.12680576933484713,-0.16518382196241588
10,2016-10-17,-0.0427386368580817,-0.08830945083362987,-0.11921260796654491,-0.1377923936744881
11,2016-10-18,0.032000265771324414,-0.08927272868885475,-0.12717500278796612,-0.121698772105733
12,2016-10-19,-0.008983364041489587,-0.09356276578081277,-0.12603918862243352,-0.12381310571640075
13,2016-10-20,-3.0378433509680427e-05,-0.07439023169424774,-0.12251484620384873,-0.10870687968801619
14,2016-10-21,-0.033031840238447165,-0.10759258180191711,-0.10747154462440624,-0.08874404096995737
15,2016-10-24,0.0058691622035866664,-0.07600781238516388,-0.10690917433127504,-0.11816356884357207
16,2016-10-25,0.05089074609836668,-0.09499249299801599,-0.11382716535749174,-0.10184596533231403
17,2016-10-26,-0.026719686775488274,-0.0678294734629216,-0.11671440475908368,-0.06635453116073872
18,2016-10-27,-0.0017254501055284344,-0.07598427730988012,-0.1492284721655044,-0.09866843060072926
19,2016-10-28,-0.037401698352566556,-0.09185250483483809,-0.11832353061696221,-0.16696198554460093
20,2016-10-31,-0.05070375944263531,-0.0933266414034905,-0.12327980926201708,-0.13812745317551345
