,date,EBF,ENT,GEN,POL
0,2017-07-03,-0.010059198350821166,-0.11491797922922384,-0.1494250897391011,-0.16410441578915813
1,2017-07-04,0.021908814491583935,-0.0926730318567774,-0.11260698682346036,-0.09708427173544222
2,2017-07-05,0.014939783303190152,-0.08943385374858626,-0.1363582815990577,-0.07937966263579095
3,2017-07-06,-0.04791612870602287,-0.11213714678943311,-0.18339469833910993,-0.1910847875938455
4,2017-07-07,-0.06457401663393658,-0.11405815615857003,-0.12166918739824696,-0.12417132652265096
5,2017-07-10,-0.0016203164861414564,-0.1111703431701481,-0.13775462443442194,-0.05487285184625911
6,2017-07-11,0.03202165911351065,-0.07723491149377232,-0.1338167606534207,-0.1030811346214296
7,2017-07-12,0.049548735961785925,-0.07214665012630671,-0.1119968087478268,-0.14462539881329844
8,2017-07-13,0.02106784254593669,-0.0869579993271429,-0.10425496704683168,-0.0864913294074574
9,2017-07-14,0.007619327479964949,-0.12410513869894857,-0.14379772849730216,-0.1502076275375953
10,2017-07-17,-0.03993531678201772,-0.1005801953367472,-0.15175699880971413,-0.17689590376433706
11,2017-07-18,-0.029578654916108425,-0.10381198744647778,-0.16781478594109292,-0.15768258234861643
12,2017-07-19,0.0013732676386884982,-0.10974578465523713,-0.12667505403791582,-0.09234000555799896
13,2017-07-20,0.0022675427685463273,-0.06674747836290106,-0.09653382366389783,-0.12196861748520474
14,2017-07-21,-0.05590217752437005,-0.09875254450386674,-0.12187479802462389,-0.16774096591181534
15,2017-07-24,-0.02986688719103098,-0.08791604011208314,-0.09898827480155106,-0.12933423755605586
16,2017-07-25,0.013674799293739479,-0.08796709689163804,-0.14254862762812415,-0.14465351525224804
17,2017-07-26,0.030298153678274254,-0.08965315687323898,-0.17732977804180292,-0.10015749055254822
18,2017-07-27,8.481212801708982e-05,-0.07452142890206528,-0.13136217032945682,-0.1656081017187437
19,2017-07-28,-0.05444582506529607,-0.08522882779687643,-0.13926196811477187,-0.09045087986255754
20,2017-07-31,-0.03218602618458748,-0.09368053931317977,-0.15866457367879971,-0.11955557302452433
