,date,EBF,ENT,GEN,POL
0,2019-04-01,-0.04101327529023814,-0.09997513506853589,-0.191209839126044,-0.18251873389618772
1,2019-04-02,-0.14704895471160334,-0.12960651107288088,-0.20788950510389098,-0.163281944488655
2,2019-04-03,-0.03457692182425977,-0.11853051559448662,-0.1834085617066089,-0.11329503306963791
3,2019-04-04,-0.13237585904234206,-0.0917754784718619,-0.15534114609682384,-0.1640841197586269
4,2019-04-05,-0.08890704733684011,-0.1075470336969348,-0.1788733545052559,-0.21155530425705135
5,2019-04-08,-0.08315027333268592,-0.10376338191855301,-0.16962257645650675,-0.16152762860371017
6,2019-04-09,-0.12213604953259281,-0.10398322377153033,-0.15752713029348922,-0.20820401610522452
7,2019-04-10,-0.052251000486181254,-0.0891917040136373,-0.11425411035744552,-0.12125252210535109
8,2019-04-11,-0.14707993828475296,-0.0893599128819595,-0.14020356208473297,-0.17929300527840134
9,2019-04-12,-0.027653127273203966,-0.09144991476527031,-0.14197270716844207,-0.17491182106037662
10,2019-04-15,-0.049867635938159086,-0.07847668252388255,-0.1320872315253702,-0.1112266831744036
11,2019-04-16,-0.0037881834480737774,-0.10574464616365731,-0.1482136430559374,-0.14131533232311047
12,2019-04-17,-0.039734490863461897,-0.0916361349094834,-0.11673727252402626,-0.18870959562997594
13,2019-04-18,-0.05435118331973042,-0.08350947716855445,-0.1583091849169531,-0.1676822580754537
14,2019-04-19,-0.11611026389091605,-0.1208926560974801,-0.16539380009029023,-0.19871578104570956
15,2019-04-22,-0.13612984089291502,-0.11998741525720792,-0.21720618065118685,-0.17479073008988052
16,2019-04-23,-0.007769060203081694,-0.07625831781191098,-0.1977761606325988,-0.15634814945608377
17,2019-04-24,-0.05935847899787615,-0.09651943356294203,-0.20224103469719396,-0.1607812971832525
18,2019-04-25,-0.11934933534073323,-0.13067498238954528,-0.20082288240822024,-0.15081466817335315
19,2019-04-26,-0.14091043863349287,-0.10667164761751159,-0.16769325103079855,-0.15179482547911616
20,2019-04-29,-0.03728725402828703,-0.08435015735781023,-0.19248813482139399,-0.1169485778490544
21,2019-04-30,-0.05320953418283838,-0.10533571215482085,-0.1302935878369047,-0.12824026250531312
