,date,EBF,ENT,GEN,POL
0,2016-05-02,-0.05248145112464813,-0.061484622131626795,-0.13267995470205296,-0.13299256948693122
1,2016-05-03,-0.0997120172974322,-0.07856538289195593,-0.17077292266151942,-0.09747990403086582
2,2016-05-04,-0.07334723649814126,-0.07529360485743361,-0.10904181548219014,-0.07011605368833564
3,2016-05-05,-0.09134846604351346,-0.07126916877331962,-0.08180628284393306,-0.07669663066691894
4,2016-05-06,-0.0697075295617357,-0.05849371070142848,-0.10939121020369624,-0.1272448685856282
5,2016-05-09,-0.09198525975108893,-0.06961692609661019,-0.13220377344932915,-0.12769727193149208
6,2016-05-10,-0.05797315693520214,-0.0629537539972314,-0.1440853865339709,-0.09622811760528753
7,2016-05-11,-0.07155297966324028,-0.07545637074564317,-0.12031287322396006,-0.11446602098595608
8,2016-05-12,-0.0900529125635802,-0.07501754061016147,-0.12873353357965023,-0.07125617640719999
9,2016-05-13,-0.08797087213789084,-0.08649620189888223,-0.10042034691465752,-0.12209783368030169
10,2016-05-16,-0.0785290418189176,-0.08360600115331249,-0.11239862624856065,-0.08907998220156597
11,2016-05-17,-0.03510240173014186,-0.06432878882510633,-0.11132951121970375,-0.08456700093963224
12,2016-05-18,-0.0539946449531489,-0.05650873712191286,-0.13635439781270847,-0.0860473056865293
13,2016-05-19,-0.08483405257088963,-0.08121772440042624,-0.1372506685033191,-0.10284257574305641
14,2016-05-20,-0.05252059170253281,-0.08882456616737654,-0.10060092670462244,-0.1301688928636057
15,2016-05-23,-0.08624614091786978,-0.06381171260944456,-0.12361974264571413,-0.10945979987476527
16,2016-05-24,-0.019062876054205192,-0.08986058144830167,-0.10110168059164767,-0.1357628729310818
17,2016-05-25,-0.01215419497425496,-0.06257575140475775,-0.14526265775492983,-0.18551840380174467
18,2016-05-26,-0.0386700920682472,-0.09243020192465413,-0.10947206495934493,-0.03516830871955549
19,2016-05-27,-0.038109829855550614,-0.08946992579872505,-0.10948033178555995,-0.09549213974627063
20,2016-05-30,-0.08959321842161477,-0.097130648310124,-0.16837926083183907,-0.11660378622497328
21,2016-05-31,-0.04956517469457039,-0.10660584280300739,-0.1834711608476937,-0.07701800975855955
