,date,EBF,ENT,GEN,POL
0,2016-07-01,-0.0461606421507895,-0.08212806051839953,-0.1120587083564839,-0.13701851104054874
1,2016-07-04,-0.03990015542216081,-0.09070180741172566,-0.15713213714420474,-0.1358960432961037
2,2016-07-05,-0.08416855931722907,-0.066347650591588,-0.15802450634144985,-0.15949023153088546
3,2016-07-06,-0.03866556446452442,-0.10690818061444612,-0.16379639717932296,-0.15923288890929974
4,2016-07-07,-0.016088528918483044,-0.07450214252467688,-0.15275220150500535,-0.175705242406401
5,2016-07-08,-0.04800356635380359,-0.09990047285396417,-0.18387081118013995,-0.1905942234135736
6,2016-07-11,-0.008498047865207893,-0.08369719996280856,-0.1237339693838132,-0.12130377784479356
7,2016-07-12,0.0331308528313905,-0.08008299896836593,-0.13301243381164735,-0.08475936113756673
8,2016-07-13,0.014867239605088305,-0.05406039220591386,-0.1158383249738296,-0.0809183946218003
9,2016-07-14,0.007352611228786222,-0.06787311760958809,-0.12447186667936612,-0.13481224491065288
10,2016-07-15,-0.05006381347588756,-0.06145863468145297,-0.1224121559954382,-0.0897716283656392
11,2016-07-18,-0.04935409261660518,-0.08811232364694913,-0.14734508944541322,-0.10115017614216136
12,2016-07-19,-0.07708362395534714,-0.08820108771427473,-0.17923740908503533,-0.16892689288583365
13,2016-07-20,-0.03618039838833197,-0.08629300149602202,-0.15127684014268974,-0.12239856915344505
14,2016-07-21,-0.04096941975413554,-0.08870381993712127,-0.12532520380248374,-0.0991274830105882
15,2016-07-22,-0.051299301425521616,-0.0781920929479166,-0.08860906905361585,-0.11203816688309114
16,2016-07-25,-0.06350115580733498,-0.07968712308565559,-0.15839301146549073,-0.13881894967877587
17,2016-07-26,-0.0007960099837126071,-0.08364538376149981,-0.10900442018708001,-0.07015217069262104
18,2016-07-27,-0.011775508719340513,-0.06156532970815897,-0.1112076906545712,-0.11898647655296479
19,2016-07-28,-0.011314036015350864,-0.06440042265580956,-0.10314172679104675,-0.14194874297980786
20,2016-07-29,-0.06104195237088378,-0.0848104472791331,-0.1170646665904801,-0.17833508046332902
21,2016-08-01,-0.09300785354525823,-0.09250953639188947,-0.12420029290202823,-0.13336107839447583
