,date,EBF,ENT,GEN,POL
0,2017-09-01,-0.008425097365803387,-0.0900246686347372,-0.11321662804398801,-0.13245520415381554
1,2017-09-04,-0.03640790777683605,-0.09483768455284787,-0.07315081432113218,-0.1362911925034624
2,2017-09-05,-0.03236507287241451,-0.11117041238372198,-0.16640867422972633,-0.12088515007147385
3,2017-09-06,-0.013349194473353043,-0.10205780216653286,-0.13255286278599054,-0.17042491421424383
4,2017-09-07,-0.022165204117912885,-0.10511428566608723,-0.0902364976607474,-0.11299451020929743
5,2017-09-08,-0.08303334730317254,-0.10319560646993231,-0.12358820194771879,-0.13276341750685658
6,2017-09-11,-0.03059198249551192,-0.10282869003692342,-0.11292708018039055,-0.1194397101463336
7,2017-09-12,0.019577621475790813,-0.06242735506742969,-0.10420064202122141,-0.11202649091867777
8,2017-09-13,0.0021262967039818886,-0.10237696053422098,-0.1225625367410764,-0.0792711046081702
9,2017-09-14,0.011472590362724033,-0.1264378980485,-0.12331235674631151,-0.10843349681090331
10,2017-09-15,-0.02690017206844615,-0.08989040695255232,-0.13697087547114614,-0.11871910962623124
11,2017-09-18,-0.014552811689605979,-0.05515797964229326,-0.13642921563609853,-0.10283868674923292
12,2017-09-19,-0.03187640472523757,-0.12405934961399889,-0.1375065507473295,-0.1610324079990387
13,2017-09-20,-0.019393923322531696,-0.12121808099349726,-0.11168164426400777,-0.14370338329594703
14,2017-09-21,-0.09706719494172816,-0.11523562533490193,-0.12115992058933489,-0.12267601618551696
15,2017-09-22,-0.06340933906887926,-0.12416686074335731,-0.13686617456876965,-0.09135969011977162
16,2017-09-25,-0.028601560009406606,-0.10448172381158484,-0.127601753093276,-0.14718807835583203
17,2017-09-26,-0.0024382120382412265,-0.10488057183414823,-0.09353764362846899,-0.10127770132385194
18,2017-09-27,-0.0016171674262141992,-0.10472305803927769,-0.12363574712071568,-0.13257083088130683
19,2017-09-28,0.020887915752282576,-0.08474062234735427,-0.12960710275495327,-0.03300234375160132
20,2017-09-29,-0.028765095956078922,-0.1096878444423055,-0.16828175817803495,-0.11096407304732846
21,2017-10-02,-0.1336796865932674,-0.11865698610476795,-0.11050981777823633,-0.1338694601297556
