,date,EBF,ENT,GEN,POL
0,2016-02-01,-0.12835275430555845,-0.04128473485342239,-0.09431137114999787,-0.09389361611465574
1,2016-02-02,-0.1141601177767513,-0.052948420809116215,-0.09562391902450934,-0.0962736578322947
2,2016-02-03,-0.0490400906802612,-0.06533869310885995,-0.1079772460210484,-0.09118481255896296
3,2016-02-04,-0.07127794676105056,-0.06820091031040647,-0.10398616265122067,-0.08127306284956061
4,2016-02-05,-0.12453672596713884,-0.10929002917035162,-0.13334047875885444,-0.09384254511283005
5,2016-02-08,-0.12000723499414652,-0.07515650006532741,-0.13047187727123025,-0.1035437728774182
6,2016-02-09,-0.12741495317055118,-0.06877457423029634,-0.1245593011275038,0.009652124267822805
7,2016-02-10,-0.09103099723063598,-0.07364554914660872,-0.16023988994760965,-0.08998802664744503
8,2016-02-11,-0.133371527697568,-0.05682424400061464,-0.15269091953570493,-0.08859053874223292
9,2016-02-12,-0.09760171112302168,-0.08353575703527057,-0.10414086215238533,-0.10265358665233684
10,2016-02-15,-0.09999425593542784,-0.0029666952371410417,-0.10120322503979252,-0.1193357669810945
11,2016-02-16,-0.07393350765630499,-0.05984228113263754,-0.10005454319506005,-0.1459055667224709
12,2016-02-17,-0.06524351065378789,-0.03530078597197479,-0.08573369338356573,-0.08562316874087583
13,2016-02-18,-0.05232161520946473,-0.07102451856498403,-0.1407171741929063,-0.0691470242714211
14,2016-02-19,-0.09699601506796401,-0.08502653229987954,-0.11906424048845168,-0.10378327807202266
15,2016-02-22,-0.05976410249547805,-0.05438831960868802,-0.07428300737184398,-0.04669228543224203
16,2016-02-23,-0.09621970480452226,-0.09128392119727238,-0.14496840033634992,-0.08464791039818699
17,2016-02-24,-0.0484541741233259,-0.06268361141043996,-0.12395670385447674,-0.07256447150489909
18,2016-02-25,-0.07024882141897669,-0.09859078716752785,-0.11276439928959282,-0.11424056898246254
19,2016-02-26,-0.014147040694114314,-0.09288029154096314,-0.12237355139572173,-0.10582717476873514
20,2016-02-29,-0.0620561580727368,-0.05072142835862997,-0.11867441627263639,-0.0757918999212075
