,date,EBF,ENT,GEN,POL
0,2019-07-01,-0.06869834508491941,-0.11891316410639553,-0.1435065623029813,-0.15239259424272944
1,2019-07-02,-0.11866196152558876,-0.12234050925060107,-0.15643328383322935,-0.1949975990142192
2,2019-07-03,-0.1323679274386343,-0.1473671863525114,-0.13524771158671062,-0.17460596094446443
3,2019-07-04,-0.13087031739638194,-0.13298130765355923,-0.21043027822851343,-0.13383727248380833
4,2019-07-05,-0.1519004794268312,-0.12765496617568464,-0.15489925561920587,-0.06073653358572091
5,2019-07-08,-0.16064707351797716,-0.10583305121091668,-0.1736448899449395,-0.17094574868916024
6,2019-07-09,-0.1653684229268508,-0.11220529651123966,-0.1786523751678481,-0.19512125319904752
7,2019-07-10,-0.07121316590102914,-0.12301428677471742,-0.1858216937406717,-0.16403620895614063
8,2019-07-11,-0.10562576563226014,-0.14505250961318483,-0.18617903812883232,-0.16220459041731625
9,2019-07-12,-0.09174462592535892,-0.134803243174935,-0.15723190772351017,-0.21087752816516278
10,2019-07-15,-0.09380572532117562,-0.0921253813894728,-0.21346512878493917,-0.25133400951177504
11,2019-07-16,-0.06514882662240792,-0.08566861443119739,-0.19615956888528618,-0.20030685680261415
12,2019-07-17,-0.12246782383926594,-0.08215767949745482,-0.18486253090580054,-0.1823800530407853
13,2019-07-18,-0.14135968040161423,-0.12544627177893466,-0.1790692625515049,-0.16797145321112822
14,2019-07-19,-0.08476305150501288,-0.11029159408644773,-0.19141166356876899,-0.16002028990001266
15,2019-07-22,-0.09332894122006462,-0.07532779303406482,-0.16516030803705528,-0.1547192911069109
16,2019-07-23,-0.0010955255391344924,-0.12054686161556415,-0.16589255231831754,-0.17464227140105018
17,2019-07-24,-0.11092821123088506,-0.1126396291423589,-0.187276416341195,-0.19011111831247446
18,2019-07-25,-0.0813875443165649,-0.12175481854984076,-0.19317083010474675,-0.17745795065601325
19,2019-07-26,-0.032261474040943545,-0.09201646622356757,-0.13347323109333714,-0.18917266000062227
20,2019-07-29,-0.10783567001930719,-0.06662337221363983,-0.19278319252426027,-0.19444888832657475
21,2019-07-30,-0.12951154409960594,-0.07315571933215213,-0.20757295528265365,-0.14312850711452454
22,2019-07-31,-0.11993091035952547,-0.0505534659958247,-0.1691076814841289,-0.16832844716802298
