,date,EBF,ENT,GEN,POL
0,2018-10-01,-0.07689084815855197,-0.10046241066601155,-0.13376422314866565,-0.14716088632803137
1,2018-10-02,-0.0794335579523114,-0.1318798517751477,-0.1608051150117034,-0.22438309428037545
2,2018-10-03,-0.08550187693495545,-0.11288544026819362,-0.1693979544148673,-0.20731220266200823
3,2018-10-04,-0.09622230920817916,-0.1705720136873424,-0.1561652986739813,-0.2342196777189041
4,2018-10-05,-0.16803862705585243,-0.10576339713069838,-0.11774064636773478,-0.17289773058005128
5,2018-10-08,-0.14570609409679341,-0.12237922250198484,-0.10421612700667031,-0.1302974511622395
6,2018-10-09,-0.10742352385087496,-0.04610594080228891,-0.14993261716596823,-0.17489159556599446
7,2018-10-10,-0.1314893837374451,-0.11406343682945051,-0.18330180963459838,-0.14431677614845853
8,2018-10-11,-0.19166592218008918,-0.09652789564682482,-0.17018783723103872,-0.17149039625385126
9,2018-10-12,-0.11092186051884236,-0.09367838265646375,-0.19125591416433274,-0.18808612342437972
10,2018-10-15,-0.12607360379161892,-0.12221618033745275,-0.1411476611925809,-0.17447538074474175
11,2018-10-16,-0.058718830572208724,-0.0917198146264459,-0.16712849202630078,-0.23388946694441332
12,2018-10-17,-0.08060944092236128,-0.10881234681927018,-0.139751911861822,-0.1920680592555811
13,2018-10-18,-0.07998011856046117,-0.10370031983526086,-0.1728547919366002,-0.1940752458224287
14,2018-10-19,-0.10255644052001504,-0.10074949668759996,-0.1838124968673823,-0.21840827184260925
15,2018-10-22,-0.07797067591946598,-0.13116305080875296,-0.1740816837853639,-0.1433838340864265
16,2018-10-23,-0.09483232801050114,-0.08982739916913146,-0.13885222545126452,-0.21645851686418532
17,2018-10-24,-0.15071168469157326,-0.11969264866391861,-0.18893314365014507,-0.19231227641329937
18,2018-10-25,-0.07357717586957466,-0.13381811832720092,-0.14057699716002617,-0.2510337133360448
19,2018-10-26,-0.1288126855271254,-0.11622284388837721,-0.14212380817251993,-0.23060804712900354
20,2018-10-29,-0.08193614815682976,-0.12131162446662784,-0.1709251289801635,-0.17548846121165243
21,2018-10-30,-0.07083932633960632,-0.08207376013177703,-0.20455764431942433,-0.11670393243964229
22,2018-10-31,-0.030730050189381505,-0.10334770183798787,-0.1509820218086599,-0.19494016721047722
