,date,EBF,ENT,GEN,POL
0,2019-10-01,-0.17711401018488687,-0.05097341703605267,-0.16536000372740675,-0.16582673756755464
1,2019-10-02,-0.1902494088738621,-0.04943590059324547,-0.14607491891552835,-0.1649292516346756
2,2019-10-03,-0.14626270470212985,-0.07876143274895314,-0.18616254770203197,-0.21718856699865413
3,2019-10-04,-0.13274872264362544,-0.08297221845420806,-0.1774463135996586,-0.23234428476671434
4,2019-10-07,-0.18495196701116104,-0.062084143132537226,-0.21762230619593603,-0.2628848762771658
5,2019-10-08,-0.14458413879965143,-0.07482427494817899,-0.2147381975874756,-0.23261782724240965
6,2019-10-09,-0.15339002156105913,-0.05332139267109226,-0.22142456721832704,-0.21747107973623306
7,2019-10-10,-0.07249555492216898,-0.09287987705565666,-0.1816087208072415,-0.23987863390050232
8,2019-10-11,-0.09490852083072096,-0.06610307440674608,-0.18239042052491938,-0.19020517366141945
9,2019-10-14,-0.1431282102128118,-0.07152397140011794,-0.2066741742919793,-0.19073469525809425
10,2019-10-15,-0.07439169382304364,-0.052952896499544634,-0.16187335096549282,-0.13814242905937135
11,2019-10-16,-0.13430337815927243,-0.059003180949362535,-0.1732445726328011,-0.19780113776569744
12,2019-10-17,-0.10304843290184829,-0.03755777347199561,-0.15820674992560804,-0.20020933697621027
13,2019-10-18,-0.13589692671947057,-0.05484400224973648,-0.15973262404906563,-0.23017157747666214
14,2019-10-21,-0.07821019199159317,-0.0634200871279739,-0.16860823551948953,-0.20757625613832612
15,2019-10-22,-0.08600604730130239,-0.06161472399444243,-0.17618437696501846,-0.2059472554847901
16,2019-10-23,-0.11126876447869219,-0.07756914107469462,-0.1857801327279658,-0.21101173312143162
17,2019-10-24,-0.11788802907777385,-0.08623711981336248,-0.19991351559217418,-0.230879221818983
18,2019-10-25,-0.08389414017521667,-0.06118171139221106,-0.17894372475779333,-0.18521372436120503
19,2019-10-28,-0.04271800551970333,-0.09840139537949913,-0.16722831977470043,-0.22255980555152843
20,2019-10-29,-0.14656810379261825,-0.1283310187665792,-0.20386320922989398,-0.20149488919899206
21,2019-10-30,-0.11300306565705377,-0.12845313048191284,-0.16723507659492493,-0.26482774170213624
22,2019-10-31,-0.1491846109816338,-0.07227938257007376,-0.15967788548653788,-0.1582892242819071
