,date,EBF,ENT,GEN,POL
0,2016-11-01,-0.012892884930465804,-0.07163245223233591,-0.11768007122571329,-0.10029128648439167
1,2016-11-02,-0.06992867988862467,-0.08028756264163452,-0.12613909330387882,-0.13794631598460855
2,2016-11-03,-0.07308274690764692,-0.075052138453722,-0.1443763908629981,-0.06562342829824064
3,2016-11-04,-0.060473516613204714,-0.07868743191085903,-0.144364376454939,-0.1283950736015154
4,2016-11-07,-0.060556061014343625,-0.0913796549542487,-0.11711668609165247,-0.09736425165923879
5,2016-11-08,-0.0641376615229961,-0.07946900268313488,-0.10835481434241155,-0.033303796391055435
6,2016-11-09,-0.03248919469075576,-0.07177765316049022,-0.06659838381889724,0.009881400599230811
7,2016-11-10,0.004815253907166207,-0.07225996053255186,-0.08060967576145474,-0.04982165492000493
8,2016-11-11,-0.05479017937568438,-0.07252544980515174,-0.04325344079197981,-0.13204361137950563
9,2016-11-14,-0.062440144285245476,-0.06432550140442336,-0.0840975478661084,-0.07657779812294427
10,2016-11-15,0.024752696524539094,-0.07814869423283455,-0.1473101381922052,-0.1051219416479779
11,2016-11-16,-0.006727008682421662,-0.09208979447685642,-0.08473009260770868,-0.09738299269308774
12,2016-11-17,0.016327450932686068,-0.07352476246388895,-0.07350465549411726,-0.08416018460787111
13,2016-11-18,-0.05490602897131447,-0.06901595696116791,-0.0985513589474269,-0.12631212863846716
14,2016-11-21,-0.010179699968093715,-0.0952293244829031,-0.10587877469976813,-0.05659949908108819
15,2016-11-22,0.00997731309973737,-0.11314955889054297,-0.057791895471403704,-0.1111358165482266
16,2016-11-23,-0.05851498580388809,-0.06916809598670194,-0.08349211490464487,-0.06903115876844065
17,2016-11-24,-0.05656217031948337,-0.05560177090909269,-0.13830338845245269,-0.06861793055978356
18,2016-11-25,-0.05192970708320456,-0.07748184194925296,-0.09534536831194787,-0.050221802201122046
19,2016-11-28,-0.025801228592924545,-0.09120032370687176,-0.10849087585803713,-0.1382896459279822
20,2016-11-29,0.00338072353780742,-0.09539530568536203,-0.06493175947959993,-0.06695283478413655
21,2016-11-30,0.03254362421472753,-0.07088330448322681,-0.0729091141052399,-0.040934616831046614
