,date,EBF,ENT,GEN,POL
0,2016-03-01,-0.05920318093505963,-0.0818383449130309,-0.12035693907996685,-0.10244297455064952
1,2016-03-02,-0.04719293552946735,-0.06634817405640075,-0.09294536211135414,-0.06183399651661045
2,2016-03-03,-0.03880432383555827,-0.07572348178947291,-0.10544029946493752,-0.07584204777295506
3,2016-03-04,-0.07539700497273762,-0.0822834663457858,-0.10024664186416789,-0.10164429795332056
4,2016-03-07,-0.059437202770286836,-0.07811416615087252,-0.11944933024184441,-0.08516562293662723
5,2016-03-08,-0.11012685119422773,-0.07186535340988595,-0.12591221284017554,-0.06089812645799305
6,2016-03-09,-0.07147327107053009,-0.07949972092829266,-0.14425483480269133,-0.0862089751721468
7,2016-03-10,-0.054110898039781745,-0.07971450552084161,-0.1012096318251277,-0.07305700701505485
8,2016-03-11,-0.03337864444096384,-0.06610709461982119,-0.11590974409821757,-0.12410191140708424
9,2016-03-14,-0.08836765546540737,-0.07449380578463981,-0.15749373860993662,-0.1521487315238284
10,2016-03-15,-0.12193547686042182,-0.07763777060960976,-0.11024649502765348,-0.08558682300213535
11,2016-03-16,-0.05576830836607466,-0.08908532401876888,-0.10679553342562656,-0.06864107085106473
12,2016-03-17,-0.07774571190417894,-0.07243957862810706,-0.11219509429347359,-0.09232035640588138
13,2016-03-18,-0.02470661386847496,-0.09273175355622262,-0.11689450956898535,-0.16027895560384625
14,2016-03-21,-0.08637722212291252,-0.06915926332907114,-0.11055131816909045,-0.08668521483037676
15,2016-03-22,-0.09821824479027541,-0.09763409908245,-0.16406733784242533,-0.12904125025495886
16,2016-03-23,-0.07256249584003874,-0.06806369452038007,-0.10003473411067104,-0.12502994718129076
17,2016-03-24,-0.11140329537368099,-0.09651434851678996,-0.1451716521938502,-0.12290382754872553
18,2016-03-25,-0.11132902313834525,-0.09707266014719654,-0.1446915246919821,-0.15127395649866784
19,2016-03-28,-0.09985925972293916,-0.0825143277775537,-0.1486534374627344,-0.1505446274059068
20,2016-03-29,-0.053406796472597204,-0.09365814652779046,-0.15852167857172964,-0.1880152430612503
21,2016-03-30,-0.039940000503716586,-0.06309402751697257,-0.13482708416795408,-0.15971505889319815
22,2016-03-31,-0.09014852890254936,-0.08044881172025513,-0.14404036622635863,-0.15491749481608472
