,date,EBF,ENT,GEN,POL
0,2019-06-03,-0.16033963430179105,-0.08428113817285414,-0.14949294361392235,-0.16719489558645098
1,2019-06-04,-0.12674064401052276,-0.10999273159165657,-0.18059504346833785,-0.12371029317925188
2,2019-06-05,-0.13438674333442854,-0.10316841582984418,-0.1584215467398941,-0.16334665767360657
3,2019-06-06,-0.08176730728397767,-0.09495672201195722,-0.14281296327692866,-0.16970279122898846
4,2019-06-07,-0.10749430402251953,-0.1468230925227205,-0.16768147801539854,-0.20917136788542506
5,2019-06-10,-0.07688313080757948,-0.07003994003418043,-0.1557460372194255,-0.14602686719994784
6,2019-06-11,-0.0631565148532339,-0.08420060778607744,-0.16604513442830035,-0.15159935260264476
7,2019-06-12,-0.11105553246343951,-0.09050496138362413,-0.16492939779721996,-0.14271891085993288
8,2019-06-13,-0.11012538824269802,-0.0878321617890101,-0.15456010316786936,-0.20984714154868878
9,2019-06-14,-0.15070436680696833,-0.06343692038099953,-0.15207091019520366,-0.20578085697724102
10,2019-06-17,-0.11713852446125754,-0.11735491880974849,-0.18477987215535807,-0.20161834420319033
11,2019-06-18,-0.023155728308553357,-0.11346384976059198,-0.1431321100822988,-0.1586947188822224
12,2019-06-19,-0.07074388048678816,-0.09044025699788363,-0.15248970257595215,-0.14154146969569534
13,2019-06-20,-0.0820191574699804,-0.11292821225020792,-0.16503681873962764,-0.16625190550257685
14,2019-06-21,-0.14323201466970936,-0.10308660594071599,-0.14873809528769924,-0.1905914080606119
15,2019-06-24,-0.1258273650451308,-0.09377183635435675,-0.17824997419678845,-0.18268690349386751
16,2019-06-25,-0.14488473215433142,-0.12559107493972874,-0.16095641733602037,-0.13517421819418074
17,2019-06-26,-0.11854792969915648,-0.06081911666694154,-0.14236207561377212,-0.12954832407703037
18,2019-06-27,-0.07353164456024229,-0.11672774821519852,-0.1584190849757493,-0.1251526148888566
19,2019-06-28,-0.07919852158466403,-0.0986669499227511,-0.1259473816856094,-0.10240586914577599
20,2019-07-01,-0.041672142349300584,-0.051657886720185196,-0.1286979620636768,-0.09967432781382933
