,date,EBF,ENT,GEN,POL
0,2018-06-01,-0.04213133081290756,-0.14203816577683875,-0.17358869278829825,-0.18228478314364976
1,2018-06-04,-0.06285147957592854,-0.09967587393660217,-0.23762272673518062,-0.14701007286109674
2,2018-06-05,-0.08210759087443183,-0.12669736821939265,-0.23404278697109154,-0.24082867301615846
3,2018-06-06,-0.07115589360520802,-0.12340125508954701,-0.20295549021942424,-0.11244136733969427
4,2018-06-07,-0.08087685972405727,-0.11817550617077414,-0.19782496519466083,-0.13938342256963382
5,2018-06-08,-0.13089618170522088,-0.0908437714380451,-0.1953656609382803,-0.15177345177749307
6,2018-06-11,-0.05776798305100711,-0.09991023976917235,-0.21671057242021113,-0.15045973795491296
7,2018-06-12,-0.06269438852122745,-0.09337240281192594,-0.1948570797085915,-0.13457703895124667
8,2018-06-13,-0.12566556979505722,-0.08665162490484957,-0.21206227593910873,-0.1344965157477418
9,2018-06-14,-0.09534490401578884,-0.11130543779845559,-0.2312958439652759,-0.18115318390522517
10,2018-06-15,-0.11480711308907343,-0.10763463905413923,-0.22727561559832582,-0.18647268616789303
11,2018-06-18,-0.12907555413567612,-0.12890748023820603,-0.2364507395358227,-0.17185436529052608
12,2018-06-19,-0.1378948588035596,-0.12087735019014341,-0.2369308910271983,-0.2547961226322086
13,2018-06-20,-0.06981660358099052,-0.12763880633013813,-0.22938025522124764,-0.21722077472372256
14,2018-06-21,-0.11423543398967012,-0.12650518270110966,-0.17559638631609079,-0.22065335160886473
15,2018-06-22,-0.10034916112215822,-0.10835581864334329,-0.1729738070679003,-0.14740787906247
16,2018-06-25,-0.13423870425134646,-0.09580044402388034,-0.2160114239157804,-0.1964858355953496
17,2018-06-26,-0.10968714737830462,-0.13800572148615617,-0.22548792878145177,-0.17813148463761314
18,2018-06-27,-0.10779620230270583,-0.11961834848846627,-0.2078589828097515,-0.13230593567550705
19,2018-06-28,-0.09947478593865916,-0.08668873739374035,-0.21628014759337608,-0.17976948771304097
20,2018-06-29,-0.07498011513264807,-0.09522845050854105,-0.20336558709954414,-0.1946742946830422
21,2018-07-02,-0.08277856181720616,-0.11649690019906661,-0.18957460893781533,-0.15776238826961786
