,date,EBF,ENT,GEN,POL
0,2017-02-01,-0.006228483157222075,-0.07025503564273225,-0.11032210935395685,-0.11641471360109804
1,2017-02-02,-0.03311334934591274,-0.08963718734853625,-0.16874571797759544,-0.12918938224180793
2,2017-02-03,-0.08595498228546031,-0.08654726623543398,-0.12639568977975074,-0.21689279067476153
3,2017-02-06,-0.05970104437506138,-0.09877322975349691,-0.1318058513863936,-0.15570149385399118
4,2017-02-07,-0.01908411728353172,-0.06926275445956466,-0.12371697757847547,-0.12328064843045868
5,2017-02-08,-0.05078753069567347,-0.08020152363748279,-0.1516329295694446,-0.1423032653466281
6,2017-02-09,0.011583607065534216,-0.0993139415020043,-0.14520608802102594,-0.145074169622582
7,2017-02-10,-0.0065227681103662205,-0.07585575024280936,-0.08510147252247476,-0.19027390974666436
8,2017-02-13,-0.03937284075088002,-0.05185591656290467,-0.13556770529967788,-0.1496330911135205
9,2017-02-14,-0.07565878971539279,-0.07652292737699541,-0.1562019670404476,-0.21445363666108141
10,2017-02-15,-0.05253441606672775,-0.08669630351420769,-0.11241273818613619,-0.15057911563123907
11,2017-02-16,-0.03155630757677489,-0.07336963865199758,-0.11427338079931343,-0.1139854953156682
12,2017-02-17,-0.04661401052258256,-0.10191224090165782,-0.11449149522870299,-0.1111722388200127
13,2017-02-20,-0.02768203422606315,-0.07601507805055953,-0.1303455726711698,-0.181032794707713
14,2017-02-21,0.023498443898135497,-0.0824366403039454,-0.13703092749216664,-0.0690362493654615
15,2017-02-22,0.015027231929506162,-0.08608798575574189,-0.13320072174496597,-0.1305919679072805
16,2017-02-23,-0.028168410076797615,-0.09029507422506569,-0.13634512352053912,-0.12667574804453624
17,2017-02-24,-0.05948919065249889,-0.0939509764829329,-0.15828229760792725,-0.1545203764781512
18,2017-02-27,-0.004740763136710064,-0.050701639328246215,-0.10939864029778332,-0.12002884044280548
19,2017-02-28,-0.019004997426519992,-0.09064077829313572,-0.13319628337040323,-0.12746060577201399
