,date,EBF,ENT,GEN,POL
0,2016-09-01,-0.07373759674289039,-0.06914228220896838,-0.13899569116037597,-0.07350675758819297
1,2016-09-02,-0.025295051374292422,-0.09370450511151893,-0.10852996177645852,-0.19234130986584913
2,2016-09-05,-0.012132698079447222,-0.12335354342193432,-0.09980061149266972,-0.14014720309327924
3,2016-09-06,-0.012573153215374184,-0.10680598310936926,-0.10700732969759119,-0.14398280061751365
4,2016-09-07,-0.027409540891996462,-0.07889158566182186,-0.10430664497969755,-0.12936959977496446
5,2016-09-08,-0.06303252117739112,-0.061252545225500214,-0.09409290133163219,-0.11678057396008322
6,2016-09-09,-0.10391791461133003,-0.08923105457708949,-0.10829149584143041,-0.1291873213772329
7,2016-09-12,-0.04513593216559496,-0.0865527411565104,-0.11688883927828575,-0.1312562776368487
8,2016-09-13,-0.030162596417558026,-0.08428654566557071,-0.10199957211404594,-0.14630660348415483
9,2016-09-14,-0.027092424394487023,-0.07297107843953744,-0.09055110194330541,-0.07174947464824724
10,2016-09-15,-0.06512116404839788,-0.09063225687352236,-0.13053144819749737,-0.11154737647938992
11,2016-09-16,-0.05685270471078833,-0.09047467050135788,-0.11872389698072985,-0.13853483321145177
12,2016-09-19,-0.023579305911078607,-0.05287504305848271,-0.10302523764160772,-0.13415959953395326
13,2016-09-20,-0.035796322007241164,-0.06871896601840252,-0.14419457275432215,-0.17052804836965024
14,2016-09-21,-0.009288870249579393,-0.07978542075980723,-0.1309258132010872,-0.14445156532788445
15,2016-09-22,-0.005069779521261001,-0.10754712981784012,-0.1611137226711177,-0.11587170405618963
16,2016-09-23,-0.06399304020221812,-0.09801680545656788,-0.13925423817528498,-0.15497533085350043
17,2016-09-26,-0.04775770074686361,-0.08510418031347575,-0.10333164134893548,-0.08179859432217838
18,2016-09-27,-0.02102723209747008,-0.08714075268301517,-0.1141517712479277,-0.11600537994807517
19,2016-09-28,-0.05792538856565154,-0.07973251111000128,-0.12032749010843335,-0.10819796193391085
20,2016-09-29,0.008304484162805817,-0.10102677414446148,-0.15091073855696974,-0.2229418509488559
21,2016-09-30,-0.011778764887282842,-0.0799561860935977,-0.10441889773451524,-0.15609860033587072
