,date,EBF,ENT,GEN,POL
0,2018-09-03,-0.1423991801712187,-0.12919297543438998,-0.15461855397310734,-0.1824131290096241
1,2018-09-04,-0.13892903001168458,-0.11283019011501562,-0.1463008784398279,-0.18053693321760833
2,2018-09-05,-0.1017927713030427,-0.14236918987113645,-0.15817980747669935,-0.1613566259493535
3,2018-09-06,-0.11176970653625291,-0.1309130583200362,-0.16291124057219192,-0.24699395418363979
4,2018-09-07,-0.11525237009937626,-0.13524053057512087,-0.12244911352056369,-0.12849419540047502
5,2018-09-10,-0.07036125377125743,-0.10374407845225284,-0.1423253579817998,-0.149383426213598
6,2018-09-11,-0.0558099746671987,-0.10344738401684232,-0.10821311263914121,-0.1066020180235413
7,2018-09-12,-0.1046981638903299,-0.10275626760996258,-0.14051974558187216,-0.12870172755962067
8,2018-09-13,-0.12340153314898104,-0.1483709869106044,-0.14022214125211843,-0.13983424106985332
9,2018-09-14,-0.04745436051810349,-0.0817587498336417,-0.14851958159842107,-0.1317723217664637
10,2018-09-17,-0.1124195299836228,-0.11883284330407394,-0.15923758819311237,-0.16828264232271953
11,2018-09-18,-0.06433766800642228,-0.06869705831214117,-0.14248392565133344,-0.18771499899620436
12,2018-09-19,-0.037836557736866956,-0.10519711572546946,-0.16641244553029538,-0.1467683857224054
13,2018-09-20,-0.054996087482258274,-0.11828315043209219,-0.1649852588329287,-0.16870761891045877
14,2018-09-21,-0.13630769665858863,-0.13840810533450998,-0.1748554102537398,-0.1788709970326939
15,2018-09-24,-0.1061666656671371,-0.1381781642294661,-0.11657676251853684,-0.20176379918232204
16,2018-09-25,-0.11174348615305243,-0.11052657009811322,-0.19719840038850592,-0.1810298465443244
17,2018-09-26,-0.09298507935141552,-0.14198709610031873,-0.14200678402602213,-0.2141461250305708
18,2018-09-27,-0.04289361103315468,-0.11584031161120427,-0.09070761269389617,-0.2308034111960576
19,2018-09-28,-0.1645928698288491,-0.12226958315682794,-0.15658570973262673,-0.17102028904870772
20,2018-10-01,-0.1499481649887895,-0.13724379247620636,-0.10197253585097747,-0.18552164724609982
