,date,EBF,ENT,GEN,POL
0,2019-01-01,-0.08529531673555917,-0.0771249798296468,-0.23204787177965044,-0.08860456692182446
1,2019-01-02,-0.1612122336427044,-0.09784824407581637,-0.1756112374989285,-0.14558203149000915
2,2019-01-03,-0.20989275467582047,-0.08388686549555836,-0.16371776411408342,-0.15751627347756014
3,2019-01-04,-0.19585361228313386,-0.15728174683053017,-0.11750373842134591,-0.18009137303750145
4,2019-01-07,-0.0548903374166441,-0.0538076812188416,-0.1697472784335388,-0.17292036843833095
5,2019-01-08,-0.08523459094435902,-0.09435504278146915,-0.18520154921555673,-0.22986289603469517
6,2019-01-09,-0.09051494860711197,-0.1068050700395408,-0.2017807824118914,-0.252718265674087
7,2019-01-10,-0.15622128352728248,-0.10762098387697305,-0.23166547940206436,-0.23571393955696038
8,2019-01-11,-0.14755351297975144,-0.14561477318136695,-0.22497861040535935,-0.2299777370336796
9,2019-01-14,-0.1630325036208412,-0.09966626265974667,-0.2193704709810752,-0.22708441867420626
10,2019-01-15,-0.10205157044115495,-0.08484240650049413,-0.17785752011049125,-0.22861040849472636
11,2019-01-16,-0.0920206279800808,-0.10891380777382957,-0.19238512275646194,-0.1931173864332046
12,2019-01-17,-0.15056818181643733,-0.13320757997244959,-0.18513037793665796,-0.2897055252768292
13,2019-01-18,-0.07563843925971958,-0.12660198060844044,-0.22843416119519366,-0.2824795117537693
14,2019-01-21,-0.09518768966285136,-0.13151158140553684,-0.18685019287227372,-0.18079365615674353
15,2019-01-22,-0.14289518318896136,-0.11876975327052422,-0.17581323275166771,-0.19266157449674529
16,2019-01-23,-0.08682252075818406,-0.13322530858025983,-0.1849767823164767,-0.20634709117178507
17,2019-01-24,-0.09143362789668612,-0.13443548541851166,-0.16762472772635184,-0.20714872788195893
18,2019-01-25,-0.13996350777661745,-0.10564395215856776,-0.16703060225764385,-0.2034633327878703
19,2019-01-28,-0.1324392809038258,-0.08758743129049738,-0.16569330805422303,-0.12589900771458268
20,2019-01-29,-0.11286099501524542,-0.11316715140805342,-0.1790285689271258,-0.20764368009092712
21,2019-01-30,-0.10270010529737449,-0.13250673061044524,-0.20626047282218743,-0.1948123031561326
22,2019-01-31,-0.08530077203200613,-0.12724226666614413,-0.16232310346044276,-0.13961520707273709
