,date,EBF,ENT,GEN,POL
0,2017-05-01,-0.06002461568068166,-0.08517150257299416,-0.12491216861324221,-0.043944601706684905
1,2017-05-02,-0.007998757745989769,-0.08324460978370293,-0.09729881457969704,-0.071889559108867
2,2017-05-03,-0.04531452814536446,-0.09532942458507464,-0.07630681106714388,-0.1122681737419464
3,2017-05-04,-0.04865399170653277,-0.07675594515789863,-0.11133076507566185,-0.09018975484161441
4,2017-05-05,-0.04445001861555073,-0.08654874481745617,-0.14277050454607781,-0.08145349597108069
5,2017-05-08,-0.03127780713947471,-0.07518501265777898,-0.127415885021048,-0.10945927586815343
6,2017-05-09,-0.03359025512197844,-0.1120744567481043,-0.1483476213940706,-0.166643638163805
7,2017-05-10,-0.04374989506207628,-0.09287546722262809,-0.20218466935240323,-0.25009967827839974
8,2017-05-11,-0.048161214282319766,-0.06715821329918173,-0.16245484850275638,-0.18429335895529453
9,2017-05-12,-0.0590025691106787,-0.10305730750512206,-0.110990327118614,-0.157223885099105
10,2017-05-15,-0.02143551197642185,-0.08630337682207871,-0.1358507029025267,-0.14075447371844596
11,2017-05-16,0.006987249752358431,-0.10917672365724466,-0.14723606911786175,-0.16686796065393492
12,2017-05-17,-0.05008983848392745,-0.06315199606595111,-0.13589418353410088,-0.13275145614047495
13,2017-05-18,-0.012090978294992331,-0.0954803906604023,-0.1250129737162671,-0.12155428418144584
14,2017-05-19,-0.013813833182144518,-0.1189441427795795,-0.13639292602263992,-0.18289754142089948
15,2017-05-22,-0.023561725096899924,-0.0856128286832098,-0.09163716704574826,-0.09814207207384855
16,2017-05-23,0.0002150338564621208,-0.09494945684010968,-0.12686700135776677,-0.13600327185673233
17,2017-05-24,0.0016067784575189525,-0.08307313507019323,-0.09169391240158402,-0.1694441565276625
18,2017-05-25,-0.01792237729172662,-0.09074070103754237,-0.14059859915335038,-0.1662646474792285
19,2017-05-26,-0.04183582168543343,-0.07751980473326356,-0.12490744071990718,-0.0968924701236975
20,2017-05-29,-0.07392504553047373,-0.11669451661175852,-0.12117398021329646,-0.13824750365261124
21,2017-05-30,-0.0791993064561829,-0.08347925954886402,-0.1533054744814214,-0.15380675500879684
22,2017-05-31,-0.013049036580619238,-0.10750533950372335,-0.12484568818257057,-0.15072249040796692
