,date,topic_-1,topic_116,topic_130,topic_157,topic_169,topic_185,topic_188,topic_203,topic_208,topic_216,topic_220,topic_226,topic_245,topic_255,topic_256,topic_264,topic_287,topic_29,topic_304,topic_306,topic_310,topic_312,topic_33,topic_38,topic_61,topic_76,topic_8,topic_82,topic_94,topic_98
16,2018-01-23,0.011658843100933056,,,,0.8952660914510489,-0.07602092623710632,,,0.2652566656470299,,0.020086947828531265,,-0.9488273086026311,0.6646530479192734,,0.8262601969763637,-0.008361533284187317,0.07780265652885039,0.09844457171857357,,0.9032685644924641,,0.883857399225235,0.171382957448562,0.40637067053467035,0.3798744697123766,-0.4129032145899076,0.811156973708421,0.5304731389507651,
17,2018-01-24,0.035837239188301125,-0.9209919897839427,,,0.9183788895606995,,,,,-0.9134437027387321,0.001524217426776886,,,,0.38834274373948574,,,-0.5577102288370952,,,-0.9399134144186974,,0.239660099769632,0.520958736538887,0.8508860617876053,-0.36628589779138565,-0.2738797752452748,,-0.9525073291733861,-0.7798842191696167
18,2018-01-25,0.02856611619041072,,,,-0.8346966663375497,0.02973122304926316,,,0.41970352828502655,0.13987892866134644,0.013934660702943802,-0.013998739421367645,-0.12816497683525085,,,-0.3359683230519295,,0.12004297692328691,,,-0.9175493847578764,,,-0.28564772351334494,,-0.6189259280051503,-0.3142114172689617,,-0.15559079498052597,-0.7471275413408875
19,2018-01-26,-0.053708342667089765,,,,,0.37822821736335754,-0.9147864682599902,,,0.34331169724464417,,,,,,,,0.1392060626298189,,,0.8584026470780373,0.037625283002853394,-0.7694575637578964,0.19014265853911638,0.3709770292043686,0.511977307498455,0.3029676228761673,,0.8427511602640152,-0.46346849109977484
20,2018-01-29,-0.03639912191613034,0.6344527006149292,,,,-0.007746193557977676,,,,,0.4662056639790535,,-0.914738267660141,,,,,0.5889485478401184,,,,,0.5477524514620503,-0.68395878020674,-0.33089626549432677,-0.1994328855847319,-0.4805856456773149,-0.2296428680419922,-0.9577609996000925,-0.7273149555549026
21,2018-01-30,-0.037677433642290925,,,-0.27585476636886597,,0.041031330823898315,,,0.09033743292093277,-0.9209372289478779,,,-0.9418115736916661,,,,,0.18920598613719145,,,,,-0.27332481388002633,-0.36433166669060785,-0.8651120141148567,0.005848141387104988,-0.5238902568817139,0.06130870804190636,-0.5210429083866378,-0.8592816833406687
22,2018-01-31,0.035672865323948824,,,,0.5540487952530384,0.040275204181671145,-0.7026800438761711,,,,-0.6006348378335437,-0.028585631400346756,0.6609222609549761,0.031717702746391296,,,,-0.5083221908813963,,0.9134943746030331,,-0.6488859318196774,-0.05556553571174542,0.20095061510801315,0.21740945180257162,-0.32534845219925046,-0.8448752798140049,-0.1296928720548749,0.19994476321153343,-0.07081673014909029
23,2018-02-01,0.04502271671635495,0.876508607994765,-0.9285761620849371,,0.9054773123934865,-0.023904889822006226,,,0.13934158564855656,,,0.08574312571436167,0.8860680609941483,,,0.09217625111341476,,0.3383277488872409,,,,,-0.9560506138950586,-0.5662640940863639,-0.9486365476623178,-0.19863905012607574,-0.8677234475811323,0.625946406275034,-0.9546976508572698,-0.6021294072270393
24,2018-02-02,-0.044145847336170975,-0.92892836779356,,,-0.8997275531291962,0.06579568982124329,,,,-0.922508031129837,0.019783373922109604,0.2321550827473402,-0.9555588029325008,,,,,-0.913110014051199,,,,,0.39003934524953365,-0.9563461872749031,-0.9562996085733175,-0.009271748984853426,-0.7852902263402939,,-0.9560466539114714,
25,2018-02-05,-0.07488375236821729,-0.9458515793085098,,-0.9623176418244839,,0.04781418293714523,0.014276828616857529,,0.19367343187332153,-0.9083444140851498,-0.05364304780960083,,,,,,,-0.5694186206286153,0.1941833645105362,,,,-0.0811336433980614,-0.7304270487012607,-0.6696620713919401,-0.47320630261674523,-0.7398208348701397,0.6001638658344746,-0.9359427141025662,-0.6919565685093403
26,2018-02-06,0.030246366916690023,-0.9522355692461133,,,,-0.01513360720127821,,,,-0.2100326381623745,,,-0.9580507660284638,,,,,-0.16725035407580435,,,-0.9547660322859883,,-0.9515208415687084,-0.19202828283111253,-0.5404929895885289,-0.10482596792280674,0.02666543237864971,,-0.48846811684779823,-0.49455424342304466
27,2018-02-07,0.04254753963229012,,0.4025646895170212,,0.38342861738055944,0.07765838131308556,,,0.05986467065910498,-0.9196115434169769,,0.08231239952147007,-0.9629347370937467,,-0.03130202740430832,,,0.04475530539639294,,,0.7338010352104902,,-0.17474577091634275,-0.3718264459499291,-0.9183558169752359,0.6393128512427211,-0.37177751399576664,0.11320781894028187,-0.3514270617937048,-0.16385264632602534
28,2018-02-08,-0.009236560131598641,0.9020898416638374,,,0.9293582029640675,0.14656301029026508,,,-0.18568888679146767,-0.9660681895911694,,0.4285439079006513,0.851839691400528,,-0.7521821074187756,,,0.37892018367225927,,,-0.957224159501493,,-0.19497872578601042,-0.367457144583265,-0.8986231992021203,-0.07641798133651416,0.1936706118285656,,0.2933871407682697,-0.8534907279536128
29,2018-02-09,0.012620126416760625,-0.9131921045482159,,0.24924600310623646,,,,,0.28897352516651154,,-0.4196072807535529,,-0.44903015345335007,-0.9547374490648508,,,,0.37185297440737486,,,-0.9562546871602535,,-0.34746525436639786,-0.6827924594815288,-0.12910603662021458,-0.911017165829738,-0.2498928178101778,0.04852753939727942,-0.028770089770356815,-0.4987874082289636
30,2018-02-12,-0.014271234577366461,-0.6554916501045227,-0.8192053530365229,,0.3230305868200958,-0.058345600962638855,,,,0.5576501786708832,-0.46277059987187386,,,,0.004897202675541242,,-0.009491088933178357,-0.606349538701276,,,0.8406137451529503,,-0.6820048587396741,0.5555472626454301,0.8305824249982834,0.1368576819077134,-0.32077731138893534,,0.9022090127691627,
31,2018-02-13,-0.0485830871139559,-0.9184545855969191,-0.5493585169315338,,,,,-0.948293125256896,,-0.3768553600336115,-0.31527621299028397,-0.0669906698167324,,,-0.4588917574534814,,,0.005003760724018018,0.04103921167552471,,,,0.07371715141925961,-0.4298776697833091,,-0.5885001667775214,-0.4171704178055127,,-0.35297413015117246,-0.5862296167761087
32,2018-02-14,0.0111614506714046,,0.14433332970913718,,0.5611372943967581,0.0961916983127594,,,0.205336753744632,0.7637250497937202,,-0.0060198381543159485,,,-0.9360201004892588,,,0.1404135452583432,,,0.7569236606359482,,0.23928471112793143,-0.6248200411597887,0.8346377648413181,0.43258823951085407,-0.36142512573860586,-0.696157518774271,-0.8902897113002837,
33,2018-02-15,-0.019493148457019372,,-0.026998817175626754,,0.7699472764506936,0.12940452061593533,,,0.398442629724741,0.8154718428850174,,,,,-0.01138823851943016,,,-0.04949419945478439,,,,,0.46720702620223165,0.6009519621729851,-0.9067449979484081,0.7076380392536521,-0.30282136565074325,0.40708504151552916,0.6313934919113914,
34,2018-02-16,-0.06581733514724526,0.8025808520615101,-0.07555112801492214,,,-0.03283490240573883,-0.5482842996716499,,0.3884013695642352,-0.9344577360898256,0.12903488241136074,,0.9225829839706421,0.9161916710436344,,0.09296251647174358,,,,,0.8832258693873882,,-0.8877675849944353,-0.4070105869323015,0.8616641536355019,0.2866833093576133,-0.28569929995997384,0.057057542726397514,,
35,2018-02-19,-0.05266685162598091,,,,0.2628801940008998,,,,0.755113922059536,,-0.6764669194817543,,,,,,,-0.473481667926535,,,,,-0.20725137537175958,0.03253572806715965,0.9078215435147285,-0.8819587379693985,-0.2053534259709219,0.006167129923899968,-0.10917390882968903,-0.4326188087463379
36,2018-02-20,-0.017143755187970344,-0.9407319519668818,0.7824968323111534,,0.7911072033457458,-0.07157787680625916,-0.8531101159751415,0.08055545762181282,0.04282558895647526,-0.3577526987840732,,,,,,,,0.23780206323135644,0.06209033727645874,,,,-0.021726295485028198,-0.8451100194361061,-0.7456123977899551,-0.8006242932751775,-0.3600164329012235,0.37835608795285225,-0.45906854374334216,0.012249916791915894
37,2018-02-21,-0.027406366783403878,,,,0.013606714084744453,0.053894102573394775,,,0.04532481823116541,-0.9459816459566355,,,0.0208390224725008,,,0.4014735361561179,,0.12235562643036246,,,,,0.925434123724699,-0.020402424968779087,,0.4335382990539074,0.03816421329975128,,0.5139490570873022,-0.6899339351803064
38,2018-02-22,-0.055740681709721684,0.6421648673713207,,,0.06959469430148602,0.0717242918908596,,,,,,,,,-0.6443469747900963,,,0.23264961022262773,,,,0.026837041601538658,-0.19049249636009336,0.720643475651741,-0.8084329031407833,-0.21113919303752482,-0.5556715757120401,0.5832530725747347,-0.04423122713342309,-0.2794746495783329
39,2018-02-23,-0.034004810511727226,,,,,-0.001719146966934204,,,,0.3510879594832659,,,-0.8624041900038719,,,,,-0.16000267770141363,,,,,0.09476144332438707,0.8894963189959526,,-0.6478843378523985,-0.8510507841904958,0.8299708925187588,0.6133438181132078,
40,2018-02-26,0.02449783601361059,,,,0.641765333712101,0.10554241761565208,,,-0.3168133497238159,,,,-0.9511310420930386,,,,,0.1649968260899186,,0.9242513235658407,,,0.17672434076666832,0.3808206332226594,,0.45472035370767117,-0.4644965960178524,0.18767131865024567,0.8823154208560785,-0.7561436342075467
41,2018-02-27,0.029503516664446675,,,,,0.1017150307695071,0.12650969624519348,,,,,,,,-0.7826217338442802,0.6247859671711922,,0.3416765076108277,,,,,0.5181033878276745,-0.5748706443235279,-0.8804637640714645,0.10906274430453777,-0.4763430333696306,-0.2784183472394943,0.07320455890148878,-0.2970957746729255
42,2018-02-28,-0.031703391522524466,,,0.12583978474140167,,-0.04833415833612283,-0.06667854264378548,,-0.18053526245057583,-0.9380492307245731,0.07292232662439346,0.09263289906084538,,,-0.7695756480097771,,,0.08380055721276082,,0.8959755152463913,,0.030446891905739903,,-0.13974850003918013,-0.8229906558990479,-0.01892042998224497,-0.60870161652565,-0.6334313526749611,0.09701580181717873,-0.5464863236993551
43,2018-03-01,0.005096464724323618,-0.9536660308949649,-0.7358227744698524,,,0.017193034291267395,,,0.15300486981868744,-0.011853039264678955,-0.4262661077082157,0.9106200281530619,0.06973414868116379,,,,,-0.05883598498379191,,,-0.7871975004673004,0.43390906881541014,-0.17340871645137668,-0.5128927037585527,-0.2869108207523823,-0.9484970374032855,-0.3899903018027544,,-0.8341094546485692,
44,2018-03-02,-0.0841288653107873,,0.5913880132138729,,0.5271721165627241,,-0.15612773597240448,,,,,,-0.8451114110648632,0.38998111244291067,,,,-0.1600760044530034,,,,,-0.9411517856642604,-0.8359469041849176,-0.9273983159412941,-0.43585819844156504,-0.5550257824361324,-0.038448967039585114,-0.48774530711982933,-0.39395448565483093
45,2018-03-05,-0.03492857195103307,,-0.953924622386694,,0.028700554743409157,,0.36158093996345997,,,-0.7743877796456218,,0.11824683845043182,0.07294435054063797,,-0.9383402010425925,,,0.8173654200509191,,0.8266147337853909,,,0.15373167907819152,-0.09865412581712008,,,-0.6140788272023201,,0.8565246313810349,-0.0034887976944446564
46,2018-03-06,-0.004783172165297352,0.9219284541904926,,-0.012978695333003998,,-0.057915665209293365,-0.10678140725940466,,,,0.18081150949001312,,0.8825130835175514,,-0.8283211818585793,-0.945513348095119,,0.5011316928236434,,,,0.19583721086382866,0.5237676546509776,0.4362960159778595,-0.07812949875369668,0.6509335935115814,-0.2055445178411901,,0.4353216641272108,
47,2018-03-07,-0.0691690103705337,0.036791796796023846,,,,0.049297548830509186,-0.01358805038034916,,,-0.9454439142718911,,,-0.3824250977486372,,,,,-0.033307547494769094,,,0.541341096162796,,-0.2877705027349293,-0.9270189909730107,,,-0.7859831638634205,,-0.2518374595480661,0.14012170024216175
48,2018-03-08,0.017027783132082707,-0.942168703302741,0.28928202390670776,0.8146837130188942,,0.09830215821663539,,,,,,,-0.6569723039865494,,,0.8079550480470061,,0.1252116458490491,,,,,-0.7489858865737915,0.24531645141541958,-0.9430561196058989,0.14999572187662125,-0.20319194626063108,0.25792890042066574,0.5563403964042664,-0.7899561617523432
49,2018-03-09,-0.036050399047436246,0.7797326520085335,,,0.8915925025939941,,,,0.1772213615477085,-0.06325453519821167,,,,,,0.8345235949382186,,0.46180830989032984,,,,,0.7630452252924442,0.6377499774098396,-0.6757727637887001,,-0.2545312065631151,0.31042566150426865,-0.0026356889866292477,-0.7499451655894518
50,2018-03-12,-0.03860921183841716,-0.03374741040170193,,,0.3878847823167841,0.12823247723281384,,,-0.0024521127343177795,-0.9494708366692066,0.05513410456478596,-0.24968273378908634,,,,,,0.27972095366567373,,,-0.07156723737716675,,-0.043059324845671654,0.2680516702433427,0.9039957076311111,,-0.6357022253796458,,0.6166902622207999,-0.8996427617967129
51,2018-03-13,-0.0059496059274910945,,,,,0.6646761000156403,,,,-0.9192030616104603,,-0.005511388182640076,,0.7812313064932823,,,,0.25286859925836325,,,,0.7521735429763794,-0.1876094846520573,-0.44124677311629057,,-0.6234440815945467,-0.6584881335082982,,0.4306906401179731,
52,2018-03-14,-0.023160460356962762,-0.9198611956089735,,,0.1276885555125773,,,,,-0.9356305990368128,,,-0.9323938833549619,,,0.8849851451814175,,-0.18573773097402105,,,,,-0.6815630674827844,-0.946472448296845,,0.45690655584136647,-0.5783618246205151,0.07921791598200797,0.24243017216213048,-0.637728417913119
53,2018-03-15,-0.012644285060036762,-0.396774310618639,,,,,,,-0.003292541950941086,0.8231969922780991,,,-0.9595030592754483,,,,,-0.35111358668655157,,,,,-0.013059339175621668,-0.9382789074443281,-0.8963128780014813,0.877933956682682,-0.1115143671631813,0.23367973789572716,0.8637720085680485,-0.8375098705291748
54,2018-03-16,-0.018166731205920494,-0.8180339578539133,-0.8680923050269485,,0.1836847821250558,,,,,,,,,,,0.36617843993008137,,-0.09184735303279012,,,,,,0.1934524873892466,-0.9215733259916306,0.7150346711277962,-0.10308091714978218,0.2678668536245823,0.8922200873494148,-0.7554252035915852
55,2018-03-19,-0.02588416479753647,-0.9477313747629523,-0.8052450204268098,,,,,,0.0239233560860157,-0.9465904179960489,,,-0.5965372482314706,,,,-0.010746832471340895,0.1319728751920841,,-0.9322047485038638,,,-0.4188986939067642,-0.941837401750187,-0.9565278692170978,-0.9415263896808028,-0.0847730218831982,0.284685205668211,-0.9512826173255841,0.6813342897221446
56,2018-03-20,-0.005780859998225965,0.8298718482255936,-0.9273160295560956,,,,,,0.0004408210515975952,0.4944309890270233,,,-0.4103116812184453,,,0.08290283335372806,,0.18143548164516687,0.035830079577863216,,,-0.9294151924550533,-0.043244939064607024,0.1991653237491846,,0.807923324406147,-0.20524616912007332,,0.6671543288975954,
57,2018-03-21,-0.053204173839915665,-0.9267733972519636,-0.4128073309548199,,0.0046271346509456635,,,,,,,,,0.5101364776492119,,,,0.12287977943196893,,,,,-0.3957683779299259,-0.7635991473992666,-0.945606442168355,,-0.362921055406332,0.460785155184567,-0.051598957972601056,
58,2018-03-22,-0.025443704260327805,-0.8905546739697456,-0.25128817558288574,,0.000465981662273407,,-0.48796772584319115,,,-0.9477987000718713,,,,,,,,-0.924481718800962,,,,-0.04164847731590271,-0.10974376772840817,-0.814061967888847,-0.46740318136289716,-0.9468754247451822,-0.29088968804313076,0.07616665912792087,-0.4925693448167294,-0.8333188965916634
59,2018-03-23,-0.07863342401174525,-0.763429120182991,,,,,,,,,,,,,,,,-0.6323664421215653,,,,,-0.9545644279569387,-0.44102155026048423,-0.5898069022223353,-0.9456126522272825,-0.28559272323868107,0.06786364316940308,0.3583375606685877,-0.8465958666056395
60,2018-03-26,-0.022075859580178252,,-0.5013943128287792,0.013941280543804169,,,,,,,-0.16757096350193024,,0.9220272852107882,,,,,0.358643417712301,,,,,-0.2769780627762278,0.06951451922456424,-0.06087760925292969,-0.9424711714188257,-0.07278256969792503,0.45207009712855023,0.2056221954524517,-0.10917500406503677
61,2018-03-27,-0.006106791080148602,-0.9336203206330538,-0.9559700703248382,,,,,,0.16711024660617113,-0.9619406289421022,,,,,,,,0.1899555466758708,,0.925192316994071,,,0.17609533108770847,-0.07455377327278256,,0.5505357384681702,0.7158108726143837,,-0.9508076072670519,-0.40438398346304893
62,2018-03-28,-0.029481372646427466,-0.07115227123722434,-0.9389569163322449,,0.914485190063715,0.16301208486159643,,,,,0.3469963204115629,,-0.9544694274663925,,,0.11166127026081085,,-0.006792682755206313,,,0.27002766728401184,,-0.3029978383332491,-0.4492576180025935,0.8600589409470558,-0.017571814358234406,-0.3418392476936181,,-0.356927798440059,-0.06425457696119945
63,2018-03-29,-0.045254435608586094,,-0.8116275668144226,0.4307806082069874,,,,,,,,,0.7626838684082031,,,0.7203716952353716,,0.056132030906155705,,-0.9623240744695067,,,-0.8288989677093923,0.3960673063993454,-0.4061518292874098,-0.803571118041873,-0.680124734994024,-0.20521432161331177,0.8779784990474582,
64,2018-03-30,-0.06197939661797136,,-0.026766955852508545,,,,-0.8661996684968472,,0.261534138272206,,,,,,,,,0.3432847576526304,,,,,,,,,-0.40474281473351376,0.41035544872283936,,0.1893523633480072
65,2018-04-02,-0.05263845004429597,,-0.6868479326367378,,0.05355231836438179,0.2595546245574951,,,0.16304066280523935,,,0.028688615188002586,,,,,,0.1980121745062726,,,,,0.7276847772300243,-0.9141562189906836,,,0.7501357365399599,,-0.9588496284559369,-0.29060136526823044
66,2018-04-03,-0.06684672377731887,,,,0.058831418864429,,-0.0708259642124176,,,0.8032504692673683,,-0.062237135134637356,-0.26313138008117676,-0.9538383558392525,,,,0.06244229862932116,,,,,-0.2179314304764072,0.6896520294249058,0.5617294907569885,-0.9132536053657532,0.2843978530727327,,-0.6223923158831894,
67,2018-04-04,-0.06125630728433815,-0.9389510154724121,-0.7990916855633259,0.03277522698044777,,,,,0.19004711508750916,0.6718454658985138,,-0.14107117801904678,,,-0.41837671771645546,,,0.49116163700819016,-0.6450222469866276,-0.7459203377366066,,,-0.10361400805413723,0.48102332651615143,,0.5705995485186577,-0.10103802817563216,0.21222923323512077,-0.4052592683583498,-0.3504881113767624
68,2018-04-05,-0.02878221557960251,,,,,,,0.2846035724505782,,0.21359732560813427,-0.9017256535589695,-0.26222359016537666,,,,,,-0.05384707543998957,0.014713607728481293,,,,0.4674888845533133,0.18708864748477935,-0.3523052134551108,0.6271577682346106,-0.7816934377575914,-0.014363438822329044,0.8737384807318449,-0.6288195463518301
69,2018-04-06,-0.02563599032347562,,,0.01817192928865552,0.7610662765800953,,,,,,,,-0.9293715177724758,,-0.615614864975214,,-0.008413969539105892,0.6579825064788262,,,-0.9244830664247274,,-0.00905050461490949,-0.3287094289747377,-0.9291728859146436,,-0.9521180717274547,0.17474024090915918,-0.9519656514748931,0.03659600019454956
70,2018-04-09,-0.006655677477463803,,0.7381232902407646,,0.44959457963705063,,,,-0.01754981093108654,-0.6219522058963776,-0.002215130254626274,0.19912070059217513,,0.719781793653965,,-0.9225695366039872,,0.7938171848654747,,,,,0.07320161256939173,0.44347355235368013,,0.682788610458374,-0.21166958606668881,-0.042291928082704544,0.15227721631526947,-0.7990675332645575
71,2018-04-10,0.017960402466386798,0.9047929681837559,-0.6860272604972124,,0.7037363555282354,,,0.13504399918019772,,,,,-0.9493710966780782,,,,,0.2755654978358911,,,,,0.395897523034364,0.6004108125343919,0.535407155752182,0.09799165651202202,-0.3745010830461979,-0.1718432353809476,0.1489799109154514,0.23103917902335525
72,2018-04-11,-0.009880227877332245,,-0.4989071567542851,,,,,,,0.36479251831769943,,-0.05305780408283075,0.4407432060688734,,,-0.8757694195955992,,0.552054596443971,,,,,-0.3241147741675377,-0.9396087039882938,,0.02070721983909607,0.024673111736774445,0.15259776636958122,0.014257688075304031,0.19732046034187078
73,2018-04-12,0.05747929691449736,0.8822272606194019,,,,,,,,,-0.745588380843401,,,,,,,-0.21977478669335446,,,,,-0.7349379155784845,0.5822853595018387,-0.6320400089025497,0.9184763785451651,-0.872599289752543,,-0.07939983407656352,-0.6150272041559219
74,2018-04-13,-0.0555998272052215,-0.9272073865868151,,,,,,,,-0.950672266073525,-0.772763304412365,,-0.662268769616882,0.7814106158912182,,,,,,-0.962078501470387,,,-0.026051006745547056,-0.48357991548255086,0.7170705758035183,0.4033433546622594,,0.04548053350299597,0.068333866695563,-0.375163733959198
75,2018-04-16,-0.08061580842168167,,,,,-0.1578364074230194,,,,-0.3963306397199631,,,,,-0.5064413134629527,,-0.00974773126654327,0.23807701802191636,,,,,-0.24465614110231398,0.630992424984773,,-0.8338473805536827,-0.21874341030012479,0.22516920562419626,0.3176413053646684,-0.7392117604613304
76,2018-04-17,0.018624432219416145,0.762624773196876,,,,0.20656805485486984,,,,0.7094560153782368,,,,,,,,-0.2751176757737994,,,,-0.10138300806283951,0.13054216839373112,0.3133653197437525,0.8198472857475281,0.8432761523872614,-0.18041472283325025,0.1122846594080329,0.8080300698056817,
77,2018-04-18,0.07300224850347282,0.22593161463737488,,,,0.002238597720861435,,,,-0.9384450875222683,,,,0.7042648643255234,,,,-0.22717235144227743,-0.14625909086316824,0.927414558827877,0.9002563450485468,,0.5922407994512469,-0.4624729290604591,,0.5070010628551245,-0.0004413565620779991,-0.32599734142422676,0.8348334711045027,
78,2018-04-19,-0.009849824130378399,,-0.913607694208622,0.11396802216768265,,0.04013437032699585,,,,,,,,,,,,0.25943798199296,0.1200352655723691,,,,0.19880053400993347,-0.5674497298896313,-0.8863713573664427,0.8123725531622767,-0.630617679329589,0.14681356213986874,0.31293930336833,0.05880677327513695
79,2018-04-20,-0.043092880335946875,,,,0.03500583674758673,,,,0.02266775630414486,,,,,,,,,-0.9358460744842887,0.055051435716450214,,,-0.06951230764389038,-0.9347599847242236,-0.09672257583588362,0.018626006320118904,-0.2176006194204092,0.11795302014797926,,0.2721937398891896,-0.4320465289056301
80,2018-04-23,-0.03228225569378359,-0.04261640086770058,-0.6216952353715897,,-0.1586944404989481,0.03901506463686625,,,,,,,-0.955233876593411,,,,,0.23713328456506133,0.0693060839548707,,,-0.673514710739255,-0.5669208777447542,0.21461096281806627,,-0.9141202941536903,-0.36445668681214255,-0.9307193867862225,0.6754246413707733,
81,2018-04-24,0.052273234880265446,,,,,-0.08095948547124862,,,,,,,,,,,,0.2705990999626617,0.02880648896098137,,-0.9131724312901497,0.02018733322620392,0.8500776700675488,-0.1854968803624312,,-0.9544423492625356,0.29707398312166333,0.01890532299876213,-0.03229820542037487,-0.2319524586200714
82,2018-04-25,0.07350329342413105,-0.1984841525554657,,,-0.160888759419322,0.07930003572255373,,,,,,,,-0.956153248436749,,,,-0.48374187713488936,,-0.8370251073502004,-0.9101391136646271,-0.7353963628411293,0.005697380751371384,-0.5681531864684075,-0.31740563455969095,0.07120386091992259,-0.10271795187145472,,0.19951403699815273,-0.04141137438515822
