,date,topic_-1,topic_116,topic_130,topic_157,topic_169,topic_185,topic_188,topic_203,topic_208,topic_216,topic_220,topic_226,topic_245,topic_255,topic_256,topic_264,topic_287,topic_29,topic_304,topic_306,topic_310,topic_312,topic_33,topic_38,topic_61,topic_76,topic_8,topic_82,topic_94,topic_98
19,2016-01-28,-0.0689819951112851,-0.099083895329386,0.8110451251268387,0.9109067060053349,,,-0.9488075571134686,,,,,,-0.1382863000035286,0.8881788998842239,,,,-0.22336438143004975,,,,0.017412789165973663,0.42465715482831,0.7983513297513127,-0.07199283689260483,-0.9443749766796827,0.03730611503124237,-0.031026864424347878,-0.054687287425622344,
20,2016-01-29,-0.10548495201234469,0.09408983588218689,0.7719675432890654,0.6815923070535064,,,-0.8065740920137614,,,,,,-0.5890533998608589,0.8687942014075816,,,,-0.37764443387277424,,,0.6079449653625488,,0.006262779235839844,0.002465796967347463,0.3086874584356944,0.7998492469390234,0.884304488543421,,0.18216837818423906,
21,2016-02-01,-0.10895432022859355,-0.9219117141328752,,-0.03215824067592621,-0.21205468599994978,,-0.25784314796328545,,,,,,,,,,,,,,,0.03727626334875822,0.17908029854297638,-0.5996930357068777,-0.2495261700823903,0.15751986019313335,-0.5292746039107442,,-0.6857544872909784,
22,2016-02-02,-0.119916286132231,-0.9335588030517101,,-0.9587025484070182,,-0.0019411593675613403,-0.3844846338033676,-0.8908501379191875,0.30880432203412056,-0.9535221727564931,,,,,,-0.8477654037997127,,0.43525086777905625,,,,,-0.2033248357474804,-0.10256891325116158,-0.8941249358467758,-0.4099587048403919,0.8960251770913601,-0.4666481832973659,-0.9557833154685795,
23,2016-02-03,-0.06063619047814144,-0.9315036460757256,,0.11184064950793982,,,0.65024201075236,0.13557614013552666,,,,,0.02035149373114109,0.8847385309636593,,,,0.04186053294688463,-0.1471955943852663,,,,-0.0051075194496661425,0.30136317014694214,0.7213520985096693,-0.8930057981982827,0.4295126497745514,0.16673474255949258,0.6512218614419302,
24,2016-02-04,-0.1135320194790705,0.8360453248023987,0.4877461586147547,,-0.8644272573292255,,-0.5432331217452884,,,,,-0.08321293381353219,,-0.7883787155151367,,,,-0.5361318901181221,,,,,-0.10139063000679016,-0.10359399517377217,-0.9210379235446453,0.1487072853371501,-0.45635715166905094,0.06770472228527069,0.4579152259975672,
25,2016-02-05,-0.11863349330899671,-0.7245542109012604,,0.239178579300642,,,-0.09602171927690506,,0.0931537700816989,-0.9441056335344911,,-0.008382204920053482,,-0.9579844772815704,,,,-0.9041399843990803,,,,,-0.5224121659994125,-0.9019296545801418,-0.6073076985776424,0.06749594211578369,-0.515893227021609,,-0.5756427185609937,
26,2016-02-08,-0.12859282419108273,-0.9584708036854863,,,,,-0.929267754778266,,,,,,-0.37734044762328267,,,,,0.10920799151062965,,,,,0.0261247418820858,-0.6913600554689765,,-0.3339190424109499,-0.13742929086503056,-0.33701066207140684,-0.6028695469722152,
27,2016-02-09,-0.0726202429523312,-0.9260133467614651,,,,,-0.3011188954114914,,,,-0.033493362832814455,-0.46065935616691905,-0.8064827509224415,-0.94815434794873,,,,0.92075215280056,,,,,-0.7731704153120518,-0.6324316523969173,-0.9169196938164532,-0.3599804541362183,-0.18731521721929312,,-0.15392225491814315,
28,2016-02-10,-0.1423880172628767,0.26674923300743103,-0.3612217903137207,,,,-0.5851702927611768,,,-0.6150874346494675,-0.5983972195535898,-0.01795968785881996,0.8839448466897011,0.9031717553734779,,0.07832243293523788,,0.4064243547618389,,,,,-0.30720943259075284,0.7368116162717342,0.06472517549991608,-0.3152135410346091,-0.8988552000373602,0.08288069721311331,-0.08616937585175037,
29,2016-02-11,-0.11116652189330173,,,-0.1146454717963934,,,-0.15719083473086357,,,,0.04721026122570038,,-0.001134037971496582,,,,-0.004161769213775794,-0.02354060485959053,,,,-0.9627622403204441,-0.2240898668533191,-0.852539233979769,-0.9572958084754646,-0.9483000983018428,-0.4063564785756171,0.04475085064768791,-0.9337153420783579,
30,2016-02-12,-0.14348562265135492,0.8490259684622288,-0.2930596844603618,,-0.9426972158253193,,-0.41886436628798646,,,-0.9097816459834576,0.17266684770584106,,0.09958062320947647,,,,,0.0833292305469513,,,,,-0.9327631331980228,0.26994564011693,0.5449729636311531,0.6923353237410387,0.46841957652941346,,-0.2093117507174611,
31,2016-02-15,-0.08768616098525363,0.40597130358219147,-0.30420499781823973,,,,-0.2748270183801651,,,,-0.9076602244749665,,,,,-0.31137101352214813,,0.06630655843764544,,,,,0.9272656319662929,,,-0.6409285515546799,-0.36256754412673986,0.04630652815103531,-0.7226352691650391,-0.024759065359830856
32,2016-02-16,-0.07171356484170509,0.3278207629919052,-0.2251474969935688,-0.8858805168420076,,,-0.29217683027187985,0.8779494129121304,,0.8568125851452351,,,,,,,,,,,-0.9423854630440474,,-0.0294601380204161,0.5018974497914315,0.19165971875190735,-0.6973433722741902,-0.009423630312085152,,0.8036590218544006,
33,2016-02-17,-0.049794225566456934,0.8624772429466248,,,,,-0.39267097134143114,,0.8239403367042542,,,,,,,0.77329470962286,,0.18949655443429947,,0.9410398453474045,0.7929246947169304,,0.14716602582484484,0.7898148884996772,0.23222064971923828,0.2311795148998499,-0.5188921472989023,-0.9432302415370941,0.7174525430426002,-0.922503063455224
34,2016-02-18,-0.07220151742625924,-0.9377987645566463,,-0.46613923041149974,,,0.039009283762425184,,-0.11832638829946518,,,,0.3603397309780121,,,,,-0.03474138770252466,,,0.7280431464314461,,0.0515936923523744,-0.05855196435004473,0.8686404936015606,0.08983371928334236,-0.1945722619071603,,0.385753258690238,0.7458753390237689
35,2016-02-19,-0.10108118908497493,0.4215017631649971,-0.5907542854547501,,,,-0.16246072947978973,,,,,0.02935204654932022,,,-0.8444173512980342,,,-0.32638760656118393,,,,,-0.959985681809485,-0.6688492915903529,,-0.19312083758413792,-0.34847760208967055,0.14089591382071376,-0.9537480105645955,0.3275317996740341
36,2016-02-22,-0.0691125360793977,0.908205758780241,,,,,,,,0.7917930595576763,,,-0.06606789119541645,,,,-0.007179200649261475,0.41000510822050273,,-0.5032108165323734,,,0.046131531894207004,-0.04542403283994645,0.6221306268125772,-0.019596946736176808,0.01762814773246646,0.07118194379533331,0.6107074189931154,
37,2016-02-23,-0.01061634785933968,-0.9478269284591079,,,,,,,,,,0.02707524783909321,-0.21892229840159416,,,,,,,,,,-0.6606889152899384,-0.34521176231404144,-0.9512395393103361,-0.047254870645701885,-0.597259046509862,-0.018393216654658318,-0.9594470842275769,0.7442487068474293
38,2016-02-24,-0.03998723194831479,-0.9457997418940067,,,,,-0.03200651705265045,,,,,,,,,,,0.9146259711124003,,-0.08707813173532486,,-0.9524885055919489,0.06191070005297661,-0.4188038697466254,-0.44149003038182855,-0.6724778523202986,-0.6838416028767824,0.10353327542543411,-0.634152349550277,
39,2016-02-25,-0.056229942804962255,0.630305478349328,,,,,0.9323582164943218,,,,,-0.018459357631703217,0.898026417940855,,,,,-0.3167075157786409,,,0.8589135520160198,-0.9501610193401575,-0.08779532781669072,-0.3595116026699543,-0.5252203668157259,0.6411252059042454,-0.032444568971792855,0.4948502383194864,0.14150612615048885,
40,2016-02-26,-0.043435684519334126,-0.9237143378704786,,,,,-0.03742961585521698,,,0.37034034729003906,,,0.4128398522734642,0.8495274558663368,,0.1879231370985508,,-0.476021409034729,,0.8576849307864904,0.8161990121006966,,-0.26204053685069084,0.17527084052562714,-0.07158263027667999,-0.13117903812477985,-0.2896964191976521,,0.7792593762278557,-0.76241435110569
41,2016-02-29,-0.06702003723360994,,0.7126549631357193,,,,0.3203040063381195,,0.13402279745787382,-0.9536424959078431,,,-0.9553489610552788,0.8948771208524704,0.07603417709469795,,,-0.055613337217697074,,,,,-0.03286302983760834,0.3012033843745788,-0.5109578846022487,-0.3887485568411648,-0.3423299465328455,-0.6007771771401167,0.05658584786579013,
42,2016-03-01,-0.07584470482770263,0.24617397785186768,-0.23240931083758673,,,,,,,,,0.005938377231359482,-0.032751552760601044,,,-0.9485466475598514,-0.01022298044214646,0.09690951686352492,,0.8449562899768353,-0.05697983503341675,-0.963962143054232,0.4920347488950938,0.838951944373548,,0.5891411565244198,0.25207701278850436,,0.8058092767993609,-0.6772033758461475
43,2016-03-02,-0.05963849694338403,-0.03485971689224243,,0.36706678569316864,,,-0.9158791918307543,,,,0.018062733113765717,,0.8893799036741257,,,,,,,0.8319834591820836,,,0.8430523863062263,-0.12601058511063457,0.14723793168862662,0.56210649125278,-0.925736921839416,,0.9132882263511419,
44,2016-03-03,-0.00669275087201453,-0.09444615244865417,,,,,-0.25469421843687695,,,,0.19418116472661495,,,,,,,-0.10807162150740623,,,-0.9301446061581373,-0.8081815975407759,0.10566802993416786,-0.7864996156034371,-0.41588693857192993,-0.5954074589535594,-0.1619263527294,0.43746472895145416,0.8599960822612047,
45,2016-03-04,-0.08299410809882947,-0.5494314506649971,,,,,-0.8396753557026386,,,,,,,0.9041203558444977,0.23303150851279497,,,,,,,,0.34174976746241253,-0.1753649093210697,-0.11424005031585693,0.8303239132676806,-0.7427328670058738,-0.30828898524244625,0.45300901075825095,-0.8820478469133377
46,2016-03-07,-0.05522199423020139,-0.9504661317914724,,,,,-0.6182883977890015,,,0.43805214762687683,,0.09058866929262877,0.9274705424904823,-0.9549311781302094,,,,-0.2500695238510768,,0.9208954423666,,,0.1616996005177498,-0.8810431230813265,-0.17060565948486328,-0.9175180895254016,-0.17048908612164465,,0.15307225100696087,
47,2016-03-08,-0.10505272819988738,-0.94550561097761,0.6673914790153503,,,,,,,-0.08449751883745193,,,,,,,,-0.9653948657214642,,,-0.9390597306191921,0.7654476258903742,-0.048474944196641445,-0.751939523499459,,-0.9145242376253009,-0.27135405822524,,-0.9490305809304118,
48,2016-03-09,-0.049181610014309866,0.8885978423058987,,,,,,,,,0.0008049607276916504,,,,,,,-0.34993525221943855,0.07719842717051506,,,,0.4077188912779093,-0.8090622771997005,0.37146539986133575,0.20173327003916106,-0.10713379085063934,0.2012388085325559,0.7854530514838794,-0.5295607894659042
49,2016-03-10,-0.04063079877850715,-0.14017475148042044,,,,,0.22700523398816586,,,,,,,0.8600072599947453,,0.0044881440699100494,,0.0722582150483504,,,-0.9455137914046645,,-0.48265003017149866,-0.6032681256532669,-0.16023048758506775,0.1284009799361229,-0.8023813758045435,,-0.11485524382442236,-0.3089489322155714
50,2016-03-11,-0.04128149634410368,-0.42911286279559135,,,,,-0.9385242834687233,,,,0.5948224402964115,,-0.700067549943924,0.902600284665823,,,,,,,,,0.03473207727074623,-0.05857333168387413,0.42089951038360596,0.27475215727463365,0.32685426250100136,0.26809301674366,0.888659093528986,-0.2704735202714801
51,2016-03-14,-0.07931616964790332,0.6781348542620739,,,,,-0.09400024823844433,,,,0.05375166982412338,-0.10804721340537071,0.6930425763130188,-0.9569897959008813,,,,-0.9525197241455317,,-0.9353058836422861,,,0.19549347087740898,-0.8282761292066425,-0.165371872484684,0.740575572475791,-0.4478223889189608,0.01385829970240593,-0.9257466923445463,
52,2016-03-15,-0.14339956189839861,-0.9511825361599525,0.06623649597167969,0.5087828543037176,,0.06310250610113144,-0.953641346655786,,,,,,,0.4822215139865875,,,,-0.3308853358030319,,0.8342476114630699,-0.9259925577789545,,0.20715516277899346,-0.7352761430665851,-0.9014016948640347,-0.9431323350872844,-0.4308004854963376,,-0.9549939390271902,
53,2016-03-16,-0.021910680808088816,,-0.8563084304332733,,0.0357771422713995,,-0.4626261028461158,,,,,0.09111731126904488,-0.9365726206451654,,-0.07214183732867241,0.06329430639743805,-0.012000150668124357,,,,,0.006186291575431824,-0.09181579947471619,0.06666844586531322,-0.6295401528477669,0.6886202245950699,-0.1468431535953035,,0.8740591884901127,
54,2016-03-17,-0.029301318852550582,-0.07707938551902771,-0.8289199322462082,,0.432318820618093,0.0631919614970684,,,,0.5908355582505465,,0.08856710698455572,,-0.9396119639277458,,0.5149405971169472,,,,,-0.8534535393118858,0.018812539288774133,-0.21273770850772658,-0.40011349990963935,-0.353437274073561,-0.267616333750387,-0.4013930492219515,-0.155097172036767,0.880381878465414,
55,2016-03-18,-0.05623613460379284,0.7376557998359203,0.5602157413959503,,0.8285349421203136,,-0.9542424287647009,,,,-0.9536331780254841,0.04255043249577284,,0.8605503961443901,,0.640260573476553,,0.1944175080085794,,0.5010316311381757,,,0.7288776778926452,0.8471662513911724,0.4336930736899376,-0.028670686297118664,-0.21754847098851487,,-0.8363249348476529,0.3148389266182979
56,2016-03-21,-0.11632683356138233,-0.3559718487473826,-0.37677425146102905,,,,,,,,,,,,,,,0.2722916714847088,,,-0.9465265432372689,,-0.3745319675654173,-0.7546066789266964,-0.7900251783430576,-0.016023100819438696,-0.35877759293229744,-0.021502414053039893,-0.09101657697465271,
57,2016-03-22,-0.09810549165972132,-0.5327638387680054,0.24118756204843522,,,,,,,,,,,,,,,-0.49800297170877456,,,,,-0.05834844778291881,-0.7363857834134251,-0.9057002644985914,-0.40801692344248297,-0.6741416685283184,,-0.9408251736313105,
58,2016-03-23,-0.05362463097873272,0.8711336143314838,,,,,-0.1019525695592165,,0.8791740909218788,,,,-0.9287927653640509,-0.9572823159396648,,,,,,,,,-0.7233644963707775,-0.050275218673050404,,0.044026611683269344,-0.36420331720728427,,-0.8737982123469313,
59,2016-03-24,-0.09660358961467465,-0.4143346333876252,,,,,-0.6154883857816458,,,,,,,-0.9649784537032247,,,,0.4948552162386477,,,-0.9516577990725636,0.1006301837041974,-0.3836586093530059,-0.41335617812971276,-0.701370791066438,-0.9330219528637826,-0.4712614692747593,,-0.9485181355848908,
60,2016-03-25,-0.11376640068731837,,,0.32614053040742874,,,,,,,,,,,,,-0.663826635107398,0.930560084991157,,,,,,,,,,,,
61,2016-03-28,-0.08953063982726261,,,,,,,,,,-0.14784426242113113,-0.7435062192380428,,,,,,-0.15573420065144697,,0.9228028301149607,,,-0.8876872106144825,-0.7719702981412411,0.3747425824403763,,-0.37542876687187415,,0.20880087682356438,
62,2016-03-29,-0.0201078239418668,-0.9081987477838993,,,0.8449785262346268,,,,,-0.014305830001831055,,,-0.9506195588037372,-0.9584124814718962,,,,-0.8192912917584181,,,0.751635231077671,,0.16739830126365027,-0.361975010484457,-0.899831133428961,0.6310236491262913,-0.26243232376873493,0.09407772868871689,-0.3959326846525073,
63,2016-03-30,-0.06847298864952543,0.9037833660840988,,,,,,,0.041541071608662605,,-0.010631797835230827,,0.772604376077652,0.9086177032440901,,0.17839147911096612,,,,,,,-0.14754365058615804,0.15619799494743347,0.5029595792293549,0.8760285414755344,-0.6569470185786486,,0.7874610368162394,
64,2016-03-31,-0.09387391377317388,-0.8526040688157082,0.8077986054122448,,,,,,,-0.8525971956551075,0.04852650873363018,,0.8676421195268631,-0.9504834180697799,0.0231391042470932,,,-0.8244783859699965,,,-0.9608409879729152,,,-0.3697606834272544,-0.823337446898222,-0.356000288700064,-0.7494504995644092,-0.7945445775985718,0.4176803808659315,
65,2016-04-01,-0.08892241704619362,-0.9368230644613504,,,,,,,,0.2472245991230011,,,-0.9597638370469213,-0.964129913598299,,,0.809849813580513,0.03521064389497042,,,-0.9148597195744514,,,-0.3761036933089296,-0.9379342147149146,-0.9354487704113126,-0.47461031035830575,0.09299221572776635,0.12378855515271425,-0.8873693607747555
66,2016-04-04,-0.10900876815190788,,,,0.013591686263680458,,,,,,,,,0.8533362373709679,-0.7701195292174816,,,0.4996222276240587,,,0.6918586790561676,-0.9619568614289165,0.49447590702523786,-0.691518931183964,0.4353124350309372,-0.06972017791122198,-0.12081749131903052,0.08873456090011379,0.025236070156097412,-0.08397190272808075
67,2016-04-05,-0.1103139574035398,-0.9397653471678495,,,-0.07617747783660889,,0.608360412530601,,,,,0.010546844452619553,-0.9610544154420495,,-0.9094732478260994,0.02829337865114212,,0.08886822033673525,,,,,-0.20878798961639405,-0.7276596010973057,-0.5802761434266964,-0.9337952391942963,-0.49479038966819644,,-0.9321765244627992,
68,2016-04-06,0.02133399798983225,-0.9059166796505451,,,,,,0.06960337236523628,,,,,0.8860966637730598,0.8212949708104134,,0.27917123461763066,,0.3695042380131781,,,0.9106488041579723,-0.8829957023262978,-0.06860593101009727,0.5377586130052805,0.220144372433424,0.8983501984427372,0.06017504050396383,0.4042547084391117,-0.07931243752439816,
69,2016-04-07,-0.05531233316287398,-0.050499966368079185,,,0.8948994958773255,,-0.8997468985617161,,,-0.9505739295855165,0.6141595309600234,,,-0.9616690762341022,0.005532450973987579,,-0.009097775577434472,-0.1592517552897334,,,-0.9227002710103989,,0.1416369006037712,-0.4765684710194667,-0.8519263588823378,-0.9494505049660802,-0.4119059834629297,-0.023661095649003983,-0.9595045489259064,
70,2016-04-08,-0.0786332945759979,0.8716464322060347,,,0.919512839987874,,,,,,,,0.8695025555789471,0.4022621214389801,,,,-0.7298373132944107,,,0.8785137981176376,,-0.9536618823185563,0.0552887370189031,,0.6172369923442602,0.11187804164364934,,0.8802807736210525,
71,2016-04-11,-0.014333690381403464,0.0726112425327301,,,,,-0.2633850321173668,,,,,,0.9125810414552689,0.898029737174511,,,,-0.13405567966401577,,,0.8325828537344933,,-0.9529096307232976,-0.06287493859417737,0.8996795639395714,-0.06637592078186572,-0.5162162912699083,0.46760657615959644,0.581807737549146,-0.1466594492085278
72,2016-04-12,0.05142311073562724,-0.8345193490386009,,0.9128114469349384,,,,,,0.7825838252902031,,-0.1563593726605177,0.8987981043756008,,,,,0.9251113999634981,,,,,0.5461948700249195,0.6089392521729072,0.10066682162384193,-0.29948153051858145,-0.6369221446414789,,0.7719103693962097,0.2687826952897012
73,2016-04-13,-0.06447967358364431,0.9108774345368147,,0.20710878260433674,,,0.05725838243961334,,,-0.6629103124141693,-0.837293729186058,,,,,0.15550993476063013,,0.18685049877967685,,,,,0.1592188896611333,-0.733718616887927,0.7854301184415817,,-0.2726664463324206,,0.5146467078477144,
74,2016-04-14,-0.03366148469908892,-0.8780203922651708,,,,,,,,0.7250058576464653,,,,,,,,,,,,,,0.22091285046190023,0.21517620608210564,0.1530916839838028,-0.112213540263474,0.27950238436460495,-0.3563295714557171,0.5414989218115807
75,2016-04-15,-0.04611046913415804,-0.9507933454588056,,0.0828711399808526,,,,,,-0.9462102651596069,,,,-0.9601937793195248,,,,-0.3031293689273298,,0.9272494465112686,-0.9507286064326763,-0.06997793912887573,0.7418825402855873,-0.7843534935265779,-0.8242256403900683,-0.9478104906156659,-0.6697083157487214,-0.0007177038739124934,-0.22346133296377957,
76,2016-04-18,-0.10336247944380318,,,,0.06792925670742989,,0.22255984507501125,0.3086729794740677,,0.17068606615066528,0.7145517617464066,,,,0.09996598400175571,,,-0.009720984846353531,0.03039265051484108,0.6926991256574789,,-0.01934923231601715,-0.24065618123859167,-0.13595477654598653,0.27654318511486053,-0.01138564944267273,-0.3909867564216256,-0.0931289327563718,-0.08002029825001955,-0.5415908694267273
77,2016-04-19,0.03254003411888875,0.4137798249721527,,-0.003104686737060547,,-0.10492177307605743,-0.7927563134580851,,,,,,0.917336318641901,,,,,0.20337085286155343,,,,,-0.4157197065651417,-0.9267258159816265,0.6250890120863914,0.23898227574924627,-0.31508333422243595,-0.3905066456645727,0.6974039723475774,
78,2016-04-20,-0.030100691994129306,-0.22042159596458077,,,,-0.1068766638636589,-0.24431684240698814,-0.4839321309700608,,,,-0.08995162323117256,0.22320155302683511,-0.9627952510491014,,,,-0.006520874798297882,,,,,0.3319339821115136,0.727951085815827,-0.6764547885395586,-0.6026520973071456,-0.2924225301378303,-0.1479313112795353,0.584284550199906,-0.03250754997134209
79,2016-04-21,-0.05766200979741447,-0.9565042210742831,,,-0.004100256599485874,0.2773429676890373,,-0.28753072838298976,,,,0.45504784118384123,,0.6187397539615631,,,,-0.5082506618928164,0.013957514986395836,,,,-0.09487652592360973,-0.14657634248336157,0.430754869710654,-0.1402267411351204,-0.31145926627020043,,-0.045050530694425106,
80,2016-04-22,-0.12105911401576823,0.3104562610387802,,,,,-0.8454762939363718,-0.09685806619624297,,,-0.7960349917411804,,-0.8837556838989258,0.8212949708104134,,,,,,0.8848376087844372,,,-0.513163797557354,,-0.9283242141827941,-0.9026700652514895,-0.39905154816806315,,0.02647943887859583,
81,2016-04-25,-0.09092060610698446,-0.8836975966890653,,,0.06670114025473595,,-0.38905397430062294,-0.0997711696351568,,,,0.05684483051300049,-0.771576127037406,,,,,-0.09928593784570694,0.07634028606116772,,-0.95786402374506,0.02256445400416851,-0.5356328425308069,-0.6063175404444336,,0.8707234226167202,-0.23555168767388052,0.45859645400196314,-0.7141724405810237,-0.7629804089665413
82,2016-04-26,-0.029134913135743783,0.8644730038940907,,,,-0.0056769754737615585,-0.10121782124042511,-0.22266281289713724,,,-0.9197948276996613,,0.31822591461241245,,,,,-0.4870485218707472,,,,,-0.679273599293083,0.6553382761776447,-0.1747854044660926,0.36266098767518995,-0.20807031666239104,,0.5231214826926589,-0.6987885246053338
83,2016-04-27,-0.0504513938700425,0.5525705106556416,-0.8960433192551136,,0.6537565598264337,0.01196389893690745,,0.11901554348878562,,0.7246843166649342,0.053624341264367104,,,,,,,,,,0.37617236375808716,,-0.33260200871154666,-0.9371674864863356,-0.7208479130640626,-0.20146368583664298,-0.6053577587008476,,0.7625242155045271,
84,2016-04-28,0.006369863350020826,-0.6367263495922089,-0.6999060809612274,,,0.04881088648523603,,0.29701667341093224,,,,-0.022987470030784607,0.8411330506205559,-0.9610596112906933,,,,0.08825628086924553,,,,,0.01766466349363327,-0.27255866788327693,-0.9503121916204691,-0.9313127032170693,-0.1710568115943008,-0.31942557683214545,-0.0012159508187323809,0.2390685174614191
85,2016-04-29,-0.09585217334334549,-0.9475616551935673,,,,,,-0.7399761080741882,,-0.8065847754478455,,,0.8935769638046622,0.8249931931495667,,,,-0.0007502920925617218,,,-0.9526731250807643,,-0.05290126707404852,-0.3831348903477192,-0.3215665966272354,-0.9308062626514584,0.03358220495283604,0.15280461125075817,0.3743870848168929,0.050372567027807236
