,date,topic_-1,topic_116,topic_130,topic_157,topic_169,topic_185,topic_188,topic_203,topic_208,topic_216,topic_220,topic_226,topic_245,topic_255,topic_256,topic_264,topic_287,topic_29,topic_304,topic_306,topic_310,topic_312,topic_33,topic_38,topic_61,topic_76,topic_8,topic_82,topic_94,topic_98
17,2019-01-24,-0.05665257276954263,,,0.8507148995995522,,0.887553121894598,,,,,,,0.8771233223378658,,,,,0.3224436407908797,,,,,-0.5581347495317459,-0.07292738774170478,,,0.3275138451717794,7.12033361196518e-05,,
18,2019-01-25,-0.17707242628060066,,,,,,,,,-0.1488277930766344,,,,,,,,,,,,,-0.28282778011634946,0.33691748852531117,0.8912772014737129,-0.1608425478140513,-0.0017181108705699444,,-0.24788450403138995,
19,2019-01-28,-0.1947781432407332,,,,,,,-0.18505606427788734,,,,,,,,,,0.3479677941650152,,,,,-0.014502698245147863,-0.952203156426549,,,-0.8378473777323961,,-0.947406014893204,0.035274771973490715
20,2019-01-29,-0.12522610738614504,,,,,,,-0.9094414776191115,,,,,0.894426841288805,,,,,-0.1323893554508686,,,,,-0.06599524011835456,-0.8625995358452201,,0.4005421996116638,-0.943692171946168,-0.026208290209372837,0.7811043336987495,
21,2019-01-30,-0.12393348798623884,-0.7386080250144005,,,,,,-0.4471671972423792,,,-0.006721861660480499,,,,-0.30608414113521576,,,-0.020440666005015373,,,,,0.7124426364898682,0.3251859270967543,0.3284569978713989,0.033046185970306396,0.020935738769670326,,0.9103281293064356,
22,2019-01-31,-0.07104370420341168,0.9014200083911419,,,,,,,,,,0.01199260726571083,0.6277620047330856,,,,,0.24352914839982986,,,,,0.03494801252548184,-0.1380539694800973,-0.5140482624992728,,,,0.7416761120160421,
23,2019-02-01,-0.16391828340059572,,,,,,,,,,,,,,-0.4405936114490032,0.19837643392384052,,-0.9465928804129362,,,,,-0.011100941523909568,-0.26274681091308594,-0.8380164857953787,0.27714285378654796,-0.45282397232949734,0.009778257459402084,0.9084147848188877,
24,2019-02-04,-0.11145086877427868,-0.7883710786700249,,,,,,,,,0.2990986704826355,,,,,,,-0.4032949600368738,,,,,-0.06215248416577067,0.2665010401979089,-0.6064483001828194,-0.8883435390889645,-0.012181092984974384,0.17586185410618782,0.9038395062088966,
25,2019-02-05,-0.1424459312412028,,,,,,,,,,,0.5813909731805325,,,,,,0.2957606398101364,,,,,0.24733272334560752,0.559658225858584,0.27667681872844696,0.8243756238371134,0.05204378627240658,,0.39793119952082634,
26,2019-02-06,-0.08834508775870292,,,,,,,,,,-0.149239182472229,,,-0.22401230037212372,,,,-0.024441721538702648,,,,,-0.057333119937943086,-0.1299505978822708,,-0.0046255191167195635,-0.7050385437905788,-0.3682131953537464,0.19396963715553284,
27,2019-02-07,-0.13338385583714596,-0.8650009576231241,,-0.9471117062494159,,,,,,,,,-0.28499238193035126,,,,,0.19956236192956567,,,,,-0.937269851192832,-0.8083255186211318,-0.9148733490146697,-0.9531704656158885,0.21689335877696672,0.06483356654644012,,0.052482157945632935
28,2019-02-08,-0.1254931991665878,,,,,,,,,,,,0.12226787209510803,,,,,-0.8892602529376745,,,,,-0.18924803810659796,-0.9558852752670646,-0.9446133865664402,,-0.31590297011037666,,-0.9519458711147308,
29,2019-02-11,-0.034912236453517556,0.8327515460550785,0.6503928601741791,,,,,,,,,,,,-0.8144604712724686,,,-0.5841221052687615,,0.9230516646057367,,,-0.15303655021956988,-0.13915796531364322,0.7224156260490417,0.6007025688886642,-0.04728991026058793,0.5376348113641143,0.3787104310467839,
30,2019-02-12,-0.05632862261997966,,,,,,0.0385599210858345,0.8663817141205072,,,,-0.076912522315979,,0.7671707049012184,,,,0.08188935229554772,,,,,-0.6459241919219494,0.6438492412368456,,0.8446105619271597,-0.8571362094953656,0.4347124557942152,0.8171768762171269,
31,2019-02-13,-0.053247378358802194,,,,0.058160544373095036,,,,,,,,,,,,,-0.17548801191151142,,,,0.6589345722459257,-0.710176256718114,0.7933344567815462,,-0.26186268008314073,-0.38086222019046545,0.111643947660923,0.857169795781374,-0.6268849447369576
32,2019-02-14,-0.07456406027064463,,,,,,,0.1312818629667163,,,,,-0.12952520325779915,,,,,-0.17016890062950552,0.07312794402241707,,,,-0.3071930714483772,-0.8438856987049803,0.6238269209861755,0.34617079608142376,-0.19012209719845227,-0.0743474643677473,0.2046861011268837,-0.6849618125706911
33,2019-02-15,-0.12051440240391338,,,,,,,,,0.4597861096262932,,,,,,,,-0.6779485425742512,,,,,0.27799461893737315,0.5794903508697947,0.26302199872831505,0.5146406867230932,0.9178070360794663,,0.7267006672918797,
34,2019-02-18,-0.0571875974778474,-0.5903194397687912,,,,,0.6126772370189428,,,,,,-0.9392705429345369,,,0.18146572029218078,,-0.4804351353086531,,-0.9418528843671083,,,-0.3384515328539742,-0.9535144940018654,,0.14125388860702515,-0.0534229576587677,-0.03137122839689255,,0.8480957625433803
35,2019-02-19,-0.07686341481889228,0.5973762031644583,,,,,,,,,,,0.8724668001135191,,,0.23923452338203788,,0.3184204242591347,,0.8484976142644882,,,0.34195953607559204,0.3803352506033012,-0.9480809532105923,-0.07678043842315674,-0.6830137837678194,0.3308613592137893,0.7306342662777752,
36,2019-02-20,-0.0065004272087854816,0.7739850413054228,,0.3847111249342561,0.8674478228203952,,,,,0.7152644693851471,,0.03672247752547264,-0.7272848635911942,,,0.029743429583807785,,-0.1988197093208631,,,,,-0.0006433709058910608,-0.010619070211594755,-0.8466817666776478,0.29831127133220436,-0.2799897063523531,0.006091623256603877,0.6890067905187607,-0.8503909427672625
37,2019-02-21,-0.12774547095308958,-0.9600956495851278,-0.3839590698480606,,,,,,,,,0.01549697108566761,0.13085083663463593,-0.14010503888130188,,,,0.45645105466246605,,,,,-0.12396696167574688,-0.8187917228788137,-0.9292957577854395,-0.9608029862865806,-0.3568682633340359,,-0.8177096344530582,0.015791866928339005
38,2019-02-22,-0.09623025830774365,0.8511624485254288,,,,,,,,0.3744306182488799,,,0.8796742968261242,,,,,,,-0.14794369647279382,,,0.10688393306918442,0.3962700276946028,0.5829736441373825,-0.6134355184622109,-0.9295359151437879,,0.13619163787613311,
39,2019-02-25,-0.028946010973971814,,,,,,-0.13958950340747833,,,,-0.9233295395970345,,0.5787329375743866,,,,,0.06052041931876114,,,,,-0.061890851240605116,0.34232172220945356,-0.2131992168724537,0.7468757048249245,-0.2373421723023057,,0.7480347706004977,-0.36398889496922493
40,2019-02-26,-0.09995462869397469,-0.9413314778357744,,,-0.8812578851357102,,,,,,,,0.7851056009531021,,0.04273680970072746,-0.951600443571806,,-0.3124786422898372,,,,,0.08399205716947715,-0.4788296069376744,-0.04199112951755524,,-0.3060798083121578,0.06318385899066925,-0.1660830003209412,-0.8971316386014223
41,2019-02-27,-0.10132598746701556,,,,,,,,,,,,,,,0.17323236539959908,,0.7072008924248318,,,,,-0.4388980274088681,-0.8955473748967051,-0.9305672883056104,-0.3158047692850232,-0.7791328802704811,,-0.8649710603058338,
42,2019-02-28,-0.02072860225262496,0.015358977019786835,,,,,,,,,,,-0.13094313442707062,-0.9529720572754741,,,,0.011600459072118005,,,-0.8612188324332237,,0.9012619704008102,-0.7329277414828539,-0.7477401414265236,-0.9582744389772415,-0.030255781176189583,0.49364246241748333,0.11837338231917885,
43,2019-03-01,-0.1367028840853944,-0.1791897624731064,,,,,,0.13145434111356735,,,,,-0.2452570244204253,-0.02870717318728566,,,,-0.09127801998207967,,,,,-0.29311582694451016,0.037240831553936,0.7818748503923416,0.6347260170926651,-0.2603497011587024,0.6899789441376925,0.5937859782328209,
44,2019-03-04,-0.09189404517544054,,,,,,0.10348156839609146,,,-0.9059361759573221,,,-0.8076190166175365,,,,,0.22680326970294118,0.010344099253416061,,,,-0.12413052562624216,-0.10105767411490281,0.8761007227003574,0.7879814195136229,-0.6653883568942547,,0.5668167192488909,
45,2019-03-05,-0.1366764056968904,,,,,,-0.9611551037523896,0.13758747931569815,,,,,-0.9631266556680202,,,,,0.4495248910970986,,,,,-0.5447270224491755,-0.789867747730265,0.2701562450577815,-0.8319048024713993,-0.5082200616598129,-0.29497302137315273,0.49998852688198286,
46,2019-03-06,-0.10742806281584004,,,,,,0.8367603421211243,,,,,,-0.863052923232317,,,,,-0.6266546820988879,,-0.9556152354925871,,,-0.3722890828336988,-0.8078485427424311,0.2653561212743322,-0.9227927280589938,-0.03866950795054436,-0.40958982007578015,-0.14425337500870228,
47,2019-03-07,-0.11899032715492223,-0.9618223779834807,,,,,,,,-0.954741089604795,0.7353201443329453,,-0.9458184917457402,0.8598489612340927,,,,-0.6001780374596516,0.02105809934437275,,,,0.4315657482948154,-0.7976910778217845,-0.9399176649749279,,-0.4387131938710809,,-0.3878761703769366,0.06849580630660057
48,2019-03-08,-0.19657958113476073,-0.815011240541935,,,,,0.5202074442058802,,,-0.952165384311229,,,0.6027737036347389,,,-0.23881860077381134,,-0.2997608849778771,,,,,-0.2962905780101816,-0.7444476023730304,-0.9507956486195326,-0.941221771761775,-0.08628111477527353,,-0.955565366273125,
49,2019-03-11,-0.034851315725315045,0.29775553941726685,,,0.34697824344038963,,,,,-0.9297353504225612,0.22736230120062828,,0.9041187688708305,-0.9586108764633536,,,,-0.3134208673145622,,,,,-0.2882126183914287,-0.22579212835989892,0.0654475757231315,,-0.8752488436177372,,0.16294003520160913,
50,2019-03-12,-0.06201841481226055,,,-0.7486980948597193,,,,,,-0.6721772253513336,,,-0.08047155415018399,,,,,,,0.06606855615973473,,,-0.5644760625436902,0.2165483571588993,-0.02820049924775958,,-0.911320392973721,,0.22485871315002443,
51,2019-03-13,-0.16502297188465795,,,,,,0.020040789619088173,,,,,,0.9031162429600954,,,,,-0.9408677406609058,,,,,-0.7855755602940917,0.4702345399806897,-0.19382300600409508,-0.8719993531703949,-0.7687675571069121,0.10129313915967941,0.5644307304173708,
52,2019-03-14,-0.14217529657148026,-0.42756927851587534,,,,,0.4796138405799866,,,,-0.035300362855196,,-0.9362547151744366,,,,,0.0023441303055733442,0.07184622250497341,,,,-0.5370985332876443,-0.8616391077637673,0.8466261699795723,0.40387745574116707,-0.3404822130687535,-0.28137278463691473,-0.7157844842877239,0.07359241042286158
53,2019-03-15,-0.13627166394807946,0.21758010983467102,,,,,0.3087534364312887,,,0.7345988899469376,0.897869911044836,,0.48723864493270713,,,,,-0.15322921238839626,,-0.2775417166762054,-0.6059818491339684,,0.02442235089838505,0.5293236063285307,-0.03180385660380125,0.7798712756484747,0.311895658262074,,0.10308966524899006,
54,2019-03-18,-0.13925523221945374,-0.3159051835536957,,,,,,,-0.1900693066418171,0.6724772527813911,,,0.8593042207260927,,,-0.7037365380674601,,,,,,,0.01861112960614264,0.17976650347312292,-0.09495938774198294,,-0.4159880974330008,-0.36393293663859366,0.08732250984758139,-0.10019297897815704
55,2019-03-19,-0.06757045834986929,,,,,,,,,-0.5579710751771927,-0.02006370574235916,-0.8230581302195787,0.2245780828719338,,,,,-0.6497560398032268,0.04022137261927128,,,,0.158507464453578,0.030073243592466627,0.1813825477535526,0.22060512751340866,-0.29097183731695014,,0.7278242547892861,
56,2019-03-20,-0.08087487261163141,0.7451188117265701,,-0.030269674956798553,,,-0.7926972694694996,,0.4245733171701431,,,,-0.6690190782149633,,-0.9146545603871346,0.3007973993662745,,-0.15701164730957576,,,,,-0.9061282488983124,-0.8542998485267163,-0.9119876424471537,0.15590812964364886,-0.028400401771068572,,-0.14314541593194008,
57,2019-03-21,-0.09930259699752775,0.6522785052657127,0.5238564759492874,,,,,,,,,,-0.9461454283446074,,,,0.018324168398976326,-0.5520776282064617,,,,,-0.30426033373389927,0.3429121654480696,-0.3072644770145416,-0.886905181221664,-0.7483268538489938,0.0927187753841281,-0.44737242069095373,
58,2019-03-22,-0.17484949840131414,-0.5932905301451683,-0.17550675570964813,,,,,,,-0.9394670184701681,,-0.056645081378519535,-0.9155748883883158,,,-0.9227940123528242,,-0.29542874669035274,,,,,-0.24522093124687672,-0.9481745896240076,-0.9545767260715365,0.8256160914897919,-0.2327950925876697,,-0.946247074753046,
59,2019-03-25,-0.13845878720081362,,,,,,,,,,0.09571119118481874,0.4350372776389122,0.25786222144961357,,,,,,,,-0.9635280137881637,0.3117969312394659,-0.10518025099817249,-0.6000888224691152,-0.8651091296225786,-0.9388728046324104,-0.3874973123893142,,-0.6637432051356882,
60,2019-03-26,-0.0666175279893609,0.48580263555049896,,,0.8217587945982814,,,,,,,,-0.9191430881619453,,-0.3254889249801636,,,0.22186329774558544,,,,,0.03026445023715496,0.2603802300989628,0.6876212544739246,0.02350111585110426,-0.28659329283982515,,-0.005997958282629649,
61,2019-03-27,-0.12107635339191512,0.018599018454551697,,,0.683770963922143,,,,,,0.15662197768688202,,-0.698297209572047,,,,,0.627542826347053,,,,,-0.6237587017406311,-0.8893814394250512,-0.9481621338054538,0.04718865994364023,0.043888223357498646,,-0.8676739558577538,
62,2019-03-28,-0.14954538283573549,-0.6817105375230312,,,,,,,,,,,-0.03512309864163399,,,,,0.10773275885730982,0.009699121117591858,,,,-0.9286541566252708,0.17982484214007854,-0.8805643208324909,-0.27750116791576146,-0.5679417417313044,-0.19564286805689335,0.879780251532793,-0.18241133292516074
63,2019-03-29,-0.09783573402220853,,,,,,,,,,,,0.8472491726279259,,,,,,,,,,0.30864736065268517,0.875732000385012,0.7968455478549004,0.8825617283582687,-0.2453728774562478,0.7718751099891961,0.8506176669150591,-0.02121192216873169
64,2019-04-01,-0.1021522303349042,0.4913165718317032,,,,,,,,,,,0.2756903038049738,,,,,-0.45379456388764083,,,,,0.4655308649720003,0.7464273735880852,-0.2690856953461965,0.9277057247236371,-0.33822052029094524,0.2627740018069744,0.7658532755449414,-0.521641771774739
65,2019-04-02,-0.0711792778027685,0.8086481690406799,0.8068349212408066,,,,0.33101049810647964,,,-0.9165843529626727,,,-0.9355889565000931,-0.9555430053733289,,0.014097414910793304,,0.23688199487514794,,-0.952687248121947,,,0.39927726580450934,-0.9397948365658522,-0.4448384679853916,-0.03177660424262285,-0.690628733796378,,-0.6470194319263101,0.057123368605971336
66,2019-04-03,-0.028790775481909853,0.18371474742889404,,,,,-0.11543884873390198,,,,,,0.33868524183829624,,,,,-0.012676568857083717,,,,,0.14590961067005992,0.7098282603546977,0.37704694271087646,0.18499304664631686,0.01080911127584321,,0.8914719969034195,-0.4486524909734726
67,2019-04-04,-0.1491823715998365,,,,,,,,,0.7718766666948795,,,0.7229510251432657,,,,,0.4182559180383881,,,,,-0.7056077121357832,-0.006545573472976685,-0.33064249670132995,-0.959054356906563,0.2073127400750915,,-0.2689793383081754,-0.5353862913325429
68,2019-04-05,-0.08162980754358264,,,-0.3818046571686864,,,,,,,,,0.5694121401757002,-0.2925618961453438,,,,0.07946547726169229,,,,,-0.9599190717563033,0.3175614171195775,0.5633443519473076,0.8355569876730442,-0.6993391552940011,,0.7478331066668034,
69,2019-04-08,-0.042083203750551024,-0.9484166260808706,,,,,,,,-0.9070947542786598,,,-0.0886072687804699,,,,,-0.3382688332349062,,,,,0.29225335518519086,-0.8269871376188738,-0.9093285193666816,-0.8557704789564013,-0.31638231678781187,0.019592855125665665,-0.7270024297758937,
70,2019-04-09,-0.13300368333681878,,,,,,,,,,,,-0.9606261358906826,,,,,0.06596407643519342,,,,,-0.7881071865558624,-0.954195246566087,-0.4947564587928355,-0.9430555305443704,-0.17950705848634244,,-0.42345425160601735,
71,2019-04-10,-0.06084129142168499,-0.4360290258191526,,-0.697912685573101,,,,0.0897644143551588,,,,,-0.5441825653293303,,,0.642735505476594,,0.1356227759582301,,,,,-0.47517126565799117,0.07319353194907308,0.16536667166898647,,0.1308895419869158,,0.5382521212100982,
72,2019-04-11,-0.14033707363832418,,0.8452913872897625,0.004665575921535492,,,,,,,0.03955406416207552,,-0.14038558350875974,,,,,-0.3426315002143383,,,,,-0.6200196429466208,-0.4194266733247787,-0.895098377019167,-0.45430636949216324,-0.7252161533882221,0.04017309099435806,0.8621622510254383,
73,2019-04-12,-0.05651453440762399,0.5717937648296356,,-0.07138970494270325,,,,,,,,,-0.011905624531209469,,,,,0.028733739008506138,,,,,-0.2608604136233528,0.5899811403027603,0.7238606736063957,-0.9503236887976527,-0.5978823909536004,0.2441187672317028,0.8997675944119692,
74,2019-04-15,-0.016887697763248253,0.19946827180683613,-0.3129846155643463,,0.15744446590542793,,,,-0.23441237211227417,,,,0.015100789815187454,,-0.27089259773492813,,,-0.9627413884736598,0.5633009113371372,,,,-0.18914968923976025,-0.6344230396983525,-0.9129909593611956,0.368270356208086,-0.6654274468310177,0.26124409462014836,-0.934543130453676,0.5036900043487549
75,2019-04-16,-0.013073685262591029,0.8371893391013145,,-0.9497316842898726,,-0.967098742723465,,,,,,,-0.021015703678131104,0.8100980073213577,,,,0.20681146904826164,-0.2185143232345581,0.9138530343770981,,,-0.14534980664029717,0.42666213773190975,0.7145263577500979,0.46336629893630743,-0.010557637084275484,,0.5836228094995022,
76,2019-04-17,-0.00912208977159054,-0.32677508145570755,,,,,-0.9248173031955957,,,,,,0.8864862509071827,,,,,,,0.9070088751614094,,,-0.2845269458900605,-0.5051875369284641,0.8940119209388891,-0.30407327180728316,-0.2371669551357627,,0.3155574638928686,0.7308827680535614
77,2019-04-18,-0.03256034494417353,,-0.6200231462717056,,,,-0.6681828573346138,,,,,,-0.0255595650523901,,,,,0.039171744138002396,0.057537952437996864,-0.95811677724123,,,-0.1646260917186737,-0.1679253741684887,,-0.6301094427704811,-0.025887267664074898,,0.9077002545818686,
78,2019-04-19,-0.1162312924861908,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04480261914432049,-0.49838780239224434,,
79,2019-04-22,-0.12876660173116886,,,,,,,-0.3169485777616501,,0.5553629696369171,,,-0.619040456134826,,,,,,,,,,0.5301335323601961,-0.7315649393713102,-0.6598626288274924,,-0.6277200449258089,,-0.6628105789422989,
80,2019-04-23,-0.03535914913992639,,,,0.5252944934181869,,,,,0.38126357768972713,-0.18514284491539001,,0.6775282621383667,,,,,0.44741897166452627,,,,,-0.4221467524766922,0.8087628297507763,,-0.9606785718351603,-0.6365336924791336,,0.5278049558401108,0.09075052291154861
81,2019-04-24,-0.008306786010392232,,,,0.04874620586633682,,0.08915867656469345,,,,,,-0.500344555824995,,,,,0.454587334417738,,,,,0.400990458826224,-0.7860803715884686,-0.9533847703908881,-0.29531093779951334,-0.8482329038282236,-0.01612430065870285,-0.958753388064603,
82,2019-04-25,-0.11580743686345434,-0.9485757742077112,,,,,-0.026577824726700783,,,-0.9447134081274271,-0.428850382566452,,-0.9460543310269713,,,,,0.5964512496721,,,,,-0.4037140253931284,0.018573823517986705,0.7172635570168495,-0.9540812708437443,0.05918794125318527,,-0.960496318526566,
83,2019-04-26,-0.06931069251773746,-0.9606673009693623,,,,,-0.568529024720192,-0.9369333079084754,,0.6365162804722786,,,0.4115786459296942,,,-0.9524405446524421,,-0.27762638945132495,,,,,0.8966424837708473,-0.5742586924590998,-0.9485859060660005,-0.2624645451349871,-0.9307705531828105,,-0.4293556281675895,
84,2019-04-29,-0.030423459773367613,,0.7845724299550056,,,,,,,,,0.10332482028752565,0.1455714418552816,-0.9437348172068596,,,,0.48618576116859913,0.012448202818632126,,,,0.18011287630846104,0.7392630887528261,,-0.017217358574271202,-0.1262062257155776,0.1303512640297413,-0.20793830777984113,
85,2019-04-30,-0.02547452848880971,-0.961351846344769,0.6809583455324173,,,,,,,,,,-0.25106318183243276,-0.9592833947390318,,-0.9428995428606868,,0.5708619588986039,,0.8410928752273321,,,-0.4106724120210856,-0.8844985123723745,-0.9365113480016589,-0.7950173183344305,-0.43282187916338444,,-0.11498751491308212,
86,2019-05-01,-0.048995310492688716,-0.14402313840885958,,,,0.8388523235917091,,,,-0.8691144399344921,,,,,,,,-0.0070075709372758865,0.15173174068331718,0.6276277005672455,,,-0.5270726900547743,0.28281595022417605,0.18080905079841614,,-0.30754508326450986,-0.13028404489159584,0.06726550949471337,
87,2019-05-02,-0.08558326162049895,,,,,,,,,-0.9615888874977827,,,-0.8727881113688151,-0.9511194303631783,,,,0.43965884670615196,,0.9111438784748316,,,0.05116672916337848,-0.5661201440644535,0.3749789595603943,-0.8797743438432614,-0.16294835209846498,,-0.9303430272266269,
88,2019-05-03,-0.007881840121828847,0.3415691554546356,,,,,,,,,,,0.4688613737622897,0.8129205480217934,,,,,,-0.962019061204046,,,-0.6767166797071695,0.6276170414473329,0.49079871773719785,0.876094262736539,0.14717992208898067,,0.15029455460608004,
89,2019-05-06,-0.11795176781242253,,,,,,,,,,,,-0.9328047800809145,,,,,0.141166505869478,0.027415746822953224,,,,0.1962050796719268,-0.7200954249128699,-0.8114481340162456,,-0.17738229615820778,0.01821310818195343,-0.32422970961779357,
90,2019-05-07,-0.14216991861667924,,,,,,-0.6656037271022797,,,,,,-0.850856129390498,,,,,0.07510214485228062,,,-0.9338263981044292,,-0.01805783063173294,-0.9422752615064383,-0.9179928502999246,-0.9362230142578483,-0.3605767381377518,0.6401763195171952,-0.32556763260314864,
91,2019-05-08,-0.05418148048148297,0.07961515244096518,,,0.2668027337640524,,0.934633300639689,,,,,,-0.023923172305027645,,,,,0.3180831491947174,0.036967890337109566,,,,-0.7486182002882872,0.05092573603615165,-0.6935059875249863,-0.5720443604514003,-0.9532787930220366,,0.008314126636832952,
92,2019-05-09,-0.10630123024350858,,-0.9347168505191803,-0.9614394480983416,,,,-0.608982844899098,,,,,-0.46876063803210855,,,,,-0.8699898011982441,,,,,0.5202899798750877,-0.9183141814544797,-0.903471302241087,-0.9380271043628454,-0.08958361510719572,0.3810604785879453,-0.6059969111035267,-0.04158458113670349
93,2019-05-10,-0.09140932238208757,,,,,,-0.9206234943121672,0.15184953808784485,,,,,0.7332302406430244,,,,,0.03011065497994423,,,,,-0.5055651441216469,-0.6085910041583702,-0.7056364773306996,0.18373491449488533,-0.07724010199308395,,-0.9518967885524035,-0.14213543385267258
94,2019-05-13,-0.19350623765127048,-0.9283599872142076,,,,,,,,-0.10805847635492682,,,-0.9542284579947591,,,,,0.03454989772289992,0.036825861781835556,,,,-0.4747221516445279,-0.7828042340864029,-0.950552336126566,-0.9620318654924631,-0.4214350900923212,0.304886641446501,-0.9563693888485432,-0.13146188436076045
95,2019-05-14,-0.06709697119927463,,,-0.9383153412491083,0.33917542453855276,,0.01595604419708252,,,,,,0.787185076624155,,,,,0.06351247997954487,,,,,0.4230273646923403,0.5891395615679877,0.22574490681290627,-0.7559949705998102,-0.10149004070886544,,0.8976370431482792,0.05259697139263153
96,2019-05-15,-0.05096431390345827,0.828817393630743,,,,,-0.9432226903736591,,,,,,-0.8840806186199188,,,,,0.45250011421740055,,-0.0733631388284266,,,0.2683064065252741,-0.22505381295923144,-0.9556387132033706,-0.4205719898454845,-0.29538168137272197,,-0.9414729136042297,
97,2019-05-16,-0.14546332085117078,,0.8591198176145554,-0.8882777187973261,,,,,,0.6924668811261654,,,-0.6330318368660907,,,0.03954927437007427,,0.027938320404953428,,0.5371478762477636,,,-0.23430437097946802,0.8210596879944205,0.41740018129348755,0.48378803860396147,-0.5300936637712377,0.2195322597399354,0.5509759609897932,-0.9088986851274967
