,date,topic_106,topic_116,topic_119,topic_123,topic_142,topic_150,topic_159,topic_160,topic_169,topic_177,topic_182,topic_22,topic_222,topic_237,topic_3,topic_35,topic_41,topic_43,topic_48,topic_49,topic_53,topic_6,topic_63,topic_67,topic_69,topic_74,topic_76,topic_78,topic_96,topic_99
10,2016-01-15,,,-0.4826890854164958,0.051360368728637695,,0.9050642587244511,,,,-0.8964564949274063,,-0.46381878131069243,,0.10196179896593094,0.11615002117468975,-0.965478059835732,,-0.07877067010849714,-0.020839355420321226,-0.9522304935380816,,-0.3862800342030823,-0.958647278137505,-0.6647000815719366,-0.9617157790344208,0.04767436068505049,0.005941934883594513,,,
11,2016-01-18,-0.02384461835026741,,,-0.5492837624624372,,-0.038677080146347485,,,,,,,,,-0.03282054187729955,-0.1950000524520874,-0.02000989392399788,-0.2084816424176097,,-0.9577626287937164,,-0.6656204416778766,,,-0.9628058944363147,0.07603735073159139,,,,
12,2016-01-19,,0.07832334097474813,-0.27980275824666023,,0.10701978742145002,-0.07115920539945364,,,,,-0.2467961311340332,-0.32335160998627543,,,-0.13566047120839358,-0.61728242225945,,-0.13853092771023512,0.8871516101062298,-0.8731589913368225,-0.8592697754502296,-0.6422817200073041,-0.3108159601688385,,,-0.19872715137898922,-0.26140250265598297,,-0.3956212936900556,
13,2016-01-20,,,0.1569170504808426,,-0.13266021013259888,,,0.006874639540910721,-0.022852223366498947,-0.8836547434329987,,-0.43145704665221274,,0.0037978515028953552,0.03606138906131188,-0.9433572854846716,-0.9496905425330624,-0.22892490169033408,,-0.9604971976950765,,-0.9503665049560368,-0.9238823745399714,0.029971759766340256,-0.9616428297013044,-0.0003741108812391758,0.003714531660079956,,,
14,2016-01-21,,,-0.6611887291073799,0.040563423186540604,,-0.21127866953611374,,,0.04337829351425171,-0.9394671507179737,,-0.23974159515152374,,,-0.015213996567763389,,,0.150881323342522,-0.6966030527837574,-0.24406580394133925,-0.3275252990424633,-0.4444579474317531,,0.02537056989967823,-0.01826453022658825,-0.06615460515022278,-0.022370219230651855,,-0.004834290593862534,
15,2016-01-22,,0.43048645835369825,,-0.40639954956714064,0.02971001248806715,0.7740627229213715,,,0.05807729996740818,,,-0.3968159386422485,,,-0.11240516571302174,0.22494571073912084,,,-0.04112178087234497,0.7598598897457123,,-0.8781699426084136,,,0.8868675716221333,-0.06669292226433754,-0.004535883315838873,,,
16,2016-01-25,,,,,0.03851023316383362,,0.04642815515398979,0.023705577477812767,,-0.8158586323261261,,-0.3183328465869029,,,0.15655932000039943,-0.9531914964318275,-0.958228639094159,-0.39763069711625576,-0.9636450707912445,0.8377882987260818,,-0.5733254404040053,-0.8584350331996878,,-0.9680815986357629,-0.21903927802023562,0.05780117306858301,,,
17,2016-01-26,,,-0.28196596167981625,,0.43682543467730284,,,-0.0489080585539341,-0.7855856120586395,,-0.6995789042363564,-0.5123211094178259,,,0.05832718665866802,-0.40129924782862264,,,,-0.9641274237073958,,-0.7355919339960175,-0.6696871832744884,0.031658828258514404,0.5557964593172073,-0.05494067072868347,,,0.8432591054588556,
18,2016-01-27,0.03141601011157036,,,,0.03654256649315357,-0.944929514080286,,0.2750450288876891,,-0.9115080684423447,,-0.21319097373634577,,,0.03746716683963314,-0.7682701238275816,,-0.1149168498814106,,0.8977523408830166,-0.40710604190826416,-0.44298714539036155,-0.6852475954643027,0.1735026161186397,,-0.044044379144907,-0.4027840197086334,,,
19,2016-01-28,0.0998064000159502,0.014275887981057167,,,,,0.040985776111483574,,0.004764977842569351,,,-0.4572286903858185,,-0.033417489379644394,-0.003711611821523143,-0.7157624069368467,-0.18462564051151276,,-0.5563593850238249,-0.9544867584481835,,-0.8555469583564749,,0.032298790058121085,,-0.4038326283916831,-0.12689197641642144,,,
20,2016-01-29,,,-0.5365827828645706,-0.04209734918549657,,,,,,-0.7449927815468982,,-0.19599922467023134,,,-0.0339741483097896,,,0.07278976961970329,,0.8526675272732973,-0.5349106788635254,-0.44948775693774223,,,0.8992115426808596,0.0694848969578743,0.006814254447817802,,,
21,2016-02-01,0.007497984915971756,,-0.49619953259825705,0.04234726168215275,,,,,,,,-0.34237596454719704,,,-0.08797728000208735,-0.7588538937270641,,0.013818377939363321,-0.9595930256570379,0.5868220143020153,,-0.6070388066582382,,,-0.9544249577447772,0.04481576010584831,-0.014219779521226883,0.3270105980336666,,
22,2016-02-02,,,-0.9609734977129847,,,-0.25285154953598976,,-0.004147198051214218,,-0.9575388729572296,,-0.31139963104700047,,,-0.15673761252158633,-0.9635206367820501,,-0.33745222724974155,-0.9516178589935104,-0.9617019407451153,,-0.8419662419085702,,,-0.9667701297439635,,,,,
23,2016-02-03,,0.020440861582756042,-0.8982807307038456,,0.08752053510397673,,0.0410240963101387,0.028344321995973587,,,,-0.08238820289261639,,,-0.003382730375354489,-0.963194577023387,,-0.33222983952146024,-0.8855385198257864,-0.958596439100802,,-0.008912584558129311,,,0.294676773250103,-0.8168672118335962,,,,
24,2016-02-04,0.19536777772009373,0.22048930637538433,,,,,,,,,-0.13978057354688644,-0.1970494082197547,,0.09082178212702274,0.04574362235143781,-0.3105343240313232,,,0.1747164628468454,,,-0.6891545904800296,,-0.17490512505173683,0.5482212814191977,,,,-0.4472809553844854,
25,2016-02-05,,,-0.5971655095927417,,,,,,,,-0.2634304538369179,-0.5116835680479804,,,0.11259113572305068,-0.8349844366312027,,,-0.08048848435282707,,,-0.8649564972147346,-0.33479390293359756,,-0.9577087145298719,,-0.036920398473739624,,-0.6300677629187703,
26,2016-02-08,0.13339502573944628,,-0.6197296238504351,,,-0.24246571119874716,,-0.11561532877385616,,,-0.24651833840956291,-0.6360536790452898,,,-0.1378937689587474,-0.9651987462614974,,-0.11388077894225716,-0.9397174448240548,-0.04271772503852844,,-0.9514329079538584,-0.7091320771723986,,,,,,,
27,2016-02-09,,0.4971709977835417,,,,,,,,-0.9482500366866589,,-0.3407422873036315,,,0.08451066367560997,-0.6980268293991685,-0.4593543804561098,-0.3703860267996788,-0.9375630008677641,-0.9605757226236165,,-0.9441460783127695,,,-0.9667741805315018,-0.009239903651177883,-0.06756939180195332,,,
28,2016-02-10,,,,,,,0.09386933874338865,-0.06391367688775063,,-0.9347484596073627,,-0.12258847057819366,,,-0.16204257833305746,-0.23836319567635655,-0.5660976164508611,-0.459191305252413,-0.5121822254732251,-0.9293618523515761,,-0.879951455630362,,,-0.9480371824465692,,-0.6104131545871496,,,
29,2016-02-11,,,,,0.13396586664021015,,,-0.0035284701734781265,-0.40274168364703655,,,-0.27522251242771745,,0.10673712193965912,-0.021775384511177737,-0.9647435091901571,-0.2845481960102916,-0.38679843582212925,,,,-0.9550141662359237,,0.02996483212336898,-0.9628233427647501,,-0.16708255466073751,,,
30,2016-02-12,,0.03057495364919305,-0.9567384840920568,,0.7035424811765552,,,0.14632036443799734,0.39744895696640015,-0.926837507635355,,-0.09489269647747278,,,-0.04686064086854458,-0.9549124157056212,-0.1129497759975493,,0.2860342487692833,-0.7374498316086828,,-0.713602595962584,,0.13617401523515582,-0.2500717523507774,,,,-0.04192164586856961,
31,2016-02-15,-0.028866395354270935,0.03539363108575344,,-0.45317623717710376,0.037367576733231544,,0.03450590930879116,0.010572053492069244,,-0.862276054918766,-0.4131384715437889,,,0.10081904008984566,-0.07523005059920251,0.5353950150310993,,0.22868261393159628,-0.021011059172451496,0.9020503163337708,,-0.3445936717092991,,,,0.14092990290373564,-0.3953871577978134,,-0.7641343921422958,
32,2016-02-16,,,,,,,,0.010752793168649077,,,-0.32073075883090496,-0.08507844153791666,,,0.11189149932137557,-0.16771654531891858,,0.3470004918053746,0.574806327621142,-0.025152279064059258,,-0.5516133552106718,-0.9511547551956028,-0.0714725567959249,-0.4706567991524935,,,,,
33,2016-02-17,,0.0421416200697422,,-0.3051135253626853,,0.048075299710035324,0.05093057764073213,0.0034878524020314217,,,,-0.19738896191120148,,0.06793665233999491,0.07586632240563632,-0.43627282697707415,,,0.9144003982655704,-0.9586639208719134,,-0.29546762839891016,,-0.0877985255792737,0.9049599803984165,,,,,
34,2016-02-18,,-0.40466137789189816,,,,,,,,-0.9162913709878922,,0.052625540643930435,,,-0.3079840445891023,-0.4902174568269402,,0.23933170860012373,-0.9614364989101887,,,-0.5441797198727727,,,,,-0.06896923296153545,,,
35,2016-02-19,,,,,0.41800351813435555,-0.638367548584938,0.04597381316125393,-0.15495280952503285,,0.7382704541087151,,-0.22443143487907946,,-0.048711687326431274,-0.06648830239040156,-0.5498000782681629,,,0.9175208676606417,-0.9582242546603084,,-0.5373971400937686,,,-0.961175536736846,,-0.016528310254216194,,-0.881705030798912,
36,2016-02-22,0.02134053409099579,0.029741604812443256,-0.6446819547563791,-0.45600262470543385,,0.07938499748706818,,0.061616322956979275,,-0.9516484001651406,,0.09635596489533782,,0.16313090571202338,-0.04388670499126116,-0.4668174162507057,-0.848956573754549,-0.4217251781374216,-0.02990130055695772,-0.8708205539733171,-0.07746446877717972,-0.25670166593044996,,0.30480119981803,0.1300046246033162,-0.07869365345686674,-0.0566352967483302,,,
37,2016-02-23,0.024558965815231204,,-0.7180822879696885,,-0.3837134214118123,,0.05400192178785801,-0.0066065713763237,,0.02809295430779457,,-0.0644233306714644,,0.051070235669612885,0.12513176200445741,-0.9647817518562078,,,-0.9612811403349042,0.3951472043991089,,-0.9029723294079304,,0.017197996377944946,-0.9569106185808778,,-0.06569592002779245,,-0.410379771143198,
38,2016-02-24,0.08131161890923977,0.2487920612717668,,,,0.38638932071626186,0.05405701883137226,0.06182076781988144,,-0.9586375020444393,,-0.23672803600008288,,,0.1784199820831418,-0.9663965320214629,,-0.21294029212246338,-0.9646143042482436,-0.8030543358375629,-0.6333093978464603,-0.7681352617684751,,-0.037781204019362725,-0.9467761728446931,,,,,
39,2016-02-25,0.0056027695536613464,0.04475480830296874,,-0.4824646795168519,-0.010778641328215599,,,,,-0.7623982988297939,,-0.46667768293991685,,,0.015709927732435364,-0.6363585096163055,,-0.2579797934740782,,0.740538939833641,-0.11164775816723704,-0.8371880082413554,,,-0.8401157259941101,-0.7485194467008114,-0.0027205124497413635,,,
40,2016-02-26,,0.06619158014655113,-0.45806461572647095,-0.46562926145270467,,0.7864107135683298,,0.035141151398420334,,-0.9065069854259491,-0.40364427367846173,-0.3126998698571697,,-0.02481159381568432,-0.06790531284641474,0.8040201589465141,,-0.5534828896634281,,0.3643570691347122,,,-0.9419676740653813,0.029494209215044975,0.8469570241868496,,,,-0.4456959502771497,
41,2016-02-29,0.09926645271480083,,,,,,0.12013941863551736,0.011544231325387955,,-0.9268642216920853,-0.4372223084792495,0.029319122433662415,,0.2163545247167349,0.10937652426461379,,,0.0830889530479908,-0.5040376083925366,-0.9636202342808247,,-0.2786112447890143,,,0.8037753626704216,0.30555278807878494,-0.011922117322683334,,,
42,2016-03-01,,0.07591905817389488,,,,0.41816359758377075,0.05638178694061935,,,-0.8995098986973366,,-0.48183851207916933,,-0.7817370016127825,-0.040855777930119075,0.15078953839838505,,,-0.8883479610085487,-0.04829206061549485,-0.10991246812045574,-0.09413283510366455,-0.8591960668563843,,-0.016808940563350916,,-0.05524764349684119,,0.40912402234971523,
43,2016-03-02,,,,,,,,,,,,-0.2082333811558783,,,-0.054900419765285084,-0.9377254005521536,0.6501951068639755,-0.12247436586767435,-0.021262306720018387,0.9107516147196293,-0.5470840418711305,-0.017892371397465467,,0.010240234434604645,,,0.10467217117547989,,,
44,2016-03-03,,,,-0.4025894864462316,,,,0.014551956206560135,,-0.5474426746368408,,0.0943870828486979,,0.17877349769696593,-0.10786390432622284,-0.9556078395107761,-0.07199399918317795,0.423219233751297,-0.6189889333521327,0.8913229163736105,-0.7192141865380108,-0.11473280936479568,,,,0.08498860709369183,0.04782929504290223,,,
45,2016-03-04,,0.0071544889360666275,-0.9417628087103367,-0.33728569839149714,0.03522592410445213,-0.08695883583277464,,-0.020289383828639984,,-0.6181342310737818,,,,,0.032601240836083886,-0.2193298302590847,,,-0.22770458863427243,0.8930322751402855,,-0.2689519841223955,0.5194120556116104,,0.7480101026594639,,0.0013025514781475067,,,
46,2016-03-07,,,-0.7553212076891214,-0.6221126196905971,-0.01961970329284668,,,-0.046297998167574406,,,,0.03229636512696743,,,0.285425336426124,-0.9510696846991777,,0.00925326326655017,-0.9598156064748764,,,0.12177991441317967,,0.021579867927357554,-0.8940407009795308,0.07732104510068893,-0.09954465180635452,,,
47,2016-03-08,-0.21036135032773018,0.3095055893063545,-0.9547464735805988,,,-0.7697106301784515,,-0.23465705011039972,,-0.9487097409243385,-0.5254612639546394,-0.2732994824958344,,,0.3044714918360114,-0.9618815458379686,,,-0.9405735363252461,-0.9563973052427173,,-0.5478047865442932,,,-0.94766990467906,,,,,
48,2016-03-09,-0.025918149389326572,-0.7942999303340912,-0.6857306001475081,,-0.09725236892700195,0.4808457074686885,,-0.004787974059581757,,,,-0.18554706603754312,,,-0.022058839444071054,0.3784152399748564,,-0.2878576945513487,-0.08406597096472979,-0.9559422712773085,,-0.04221997218620446,,,0.8056090781465173,,0.012840937823057175,,,
49,2016-03-10,,,-0.9241288739722222,,,,,0.012315388768911362,,0.06215319037437439,-0.5699672000482678,-0.08063434809446335,,,0.21868645599378006,-0.5077168941497803,,0.21033055614680052,0.33305915802096325,0.8508524037897587,,-0.8742538173682988,,-0.0034851646050810814,-0.9385514818131924,,0.14745379394541183,,,
50,2016-03-11,0.030832812190055847,,-0.9433748796582222,-0.6053849617019296,,,,,,,,-0.19793765433132648,,,-0.3638687577165131,0.38058400092025596,0.175193440169096,0.20067144674248993,0.17222431767731905,0.4766320735216141,,-0.8746984950266778,,,-0.18765162909403443,,0.03927962916592757,,,0.6339944628998637
51,2016-03-14,,,-0.8436492281034589,,0.057712702080607414,-0.2238188034389168,0.07219720538705587,,,-0.9283814281225204,,-0.028081934278210003,,,-0.3875581242609769,0.7756850207224488,,,0.2533875548591216,0.8159173503518105,,-0.8796736827741066,,,-0.9577429273631424,-0.258370790630579,-0.16961505683138967,,,
52,2016-03-15,,,-0.7044040193515164,-0.2863132741767913,0.026868524961173534,0.07905317346254985,,-0.1493434812873602,,,-0.35974638909101486,-0.27177592855878174,,,-0.047854849544819444,-0.9586213932683071,,,,-0.9620616165921092,,-0.6588913949672133,,0.001347317360341549,-0.9647483271546662,-0.1433185674250126,-0.8421684131026268,,,
53,2016-03-16,,,-0.6849542682990432,-0.7008308549411595,0.05019574239850044,-0.23743601329624653,,,0.00037387944757938385,-0.9341706652194262,,-0.036925300024449825,,,-0.17665383297329149,,,0.013871384784579277,,-0.9566321736201644,,-0.24627156425267457,,,0.9144391622394323,0.04197759926319122,-0.00933711789548397,,,
54,2016-03-17,-0.2931080237030983,,,-0.71806098241359,-0.0952948397025466,-0.10899674519896507,0.052460938692092896,-0.0014130324125289917,,,,-0.3761614647228271,0.06997532583773136,0.6425269022583961,0.05013704668575277,-0.9481934155337512,-0.9410458253696561,0.29317132849246264,,-0.6439304823676745,-0.8917827941477299,0.35850059799849987,-0.17561664432287216,0.05339783162344247,0.15080926707014441,,-0.056001998173693814,,,
55,2016-03-18,0.11587781691923738,,,,,0.02049897362788518,,,,-0.8849967382848263,-0.4528748132288456,0.024923755787312984,0.06307939626276493,,0.08902451565622219,-0.7617018222808838,,-0.4847714817151427,0.44080439442768693,-0.9579717610031366,,0.32536256732419133,,0.09598729386925697,-0.9550927197560668,0.2671430646441877,,,-0.73850167542696,
56,2016-03-21,0.08067738078534603,0.03943211305886507,,,,0.2338618040084839,,0.01205669716000557,,,,,,-0.04157387651503086,0.03616540247458033,-0.7846903009340167,-0.42467304319143295,0.034959401935338974,-0.9495973577722907,,,-0.20026168413460255,,,0.8484347872436047,0.1398429232649505,0.02807466173544526,,,
57,2016-03-22,,,,-0.6185577651485801,,-0.10327698849141598,,-0.008977368474006653,,,,-0.28505116514861584,,0.013858785387128592,0.06459352989137794,,-0.9597698394209146,,,0.3897155821323395,,-0.4873044593259692,-0.26919958492120105,0.08014080231077969,,,-0.5472467185463756,,,
58,2016-03-23,-0.1816537119448185,0.17339757674684128,,-0.14143727533519268,,,,-0.007656916975975037,,-0.4130411744117737,,-0.012630786125858625,,,0.21935713198035955,-0.8497614795342088,0.8686400391161442,,,-0.9483478236943483,-0.5145767480134964,-0.7826300313075384,,,-0.9587982096709311,,-0.1455868510529399,,,0.3635219996795058
59,2016-03-24,,0.12048297375440598,,,,,0.09511198103427887,,,,,-0.022751843711982172,,,0.15095411827787758,-0.9501534826122224,,0.013635039329528809,-0.9263075378257781,-0.7666497770696878,,-0.8896058889804408,,-0.011356424540281296,,0.10161088407039642,,0.7774342922493815,,
60,2016-03-25,,0.4814116293564439,,,,0.32014427551378805,,,,,,,,,0.26375897938851267,,,,,0.8817729502916336,,,,,,,,,,
61,2016-03-28,-0.017024589702486992,,,,,0.545604832470417,,-0.16805018717423081,,-0.9467755490913987,-0.5523308472475037,,,,,,,0.04591140262782574,,0.36318027414381504,,-0.9366190761793405,-0.03409974277019501,,-0.32932754699140787,-0.056189052760601044,-0.10587597824633121,,,
62,2016-03-29,0.11370594333857298,,-0.90272381529212,,0.03551886044442654,0.5767209194600582,0.04960210062563419,,,-0.9445085469633341,,-0.04991276189684868,,,0.05600088671781123,0.23645142372697592,,,-0.43528178380802274,-0.8637692146003246,,-0.16161439716815948,,,-0.9575526667758822,,,,,
63,2016-03-30,0.03262255620211363,,-0.33893103785812856,,0.0749716479331255,-0.6109761926345527,0.07208733819425106,,,-0.9410318825393915,,-0.11643745719144742,0.05964160617440939,,-0.23000077850883827,,,,-0.533682681620121,,-0.30323231499642134,-0.8786916136741638,0.12051410623826087,,0.8106208657845855,,,,,0.03876391239464283
64,2016-03-31,,,,,0.12922566151246428,,,0.04750804230570793,,0.19000136852264404,,-0.423657039180398,,,-0.043251635933605335,-0.5516239651478827,,,-0.32353382278233767,-0.5732417404651642,,-0.5783916114208599,,-0.2087451983243227,0.18204674497246742,,,,,
65,2016-04-01,-0.03759479057043791,0.033031072467565536,,-0.38509489223361015,0.03443997446447611,,,0.12899174634367228,,,,0.02040082961320877,0.20612974325194955,,-0.014134889024055818,,0.3521852008998394,,-0.5295485756359994,-0.9357927427627146,,-0.9450681870803237,,0.272365799639374,,0.45464240200817585,,,,
66,2016-04-04,,,,-0.3754042312502861,-0.007527582347393036,,0.037692487239837646,,,-0.8610435584560037,-0.17558937892317772,-0.2118378607556224,,,,-0.7105809403583407,,0.24464664980769157,,,,-0.9554747945318619,,,,,,,,
67,2016-04-05,0.2073948262259364,,,-0.863399893976748,,,,,,,,-0.27168285520747304,,0.020063290372490883,0.03460601973347366,-0.9576094506774098,,-0.8897254653275013,-0.5195488486206159,,-0.6490092165768147,-0.5389708245638758,0.6271436642855406,,-0.952234311029315,,,0.44110845122486353,,
68,2016-04-06,-0.005497876554727554,,,,0.005784050561487675,,0.05069035105407238,0.07705575693398714,,-0.9086852297186852,,-0.20572093315422535,,,-0.10415050387382507,0.0980606662730376,-0.9479852002114058,,,-0.23641705652698874,,0.025625630281865597,0.2933296347036958,,-0.007009115070104599,,0.01582422258798033,0.10681148059666157,,
69,2016-04-07,,0.20068885805085301,,,0.22871894016861916,,0.05554571934044361,0.4006849122233689,,0.04373069107532501,,-0.36122962716035545,,0.006342524662613869,-0.2575038569048047,-0.18391169561073184,-0.8991191498935223,,-0.23679380537942052,-0.9132443233393133,,-0.3477151755942032,-0.8147924542427063,0.06529264664277434,-0.9522909019142389,,0.005420230329036713,,,-0.00824970006942749
70,2016-04-08,0.022915711626410484,-0.8011197131127119,,-0.3259802144020796,,-0.28716941177845,0.048998722806572914,,,-0.9443267304450274,,-0.1314917809019486,,,-0.3307778253220022,0.2053287411108613,,,0.02203412416080634,-0.739027903880924,-0.9515778133645654,-0.28633710741996765,,0.07671527075581253,0.27143336087465286,,,,-0.0316004753112793,
71,2016-04-11,0.07269589160569012,,,,,,0.037928953766822815,,,-0.9452161137014627,,-0.1342807860346511,,0.015552597120404243,-0.2468256438151002,-0.1818413600946466,,,-0.0877369255758822,-0.9555264320224524,,-0.4448689082637429,,0.09224597550928593,0.8905490674078465,-5.481019616127014e-05,,,0.38834530347958207,
72,2016-04-12,0.929550719447434,0.044528060127049685,,,0.08419472491368651,,0.08218247164040804,,,,-0.5709551324446996,-0.2325390949845314,,,-0.0405360494623892,-0.8906799056567252,,,-0.9237798773683608,0.35354045778512955,,-0.05504219373688102,0.20586772138873735,0.1481618495244119,0.793970834929496,-0.5160031095147133,,,,0.2105189524590969
73,2016-04-13,0.09614021796733141,0.03718875255435705,-0.617600804194808,,0.20817529503256083,,0.03639705874957144,,,,-0.27565409429371357,-0.28428533968205255,,,-0.9605605518445373,-0.4687989801168442,,,0.23183039389550686,0.8342842888087034,-0.00616946816444397,-0.4848473206628114,,0.0561427854700014,-0.37048158049583435,-0.22417037189006805,,,,0.09467597445473075
74,2016-04-14,0.03497309982776642,,0.9000358320772648,-0.09643077850341797,,,0.07014311632762353,-0.033682909328490496,,,,-0.3763554183145364,,,0.5699144875009855,-0.9354019677266479,,,,,,-0.7726284605450928,-0.5002436442300677,0.0028513194993138313,,,-0.07890169058615963,,,0.02525568101555109
75,2016-04-15,,0.4215408214367926,,,,0.4502394748851657,0.030194174498319626,,,-0.9410995543003082,-0.40304228384047747,-0.2944281524978578,,,-0.15607500605152122,-0.41528612188994884,,,-0.9015315468423069,-0.9597759624011815,-0.6358591392636299,-0.5574312077369541,-0.6061112978495657,0.10668774787336588,-0.9584053410217166,0.12332438677549362,0.006894829993446668,,,
76,2016-04-18,0.045123377814888954,0.038048453629016876,,,,0.6936081424355507,,,-0.15580888651311398,,,-0.40694104321300983,,,-0.10751369382653918,,,,-0.882834694813937,-0.9630142082460225,,-0.4485138415891145,,0.0028369706124067307,-0.9254180993884802,0.21812577173113823,-0.6201382661238313,,,0.008009795099496841
77,2016-04-19,,,,-0.6477953093126416,-0.11638630973175168,,,,0.2377197351306677,,,-0.14153491891920567,-0.004617189988493919,,0.19730096403509378,,,,0.7032550405710936,0.8816189803183079,-0.3794041408691555,-0.5883348430506885,,0.0004334348486736417,0.6713532516732812,,-0.007999122142791748,,0.3554466888308525,0.0470289655495435
78,2016-04-20,,,0.08878803439438343,-0.5423257108777761,0.12123063846956939,,,-0.6773304529488087,-0.90883151255548,,,-0.3208257434889674,,,-0.16365142725990153,-0.21393502317368984,,,-0.18568656872957945,0.305143672041595,,-0.5274947204937538,0.12683063745498657,-0.020502992440015078,-0.4292864906601608,,-0.4803760787472129,,-0.47274700210740167,0.00950898788869381
79,2016-04-21,0.056541378144174814,0.044243423733860254,,,,,0.0659913644194603,,0.011086415499448776,,,-0.15110727523763975,,,0.12685739119478967,-0.012174542993307114,,,,,-0.32022253672281903,-0.8037160731231173,-0.9596677711233497,0.08148194942623377,,,-0.8735053576529026,,,0.16807014355435967
80,2016-04-22,,,,,0.029213946778327227,,0.021316930651664734,,,0.3136053681373596,,0.03175702163328727,,,0.016245734392820548,-0.892222729511559,,,,0.7390133664011955,,-0.06975558027625084,-0.9052125164307654,,-0.8840535241179168,,0.0456989873200655,0.23250595293939114,,
81,2016-04-25,,,-0.9532124906157454,-0.3429256899980828,0.08275155536830425,,,,0.0225747749209404,,,-0.3045600021723658,,0.40685331635177135,0.3888480468885973,-0.3468033750541508,,,-0.9080922151915729,-0.9464593082666397,,-0.6525427233427763,-0.8207586510106921,-0.17330688331276178,-0.9621726786717772,,-0.04661518195644021,,-0.7244541756808758,
82,2016-04-26,0.03152072802186012,,-0.4938192882575095,-0.36576124653220177,0.15091432631015778,,0.0474723563529551,,-0.9430464524775743,-0.9473855681717396,,0.054001543670892715,,0.0146576426923275,-0.013979300274513662,-0.664615101646632,,,0.3840597299858928,-0.9623332964256406,-0.5905818503039578,0.6982543269793192,-0.8685201785992831,,0.3410715307109058,,,,0.030825741589069366,0.21064452764888605
83,2016-04-27,0.2641603439114988,0.09358405321836472,-0.4506690753623843,-0.6309024034999311,-0.05119953863322735,0.0537148118019104,,,-0.11282176151871681,,,-0.4636792903766036,,0.03700144635513425,0.11691002314910293,-0.8330026646144688,,,0.5040151672437787,-0.9663709753658623,-0.22670778632164001,0.13395238295197487,-0.8964834518053315,,-0.05051712738350034,,0.049949703738093376,,,
