,date,Topic_105,Topic_118,Topic_132,Topic_134,Topic_136,Topic_14,Topic_150,Topic_154,Topic_159,Topic_168,Topic_170,Topic_197,Topic_205,Topic_207,Topic_216,Topic_225,Topic_232,Topic_24,Topic_250,Topic_252,Topic_267,Topic_280,Topic_285,Topic_29,Topic_36,Topic_42,Topic_50,Topic_51,Topic_62,Topic_74,EBF
31,2018-02-13,,-0.125,0.0,-0.5,0.0,-0.027749999999999997,,0.0,-0.18181818181818182,0.0,-0.14285714285714285,0.35185185185185186,-0.24,0.2962962962962963,0.0,0.083375,-0.039205882352941174,-0.19047619047619047,-0.5,-0.23529411764705882,0.0,,-0.17647058823529413,-0.3333333333333333,-0.16664285714285715,-0.1875,0.0,,-0.5,0.3,-0.08453350296861747
32,2018-02-14,,0.0,-0.6,-0.375,,0.0,,-0.4,-0.13333333333333333,-0.5,-0.25,0.16981132075471697,-0.36,0.5416666666666666,-0.15789473684210525,0.05558333333333334,-0.2692307692307692,-0.3888888888888889,0.15384615384615385,-0.10526315789473684,,,-0.18181818181818182,-0.5,-0.19047619047619047,-0.06666666666666667,-0.6666666666666666,,-0.14285714285714285,0.11764705882352941,-0.07779443585780525
33,2018-02-15,0.3333333333333333,-0.25,-0.6666666666666666,-0.29411764705882354,,0.0,-1.0,-0.4,-0.2,0.0,-0.15384615384615385,0.08823529411764706,-0.14285714285714285,0.0,-0.0625,-0.14285714285714285,-0.038461538461538464,-0.47368421052631576,-0.3076923076923077,0.19605882352941179,,,0.0,0.0,0.045454545454545456,-0.2,0.3333333333333333,,0.0,-0.15384615384615385,-0.1259757525083612
34,2018-02-16,-1.0,-0.4444444444444444,-0.4,-0.5,,0.0,1.0,-0.2857142857142857,-0.5,0.0,-0.1,0.11764705882352941,0.0,-0.7692307692307693,-0.2,0.0,-0.11764705882352941,-0.3076923076923077,-0.11764705882352941,-0.06666666666666667,,-0.5,-0.5714285714285714,,-0.16666666666666666,-0.29411764705882354,,,-0.14285714285714285,-0.3333333333333333,-0.169788056206089
35,2018-02-19,,-0.125,0.0,-0.14285714285714285,,-0.3333333333333333,0.0,-0.5833333333333334,-0.2,0.0,-0.4166666666666667,0.5454545454545454,0.2631578947368421,-0.2857142857142857,0.17647058823529413,0.125,0.1111111111111111,-0.4333,-0.07692307692307693,0.05555555555555555,0.0,0.0,-0.3,-0.3333333333333333,-0.21428571428571427,-0.2708125,0.0,,0.0,-0.25,-0.10888717948717949
36,2018-02-20,0.0,0.09090909090909091,0.0,-0.75,,-0.3333333333333333,0.0,-0.2727272727272727,-0.3333333333333333,-0.4,-0.3076923076923077,0.2988275862068966,-0.42857142857142855,0.0,-0.16666666666666666,0.0,0.0,-0.35714285714285715,-0.08333333333333333,-0.043478260869565216,,0.0,-0.08333333333333333,0.0,0.019647058823529417,0.15384615384615385,-0.3333333333333333,-1.0,0.5,-0.09090909090909091,-0.10031320754716981
37,2018-02-21,0.0,-0.291625,-0.25,0.0,,0.25,,-0.16666666666666666,0.0,0.2857142857142857,-0.36363636363636365,0.07692307692307693,-0.2,-0.2727272727272727,-0.25,-0.2222222222222222,-0.16666666666666666,-0.42857142857142855,-0.23076923076923078,0.125,0.0,0.0,0.15384615384615385,-0.25,-0.05555555555555555,-0.07692307692307693,-0.5,,-0.25,0.058823529411764705,-0.11049631675874769
38,2018-02-22,0.0,0.1,0.0,-0.5454545454545454,,0.0,,0.0,0.0,-0.6,-0.2,0.18181818181818182,-0.2222222222222222,0.125,-0.09090909090909091,0.16666666666666666,0.1,-0.5555555555555556,0.0,0.08333333333333333,,0.0,-0.2878636363636364,-0.5,-0.4,-0.07692307692307693,0.0,-1.0,-0.16666666666666666,-0.375,-0.09035453100158983
39,2018-02-23,0.0,-0.625,-0.5,-0.8333333333333334,,-0.2,0.5,-1.0,-0.4444444444444444,0.6666666666666666,-0.25,0.6290322580645161,-0.09090909090909091,-0.6666666666666666,-0.06666666666666667,0.3333333333333333,0.06451612903225806,-0.29411764705882354,0.0,-0.1111111111111111,,,-0.2222222222222222,-0.25,-0.35714285714285715,-0.47368421052631576,-0.2,0.0,-1.0,-0.21428571428571427,-0.12911522633744857
40,2018-02-26,,0.18181818181818182,-0.6,-0.6666666666666666,,-0.2857142857142857,,-0.25,-0.1,-0.3076923076923077,-0.25,0.26153846153846155,0.06666666666666667,-0.2222222222222222,-0.14285714285714285,0.0,0.03704444444444444,-0.2,-0.0625,-0.08333333333333333,0.0,,-0.5,-0.1,-0.09523809523809523,-0.21739130434782608,0.0,0.0,-0.5,0.0,-0.09433899371069182
41,2018-02-27,,0.025615384615384616,0.0,-0.75,,-0.15384615384615385,-0.6666666666666666,-0.125,0.0,-0.2857142857142857,0.25,0.2564102564102564,0.0,-0.5,0.3333333333333333,-0.3,0.0,-0.16,0.05555555555555555,0.08333333333333333,,0.0,-0.25,0.0,0.18181818181818182,-0.14495652173913043,-0.2,,-1.0,-0.4444444444444444,-0.056716163959783454
42,2018-02-28,0.0,-0.14285714285714285,0.0,-0.25,,-0.2,-0.8,0.0,0.0,0.0,-0.2857142857142857,0.23333333333333334,-0.4444444444444444,0.0,0.0,-0.25,-0.08888888888888889,-0.375,0.06666666666666667,-0.21428571428571427,,0.0,-0.4166666666666667,0.0,-0.2727272727272727,-0.1875,-0.3333333333333333,,-0.16666666666666666,0.0,-0.10722357414448669
43,2018-03-01,0.0,0.0,0.0,-0.6666666666666666,,-0.1,-1.0,-0.5384615384615384,0.0,-0.5,0.0,0.02702702702702703,-0.45454545454545453,-0.2222222222222222,0.0,-0.1333,-0.11402631578947368,-0.16129032258064516,-0.23529411764705882,-0.10526315789473684,-1.0,0.0,0.16666666666666666,-0.14285714285714285,-0.2631578947368421,-0.16666666666666666,-0.16666666666666666,-0.3333333333333333,-0.25,-0.0625,-0.1403501461988304
44,2018-03-02,,-0.23076923076923078,-1.0,-0.5,,-0.36108333333333337,,-0.75,0.0,0.125,-0.25,-0.06666666666666667,0.25,-0.7142857142857143,-0.11538461538461539,0.4444444444444444,-0.15384615384615385,-0.42857142857142855,0.0,0.09090909090909091,,0.0,-0.3333333333333333,-1.0,-0.21428571428571427,-0.03705555555555556,0.0,0.0,-0.25,-0.375,-0.1822489837398374
45,2018-03-05,0.0,-0.2631578947368421,-0.25,0.2,,0.0,0.0,-0.3333333333333333,0.0,0.125,-0.08333333333333333,0.26666666666666666,0.0,-0.625,0.13793103448275862,-0.1111111111111111,-0.19444444444444445,-0.36363636363636365,-0.15384615384615385,0.2,,-0.5,-0.07142857142857142,-0.033299999999999996,0.10526315789473684,-0.21739130434782608,-0.5714285714285714,-1.0,-0.25,-0.35294117647058826,-0.11636218181818181
46,2018-03-06,,-0.3333333333333333,0.0,0.0,,0.0,-1.0,-0.5,0.25,-0.21428571428571427,-0.058823529411764705,0.06666666666666667,0.0,-0.2,-0.138875,-0.25,-0.08,-0.15,0.2,0.04,,,0.0,-0.5,0.2222222222222222,0.09193103448275862,0.0,,0.0,0.1111111111111111,-0.11524500907441017
47,2018-03-07,0.0,-0.5,1.0,-0.4666,,-0.1,1.0,-0.125,-0.1111111111111111,-0.35,-0.13333333333333333,-0.13636363636363635,0.15384615384615385,-0.11764705882352941,-0.08,-0.3333333333333333,-0.19230769230769232,0.1,-0.6666666666666666,-0.16129032258064516,0.0,,-0.16666666666666666,0.125,0.0,-0.17647058823529413,1.0,,-0.6666666666666666,-0.38461538461538464,-0.12778143972246314
48,2018-03-08,,-0.375,-1.0,-0.3333333333333333,,-0.16666666666666666,,-0.5,-0.25,-0.1,0.0,-0.14285714285714285,0.0625,-0.5,-0.2,0.125,0.1111111111111111,-0.2608695652173913,0.0,0.18511111111111112,,-0.5,-0.2222222222222222,,-0.253952380952381,0.05263157894736842,-0.14285714285714285,-0.5,0.0,-0.18181818181818182,-0.13425816993464051
49,2018-03-09,,0.0,-1.0,0.0,,-0.5714285714285714,,0.0,-0.3333333333333333,-0.3333333333333333,-0.2222222222222222,0.0,-0.125,0.0,-0.2222222222222222,0.0,-0.0967741935483871,-0.4,-0.2222222222222222,-0.1,-0.333,0.0,-0.16666666666666666,,0.6666666666666666,0.0,0.0,0.0,-0.6,-0.5,-0.15198549222797927
50,2018-03-12,,-0.13333333333333333,-0.375,-0.14285714285714285,,-0.125,,-0.2857142857142857,0.0,0.0,-0.25,-0.11538461538461539,0.21428571428571427,-0.3333333333333333,-0.20369444444444446,-0.13333333333333333,0.03333333333333333,-0.17391304347826086,-0.4444444444444444,-0.2222222222222222,,,-0.3333333333333333,0.0,-0.09523809523809523,-0.037037037037037035,-0.2857142857142857,,0.0,-0.17647058823529413,-0.15674628034455754
51,2018-03-13,,0.0,-0.6,0.0,,0.0,,0.0,-0.3333333333333333,-0.16666666666666666,-0.05263157894736842,-0.17647058823529413,-0.4375,-0.3333333333333333,-0.08333333333333333,-0.2222222222222222,-0.10714285714285714,-0.2777777777777778,-0.38461538461538464,-0.2444,-1.0,0.0,0.0,0.0,-0.1111111111111111,-0.125,-0.25,0.6666666666666666,-0.4,-0.2727272727272727,-0.13095027124773959
52,2018-03-14,,-0.0333,0.0,-0.16666666666666666,,0.0,0.0,-0.3333333333333333,-0.1111111111111111,-0.2,-0.4117647058823529,0.041666666666666664,-0.29411764705882354,0.08333333333333333,-0.21428571428571427,-0.3333333333333333,-0.09090909090909091,-0.08695652173913043,-0.25,-0.15,,-0.5,0.14285714285714285,0.0,-0.13333333333333333,-0.10714285714285714,0.0,,0.0,-0.07142857142857142,-0.15203154305200342
53,2018-03-15,0.0,0.13333333333333333,0.0,-0.5555555555555556,,-0.09090909090909091,,-0.42857142857142855,-0.25,0.0,-0.16666666666666666,0.0,-0.0625,-0.13723529411764707,-0.19047619047619047,-0.07692307692307693,-0.25806451612903225,-0.15384615384615385,-0.119,-0.019588235294117646,0.0,-0.25,-0.2,0.3333333333333333,-0.14814814814814814,-0.45454545454545453,0.0,,-0.2,-0.14285714285714285,-0.14882157018239492
54,2018-03-16,,0.06666666666666667,1.0,-0.2,,-0.5,,-0.16666666666666666,-0.14285714285714285,0.0,-0.14285714285714285,0.10526315789473684,0.0,-0.375,-0.09090909090909091,0.0,0.03225806451612903,-0.06666666666666667,-0.16666666666666666,-0.5,,0.0,0.0,-0.6666666666666666,-0.3076923076923077,-0.5,0.09090909090909091,0.0,,-0.2,-0.11888888888888889
55,2018-03-19,0.0,-0.045454545454545456,0.14285714285714285,-0.42857142857142855,,-0.35714285714285715,,-0.3333333333333333,-0.2,0.0,-0.09090909090909091,-0.3793103448275862,-0.07142857142857142,-0.35294117647058826,-0.1,-0.14285714285714285,-0.1111111111111111,-0.14814814814814814,0.25,0.09090909090909091,0.0,0.3333333333333333,-0.25,-0.6666666666666666,0.15789473684210525,-0.17647058823529413,-0.1,,-1.0,-0.13333333333333333,-0.1583969252271139
56,2018-03-20,,-0.2727272727272727,0.0,0.0,,-0.4,0.0,0.2,-0.16666666666666666,-0.4,-0.18181818181818182,0.2,0.0,-0.2222222222222222,-0.2727272727272727,-0.2727272727272727,-0.0392156862745098,-0.0625,0.3,-0.3,-1.0,0.0,0.2,0.0,0.0,0.05,-0.25,-1.0,-0.5,-0.35294117647058826,-0.12148177777777779
57,2018-03-21,0.0,0.2,0.0,0.0,,0.0,,0.0,-0.08325,-0.4,0.5,0.10714285714285714,-0.14285714285714285,-0.2222222222222222,0.1111111111111111,-0.2,0.03333333333333333,-0.0625,-0.15384615384615385,0.05555555555555555,,,0.2,-0.75,0.0,-0.18181818181818182,0.0,0.0,-0.5,-0.14285714285714285,-0.14942468239564427
58,2018-03-22,1.0,-0.13891666666666666,0.3333333333333333,-0.6,,0.0,0.0,0.5,0.0,-0.08333333333333333,-0.2,0.1111111111111111,0.0,-0.25,0.09523809523809523,-0.4375,0.022727272727272728,-0.08695652173913043,0.07692307692307693,-0.3,,0.0,-0.2,-0.25,-0.21428571428571427,-0.3333333333333333,0.0,1.0,-0.2,-0.2,-0.13166583333333334
59,2018-03-23,,0.0,-0.25,0.0,,0.0,0.0,-0.14285714285714285,0.0,0.0,-0.25,0.2608695652173913,-0.15384615384615385,-0.375,-0.16,0.2,0.07894736842105263,-0.09090909090909091,-0.09090909090909091,-0.35714285714285715,,,0.0,0.0,-0.3076923076923077,-0.13333333333333333,0.0,,-0.5,-0.16666666666666666,-0.10028653295128939
60,2018-03-26,0.0,-0.17391304347826086,0.0,-0.4444444444444444,,-0.2,,0.0,-0.2,-0.3333333333333333,-0.3333333333333333,-0.06666666666666667,-0.4938148148148148,0.23529411764705882,-0.18421052631578946,0.16666666666666666,-0.2553191489361702,-0.16666666666666666,0.0,-0.1875,,-1.0,-0.3333333333333333,-0.5,0.42857142857142855,-0.2222222222222222,0.16666666666666666,0.0,-0.8333333333333334,-0.19047619047619047,-0.1443231884057971
61,2018-03-27,0.0,-0.07692307692307693,0.6666666666666666,-0.75,,-0.16666666666666666,,0.0,-0.25,-0.2857142857142857,-0.4,0.3055555555555556,0.08333333333333333,-0.375,-0.25,0.0,0.2,-0.38461538461538464,-0.0625,0.08695652173913043,0.0,0.0,-0.2,-0.25,0.0,-0.15384615384615385,0.0,0.0,0.16666666666666666,-0.1,-0.1164572192513369
62,2018-03-28,,-0.07142857142857142,-0.75,-1.0,0.0,-0.3333333333333333,,-0.2857142857142857,0.3333333333333333,0.0,-0.15384615384615385,0.23076923076923078,-0.17946153846153848,-0.05263157894736842,-0.043478260869565216,-0.6,0.20833333333333334,-0.2916666666666667,-0.1111111111111111,-0.15384615384615385,,0.0,0.0,-1.0,-0.07841176470588235,-0.25,0.0,0.0,-0.3333333333333333,-0.07142857142857142,-0.09875536139793487
63,2018-03-29,,-0.1,,0.3333333333333333,,-0.25,0.0,-0.3333333333333333,-0.4444444444444444,0.0,-0.2,0.18181818181818182,0.07692307692307693,0.0,-0.3888888888888889,-0.16666666666666666,0.02857142857142857,-0.2413793103448276,0.2,-0.07692307692307693,,,0.1,-0.375,-0.15384615384615385,-0.2916666666666667,0.0,0.0,-0.2,-0.15384615384615385,-0.12041624365482233
64,2018-03-30,0.0,-0.75,-1.0,-0.6,,-0.5,0.0,-0.2,0.0,-0.3333333333333333,-0.5,0.0,-0.6666666666666666,0.0,0.0,0.5,0.0,-0.5714285714285714,-0.25,0.125,,-1.0,0.0,-1.0,0.0,-0.3333333333333333,0.0,,-0.3333333333333333,0.0,-0.07539682539682539
65,2018-04-02,,-0.047619047619047616,0.0,-0.5,,0.0,,-0.25,-0.2,-0.125,-0.4444166666666667,0.2222222222222222,0.0,-0.125,0.0,0.0,-0.09090909090909091,-0.14285714285714285,-0.15384615384615385,-0.31370588235294117,,-0.3333333333333333,-0.16666666666666666,-0.5,-0.2631578947368421,-0.2222222222222222,0.0,,-0.5,0.0,-0.11017647058823529
66,2018-04-03,,0.07407407407407407,0.0,-0.3333333333333333,,-0.42857142857142855,,,-0.291625,0.0,-0.14285714285714285,-0.42857142857142855,0.2222222222222222,-0.16666666666666666,-0.22727272727272727,0.0,-0.2222222222222222,-0.25925925925925924,-0.13333333333333333,0.4,-1.0,0.0,0.0,0.0,-0.2,-0.09090909090909091,-0.5,,-0.7142857142857143,-0.25,-0.17564348677766894
