,date,topic_106,topic_116,topic_119,topic_123,topic_142,topic_150,topic_159,topic_160,topic_177,topic_182,topic_22,topic_222,topic_237,topic_3,topic_35,topic_41,topic_43,topic_48,topic_49,topic_53,topic_6,topic_63,topic_67,topic_69,topic_74,topic_76,topic_78,topic_96,topic_99
34,2018-02-16,,,,,,,,,,,,0.039176417514681816,,-0.6018454506993294,-0.960180101916194,-0.7437903177924454,,-0.1743552116677165,-0.524491548538208,-0.5917224148288369,0.6078796740621328,-0.26219147024676204,,,,,,,0.12393644452095032
35,2018-02-19,-0.30323146283626556,-0.011153213679790497,,,,-0.17121146246790886,,0.03824701067060232,0.6850876212120056,,,,,,,-0.955965249799192,-0.32840578630566597,-0.9484453033655882,,-0.5638292953372002,0.03590929135680199,,,,-0.08360160142183304,0.036198186688125134,,,
36,2018-02-20,-0.3594558499753475,0.018746940419077873,,,,,,0.08630164712667465,,,,,,,,0.9234261326491833,,-0.9433156785089523,-0.9644458091352135,-0.6959129692986608,-0.5262175302154252,,,-0.7555205821990967,,,0.04851864743977785,0.40206876397132874,
37,2018-02-21,,0.06699984986335039,,-0.7570445891469717,,,,0.029246671125292778,,,,0.02624000608921051,,-0.0911623234860599,-0.9552250066772103,,,,0.6512103974819183,,-0.9305002503097057,0.2048431932926178,0.042832535691559315,,,,,,0.09518625773489475
38,2018-02-22,-0.011414979700930417,0.3685136027634144,,,0.019307896494865417,,,,,-0.38185389153659344,,0.03240718645974994,,,-0.9497361406683922,,0.049880185164511204,-0.38183145201765,-0.6004163385368884,,-0.9015914102783427,,0.08720866218209267,-0.9587301565334201,-0.3578828051686287,,,,
39,2018-02-23,-0.09286000207066536,0.12275509908795357,,,,0.8984539974480867,,0.01680438530941804,,,,,,-0.8741412591189146,0.2855483285772304,,,-0.34543271316215396,0.4851558953523636,,-0.5317440265789628,,,,,,0.03487868933007121,-0.9318114165216684,0.10372043214738369
40,2018-02-26,0.006153939291834831,,,,,-0.6778891407884657,,-0.08336858674883843,,-0.3080567214637995,-0.18837970797903836,0.12567088566720486,,0.16793673671782017,0.0017524445429444313,0.6733011221513152,0.014596456661820412,,0.7984795682132244,-0.29983789287507534,0.6771288570016623,0.40746483812108636,,0.8791123740375042,0.12674463540315628,,,,0.042576586827635765
41,2018-02-27,0.12014787923544645,0.05347938742488623,0.8665172979235649,-0.2962155279237777,-0.7524496354162693,,,0.03431858246525129,,,,0.4174639293923974,0.6084199855104089,,-0.9133240059018135,-0.9607683392241597,-0.11838852241635323,,0.9153819251805544,,-0.9222646448761225,,,-0.12146766111254692,,-0.5716073885560036,,,0.6561081055551767
42,2018-02-28,,0.36833828408271074,,0.28171401657164097,0.24165885522961617,,,,-0.929723834618926,,0.13533938489854336,0.030397017020732164,,,-0.5007283999584615,-0.3324795146472752,-0.2690161429345608,-0.8313216329552233,-0.3840653318911791,,-0.960423554914693,,,,,,0.05598791874945164,,
43,2018-03-01,0.05341922491788864,0.5029783993959427,-0.2725495817139745,,,0.08119133859872818,0.12369414372369647,,-0.9265167992562056,,0.013628821820020676,,,0.44282469898462296,-0.9625166202895343,-0.6420076853828505,-0.3652946427464485,-0.9650782416574657,-0.9663553228601813,,-0.924686545971781,,0.030872914008796215,-0.9413768155500293,,0.1347231474937871,,,-0.021950068573156994
44,2018-03-02,-0.06366782076656818,0.5066047552973032,,,,,,,-0.8700544014573097,-0.40223435033112764,-0.6438429850774506,,,0.5134216099977493,,,,,,,-0.7931425930000842,,,-0.9613674422726035,0.17406876757740974,,,,
45,2018-03-05,0.2995715835131705,,,,,0.13998353853821754,,,-0.6580528318881989,-0.07484861463308334,0.03119156090542674,,,,,-0.37772443308494985,0.0011819483091433842,,,,-0.5723255022118489,,,,-0.48086320981383324,,0.0215585813857615,,0.0281134694814682
46,2018-03-06,,,,,,,,-0.022611208260059357,-0.5155839323997498,-0.5596520639955997,,0.04239314701408148,0.030443953350186348,,,-0.43697248958051205,-0.41227090172469616,-0.011648726649582386,0.8837488815188408,,-0.1843730112304911,,,-0.273402441603442,,,0.043123332783579826,,0.10936186214288075
47,2018-03-07,-0.026851940900087357,,,-0.6571656665764749,,,0.060664283111691475,,-0.46068355441093445,,-0.27959922375157475,,0.016997141763567924,-0.1909599807113409,,0.8440346270799637,,-0.885393253294751,-0.9669455345720053,,-0.7062321055680514,-0.9080397412180901,0.08163286093622446,-0.9622748019173741,,,,,0.335396665148437
48,2018-03-08,,,,-0.37410806585103273,,,,,0.0037359297275543213,,-0.3218991042425235,0.043247795663774014,,,-0.5199736135546118,,-0.2418905096128583,,-0.6135917752981186,,-0.7175229818870624,,,-0.02096865465864539,,,0.052194551564753056,,0.6521197194233537
49,2018-03-09,-0.008504039297501246,0.05894404649734497,-0.130851361900568,-0.14881284162402153,,,,,,-0.5698532499372959,-0.38794256653636694,,,,-0.02462548203766346,,-0.44601848954334855,,0.3602917427197099,,0.4420921311248094,,0.02295011095702648,-0.8763511255383492,,,,-0.9049119278788567,
50,2018-03-12,,,,,0.025574218132533133,,0.011935418471693993,0.010277830297127366,-0.23463262571021914,,-0.06569897080771625,0.030568385496735573,,-0.8826094642281532,,-0.5085503598675132,0.037092012353241444,-0.9455353608354926,0.07060111562410991,,-0.41829389124177396,0.3513502739369869,,-0.932386726140976,-0.31590425843993825,,0.23791690776124597,,
51,2018-03-13,,,,,,,,-0.10006893100216985,-0.9401517026126385,,,,0.1674855633173138,-0.40442174673080444,,0.10163626912981272,,,,,-0.4891459239879623,,0.03890934493392706,-0.11066046357154846,,-0.33389447163790464,,-0.9042569550996026,
52,2018-03-14,0.10625850688666105,,-0.3727094791829586,-0.11270492523908615,,-0.5192128035705537,0.0003574863076210022,-0.10049258917570114,,-0.7875328484612206,0.01514698751270771,0.029252562671899796,,0.2266731970012188,-0.8860357524827123,,,-0.9495075303129852,-0.9639336569234729,,0.033154030020038285,,,0.03006953001022339,,0.03785625286400318,0.05413695238530636,,
53,2018-03-15,0.08137624493489663,0.10807015560567379,,-0.6633623507805169,0.12079043686389923,-0.3511740965768695,0.07849639002233744,-0.03713889233767986,,,0.02332647144794464,0.0576249910518527,0.3780356654897332,0.923846903257072,,-0.955140148755163,0.2427564561367035,,-0.9405058529227972,,-0.08927357196807861,0.11619389491776626,0.13124651741236448,-0.9247202333062887,,0.021268658339977264,0.2512339409440756,,
54,2018-03-16,,,,,,,,,-0.9511553570628166,,0.0032163430005311966,,,,-0.7697862647473812,-0.03718623681925237,0.2595314849168062,-0.30731938406825066,-0.5580191416665912,,-0.4506952080875635,,,0.8489475920796394,0.05209772288799286,,,,
55,2018-03-19,-0.1151259175191323,,,,0.18619891093112528,-0.38871493050828576,,-0.012622473761439323,-0.8930257149040699,,0.056348972488194704,0.05540661886334419,,,-0.959208327655991,,-0.129765797406435,-0.9357512225396931,,,-0.4002349195070565,,,-0.9518091056961566,,0.0019630473107099533,0.7133028907701373,-0.9674764475785196,0.2662664938252419
56,2018-03-20,0.07862463733181357,,0.027579879388213158,,,,0.06033284729346633,,,,0.20080224541015923,,,-0.01858985424041748,,0.0010112691670656204,,-0.43091653869487345,-0.9630079725757241,,-0.34625025279819965,,,-0.11636567488312721,,,0.2598928902298212,,0.22986292093992233
57,2018-03-21,0.07681512786075473,,,,0.018215879797935486,,0.0644956671167165,,,,,0.47999009722843766,0.030103208497166634,0.5334519833947221,,-0.2460933793336153,,,,,-0.032653437461704016,,0.10342484153807163,-0.09427318908274174,-0.2881694012321532,0.04298502113670111,0.09556290972977877,-0.4108679695054889,
58,2018-03-22,0.07660366874188185,0.7708630552515388,,,0.025723429396748543,,,,,,-0.4830726364161819,,0.04120172653347254,-0.5826391577720642,-0.9634363371878862,-0.485336281824857,-0.028091493993997574,-0.9557092576287687,-0.2439880669116974,-0.7341271955519915,-0.1480454906122759,,0.037746173329651356,-0.9614227451384068,,-0.27549474220722914,,-0.633892361074686,0.17263096757233143
59,2018-03-23,,,,0.18130281753838062,,,,,-0.7942529618740082,,-0.12047418334987015,,,,-0.7607193239964545,-0.02477076246092717,,-0.9600328111555427,-0.9614549498073757,,0.1923722792416811,,-0.025111552327871323,,,-0.005115540698170662,0.06455685151740909,-0.24183000810444355,
