,date,Topic_105,Topic_118,Topic_132,Topic_134,Topic_136,Topic_14,Topic_150,Topic_154,Topic_159,Topic_168,Topic_170,Topic_197,Topic_205,Topic_207,Topic_216,Topic_225,Topic_232,Topic_24,Topic_250,Topic_252,Topic_267,Topic_280,Topic_285,Topic_29,Topic_36,Topic_42,Topic_50,Topic_51,Topic_62,Topic_74,EBF
10,2017-01-16,,0.0,0.0,-1.0,0.0,0.0,1.0,-0.015857142857142854,-0.3333333333333333,-0.25,-0.38099999999999995,0.23076923076923078,-0.15384615384615385,-0.25,0.0,0.4,-0.047619047619047616,-0.25,0.0,-0.625,,0.0,-0.3333333333333333,-0.6666666666666666,-0.5,-0.038461538461538464,0.0,,0.6,-0.12,-0.1277831449126413
11,2017-01-17,,-0.13333333333333333,0.0,-1.0,,-0.2222222222222222,-0.5,0.17647058823529413,-0.25,-0.08333333333333333,0.18181818181818182,-0.36363636363636365,0.0,-0.1,-0.3333333333333333,-0.2,-0.1111111111111111,0.4,0.0,-0.45454545454545453,-0.6666666666666666,-0.14285714285714285,0.19230769230769232,1.0,0.2,-0.1111111111111111,0.375,-0.6666666666666666,-0.2,-0.10526315789473684,-0.10984095238095239
12,2017-01-18,,-0.5,-0.2,,,-0.5,-0.5,0.045454545454545456,0.0,0.0,0.14285714285714285,-0.2777777777777778,0.0,-0.09090909090909091,-0.3333333333333333,-0.2,0.11538461538461539,0.25,0.07692307692307693,-0.4126666666666667,0.0,-0.125,0.14285714285714285,-0.5,-0.5,-0.4,-0.16666666666666666,0.0,0.14285714285714285,-0.2222222222222222,-0.1084767547857794
13,2017-01-19,,0.13333333333333333,0.375,0.14285714285714285,,0.1111111111111111,-0.47614285714285715,0.0,0.0,-0.1111111111111111,0.125,0.1,-0.1111111111111111,-0.3333333333333333,0.0,-0.27775,-0.08,-0.2222222222222222,-0.1111111111111111,-0.3333333333333333,-0.5,-0.2857142857142857,0.2222222222222222,-0.14285714285714285,-0.375,-0.09090909090909091,-0.3333333333333333,,0.2,0.0,-0.06041943957968476
14,2017-01-20,,0.0,0.5,-0.625,,0.5714285714285714,0.0,0.06666666666666667,0.0,0.0,0.2857142857142857,-0.09090909090909091,-0.11764705882352941,-0.1111111111111111,0.0,-0.2857142857142857,-0.07692307692307693,0.2222222222222222,-0.1111111111111111,-0.2727272727272727,,0.2857142857142857,-0.11764705882352941,0.0,-0.6666666666666666,-0.07692307692307693,-0.6,-1.0,0.0,0.0,-0.12019758507135017
15,2017-01-23,,-0.14285714285714285,-0.25,-0.25,,-0.1,-0.75,0.0,-0.2857142857142857,-0.3333333333333333,-0.2222222222222222,-0.23809523809523808,0.0,-0.25,-0.3333333333333333,-0.18181818181818182,0.05405405405405406,0.0,0.0,-0.5,,-0.6,-0.09375,0.0,-0.3333333333333333,-0.20689655172413793,0.0,1.0,-0.14285714285714285,-0.27586206896551724,-0.12287312312312312
16,2017-01-24,,-0.38461538461538464,0.75,-1.0,,0.2727272727272727,-1.0,0.0,-0.1,0.0,0.0,0.125,-0.2727272727272727,0.0,0.14285714285714285,-0.5,0.0,-0.125,-0.2222222222222222,-0.55,0.0,-0.2857142857142857,0.0967741935483871,0.0,-0.2857142857142857,0.0,0.0,,0.0,0.0,-0.08872743846855059
17,2017-01-25,,0.16666666666666666,-0.42857142857142855,0.0,-1.0,-0.3333333333333333,,0.36363636363636365,0.2,0.0,0.07692307692307693,0.14814814814814814,0.3,-0.047642857142857147,0.0,-0.75,-0.16,0.0,-0.26666666666666666,-0.3333333333333333,0.0,0.0,0.018518518518518517,-0.222,-0.6,-0.23809523809523808,0.14285714285714285,0.0,0.0,-0.10526315789473684,-0.022584048027444254
18,2017-01-26,,0.0,0.2,0.0,,0.0,-0.4,0.16666666666666666,-0.5,-0.3076923076923077,0.05555555555555555,-0.13333333333333333,-0.05,-0.1,0.2,0.0,0.04,-0.29411764705882354,-0.45454545454545453,-0.3333333333333333,0.0,0.0,0.0,-0.25,0.0,-0.1111111111111111,0.0,,0.0,-0.2857142857142857,-0.07973964497041419
19,2017-01-27,,-0.14285714285714285,0.0,0.0,,0.0,,0.2727272727272727,0.0,-0.3333333333333333,0.25,-0.3333333333333333,0.0,-0.14285714285714285,-0.2857142857142857,0.5,-0.09090909090909091,-0.16666666666666666,-0.2,-0.6,,0.0,0.16,-0.25,-1.0,-0.16666666666666666,0.0,0.0,0.0,-0.07142857142857142,-0.1151688622754491
20,2017-01-30,-0.3333333333333333,-0.4166666666666667,-0.2857142857142857,-0.3333333333333333,,-0.3333333333333333,-1.0,-0.07692307692307693,0.2857142857142857,-0.1875,-0.1,-0.07692307692307693,-0.47058823529411764,-0.5,-0.18181818181818182,-0.5555555555555556,-0.12903225806451613,0.0,-0.2,-0.2222222222222222,0.25,-0.6,-0.08333333333333333,-0.3333333333333333,-0.5,-0.2222222222222222,0.0,,-0.14285714285714285,-0.2,-0.20114427480916033
21,2017-01-31,,-0.07692307692307693,0.0,0.0,,0.4,-0.5,-0.2,-0.125,-0.1333,0.1111111111111111,-0.375,-0.07142857142857142,-0.75,0.4,-0.375,-0.25,-0.42857142857142855,-0.375,-0.125,0.0,-0.42857142857142855,0.043478260869565216,0.5,0.5,-0.2727272727272727,-0.5,-1.0,-0.6666666666666666,-0.35,-0.10998357487922705
22,2017-02-01,0.5,0.09090909090909091,0.125,,,0.1,-1.0,0.1,0.0,0.125,-0.1875,-0.2,-0.3076923076923077,-0.125,0.0,-0.5555555555555556,0.037037037037037035,-0.13333333333333333,-0.2,-0.4,0.0,0.3333333333333333,0.07407407407407407,-0.3333333333333333,-0.3333333333333333,-0.125,0.0,,-0.2857142857142857,-0.3333333333333333,-0.1296977818853974
23,2017-02-02,,0.0,0.0,0.0,,-0.5,-0.5,0.21428571428571427,-0.125,-0.2857142857142857,-0.125,-0.043478260869565216,-0.20633333333333334,-0.14285714285714285,0.25,-0.5,-0.1875,-0.18181818181818182,-0.2857142857142857,-0.2548823529411765,-1.0,-0.2,-0.08333333333333333,-0.5,0.2,-0.05263157894736842,0.0,0.0,0.0,0.0625,-0.11569158075601374
24,2017-02-03,,0.0,-0.8,-1.0,0.0,0.0,,0.14285714285714285,0.14285714285714285,-0.7777777777777778,-0.1111111111111111,-0.35714285714285715,-0.15384615384615385,0.0,-0.3333333333333333,-0.2857142857142857,0.058823529411764705,-0.3333333333333333,-0.3,-0.2857142857142857,,0.0,-0.4444444444444444,-0.14285714285714285,-0.5,0.0,0.0,,-0.4,-0.21428571428571427,-0.1784431137724551
25,2017-02-06,0.0,-0.125,-0.25,0.0,-0.5,-0.16666666666666666,-0.3333333333333333,-0.18181818181818182,0.125,-0.2857142857142857,0.5,-0.08333333333333333,-0.0875,0.16666666666666666,-0.6666666666666666,-0.2,-0.16666666666666666,-0.07692307692307693,-0.3333333333333333,-0.47058823529411764,,-0.3333333333333333,-0.2631578947368421,0.0,-0.3,-0.08108108108108109,-0.5,-1.0,-0.3333333333333333,-0.20689655172413793,-0.14824602573807721
26,2017-02-07,0.0,-0.07142857142857142,0.0,,,-0.14285714285714285,-1.0,0.0,0.0,-0.2857142857142857,-0.25,-0.18181818181818182,0.0625,-0.25,0.125,-0.14285714285714285,0.022199999999999998,-0.07841176470588235,-0.14285714285714285,-0.6428571428571429,,-1.0,-0.1,0.0,-0.2,-0.25,0.0,0.0,0.0,-0.2,-0.1275352657004831
27,2017-02-08,0.0,-0.09090909090909091,0.0,-1.0,,0.0,,0.125,0.4444444444444444,-0.1,-0.2,-0.3333333333333333,-0.25,0.0,0.25,-0.4444444444444444,0.0,0.0,0.0,-0.5,0.0,0.25,-0.02702702702702703,0.0,-0.4,0.08333333333333333,0.1,,0.14285714285714285,0.06666666666666667,-0.11566484517304189
28,2017-02-09,0.5,-0.07142857142857142,0.0,-0.6666666666666666,,-0.2,-0.75,0.25,-0.2857142857142857,-0.2,0.125,0.083375,0.125,-0.18181818181818182,-0.25,-0.46153846153846156,-0.04,0.07692307692307693,-0.3333333333333333,-0.4166666666666667,0.0,-0.4,0.0,-0.2,-0.5,-0.18181818181818182,0.16666666666666666,,0.0,0.05263157894736842,-0.075809199318569
29,2017-02-10,,-0.14285714285714285,0.0,,1.0,0.14285714285714285,-0.25,0.1111111111111111,0.5,-0.375,0.1,-0.08333333333333333,0.0,-0.2222222222222222,-0.3333333333333333,-0.4,-0.125,-0.09090909090909091,-0.18181818181818182,-0.4166666666666667,-0.5,-0.6666666666666666,0.0967741935483871,0.0,,-0.18181818181818182,,-1.0,0.25,-0.09523809523809523,-0.12957317073170732
30,2017-02-13,,-0.0625,0.16666666666666666,0.0,,-0.2727272727272727,0.5,-0.13636363636363635,0.0,0.0,0.11764705882352941,-0.21052631578947367,-0.2608695652173913,-0.4166666666666667,0.2,-0.125,-0.18181818181818182,0.25,-0.46153846153846156,-0.375,-1.0,-0.2,-0.2571428571428571,-0.1111111111111111,0.0,0.03333333333333333,-1.0,,0.0,-0.12121212121212122,-0.09692472324723247
31,2017-02-14,,-0.09090909090909091,0.0,0.0,,-0.46153846153846156,-0.5,0.10526315789473684,-0.2,-0.15,0.2857142857142857,-0.25,-0.08333333333333333,-0.5,-0.3333333333333333,-0.25,0.0,-0.2857142857142857,0.3,-0.2727272727272727,0.0,0.0,-0.02564102564102564,-0.3333333333333333,-0.6666666666666666,-0.1875,0.5,-1.0,-0.5,0.3125,-0.10836936170212766
32,2017-02-15,,-0.1111111111111111,-0.3333333333333333,,,0.0,-1.0,0.13333333333333333,-0.2222222222222222,-0.25,-0.1,-0.5,-0.1875,-0.3,-0.42857142857142855,-0.125,-0.08333333333333333,-0.15384615384615385,-0.15789473684210525,-0.4166666666666667,-0.5,-1.0,-0.3157894736842105,0.0,-0.58325,-0.45454545454545453,0.0,-1.0,0.0,-0.15789473684210525,-0.16432719298245613
33,2017-02-16,,0.0,0.15384615384615385,,,0.2,-0.7036666666666667,-0.11764705882352941,0.16666666666666666,-0.1,-0.21428571428571427,-0.23809523809523808,-0.18181818181818182,-0.2222222222222222,-0.3333333333333333,-0.5,-0.16666666666666666,0.0,0.0,-0.7857142857142857,,0.3333333333333333,-0.08695652173913043,-0.25,-1.0,-0.35183333333333333,0.0,,-0.3333333333333333,0.0,-0.11386080273270707
34,2017-02-17,,0.4,-0.16666666666666666,,,0.0,-0.6666666666666666,-0.1,-0.6666666666666666,0.16666666666666666,0.2727272727272727,0.0,-0.4444444444444444,0.0,0.0,-1.0,-0.07692307692307693,-0.1111111111111111,-0.22216666666666665,-0.75,0.0,0.5,-0.125,-0.4,-0.3333333333333333,-0.3,0.0,,-0.4,0.0,-0.1134453781512605
35,2017-02-20,,0.0,0.0,,-1.0,-0.5,-0.3333333333333333,-0.21428571428571427,-0.2857142857142857,-0.25,-0.38461538461538464,-0.2,-0.125,-0.09090909090909091,-0.4166666666666667,0.08333333333333333,-0.08333333333333333,-0.07692307692307693,-0.020812499999999998,-0.4,,-0.1,-0.16666666666666666,-0.3333333333333333,-1.0,-0.25,0.25,-1.0,-0.25,-0.14814814814814814,-0.1313329886246122
36,2017-02-21,-1.0,-0.09090909090909091,-0.25,0.0,,-0.5,-0.5,-0.1875,0.25,-0.06666666666666667,0.1,-0.08333333333333333,-0.18181818181818182,-0.5,0.07142857142857142,-0.375,0.06668,0.05558333333333334,0.0,-0.6,0.0,-0.75,-0.1794871794871795,-1.0,0.0,-0.3,-0.16666666666666666,,-0.4,0.0,-0.07043304843304843
37,2017-02-22,,0.14285714285714285,-0.2,0.0,,0.047642857142857147,1.0,-0.14285714285714285,0.3,0.3,0.2,-0.21428571428571427,-0.16666666666666666,-0.4444444444444444,0.07692307692307693,0.0,0.21428571428571427,-0.16666666666666666,-0.07692307692307693,-0.25,-0.4,0.3333333333333333,-0.1,0.0,-1.0,-0.06666666666666667,0.0,,-0.25,0.1,-0.0774184331797235
38,2017-02-23,0.0,0.0,0.0,0.0,,-0.5,0.0,0.0,-0.125,-0.3076923076923077,-0.14285714285714285,0.16666666666666666,-0.19751851851851854,-0.07692307692307693,0.25,-0.3333333333333333,-0.03571428571428571,0.0,0.0,-0.16666666666666666,-0.3333333333333333,0.0,0.08485454545454545,0.3333333333333333,-0.3333333333333333,-0.6,0.0,0.0,-0.25,-0.21052631578947367,-0.09024227642276424
39,2017-02-24,-0.6666666666666666,0.0,-0.16666666666666666,0.0,,0.0,-0.3333333333333333,-0.25,-0.3333333333333333,-0.07142857142857142,0.14285714285714285,-0.25,-0.4222,-0.375,-0.375,-0.16666666666666666,-0.3333333333333333,0.16666666666666666,0.18181818181818182,-0.37773333333333337,0.0,0.14285714285714285,0.07407407407407407,0.0,0.0,-0.08333333333333333,0.0,0.0,-0.14285714285714285,0.0,-0.12273117154811716
40,2017-02-27,-1.0,0.1111111111111111,-0.2857142857142857,0.0,0.0,0.125,-0.6,-0.05555555555555555,0.08333333333333333,0.3,0.41379310344827586,-0.16666666666666666,-0.18518518518518517,-0.15384615384615385,-0.3076923076923077,-0.2222222222222222,-0.05128205128205128,-0.17647058823529413,-0.25,-0.3015714285714286,0.0,0.2,0.0,-0.5714285714285714,0.3333333333333333,-0.11538461538461539,0.0,0.0,-0.18181818181818182,-0.037037037037037035,-0.06139145658263306
41,2017-02-28,,-0.05,0.0,-0.3333333333333333,,0.14285714285714285,-0.8333333333333334,0.0,0.4444444444444444,0.0,0.125,0.07692307692307693,0.2222222222222222,-0.10526315789473684,0.07142857142857142,-0.3333333333333333,-0.05263157894736842,-0.07142857142857142,0.058823529411764705,-0.5333333333333333,,0.15384615384615385,-0.07142857142857142,0.0,-0.4,-0.25,-0.3333333333333333,-1.0,-0.5,0.1,-0.08495616883116883
42,2017-03-01,,0.125,0.0,,,0.0,0.0,0.16666666666666666,0.0,-0.2,0.09090909090909091,0.07692307692307693,-0.17647058823529413,0.0,-0.09521428571428571,-0.3,-0.13636363636363635,-0.23076923076923078,0.1111111111111111,-0.4117647058823529,0.0,-0.18181818181818182,-0.13157894736842105,0.0,-0.25,-0.13333333333333333,0.0,,-0.5,-0.038461538461538464,-0.1157996589940324
43,2017-03-02,0.0,-0.06666666666666667,0.0,,,0.0,-0.3333333333333333,-0.2857142857142857,0.3,-0.125,-0.2,0.2857142857142857,-0.1875,0.16666666666666666,0.0,0.2,-0.07142857142857142,-0.15384615384615385,-0.06666666666666667,-0.37033333333333335,0.0,-0.2857142857142857,-0.32,0.0,,0.0,0.0,0.0,-0.4,-0.125,-0.1481155821917808
44,2017-03-03,,-0.18522222222222223,-0.14285714285714285,0.0,-1.0,0.0,-1.0,-0.15,-0.2,0.2,0.25,0.25,0.0,0.0,-0.1,0.0,-0.05263157894736842,-0.25,0.07692307692307693,-0.375,,-0.5,-0.2,0.0,-0.3,-0.23076923076923078,0.2,,0.0,-0.08333333333333333,-0.15353418308227115
45,2017-03-06,,0.0,0.0,0.0,0.0,-0.1111111111111111,-0.3,-0.3015714285714286,-0.23076923076923078,-0.6,0.0,0.0,-0.10526315789473684,-0.4,-0.0555,0.125,0.07407407407407407,-0.058823529411764705,0.0,-0.5833333333333334,0.0,0.0,0.13043478260869565,0.0,-0.3333333333333333,0.0,-0.25,0.0,-0.2222222222222222,-0.4,-0.12556970185334407
46,2017-03-07,,0.3,0.3333333333333333,-0.5,,-0.21428571428571427,-0.75,-0.07142857142857142,0.42857142857142855,-0.3333333333333333,0.0,0.21052631578947367,-0.16666666666666666,-0.3333333333333333,-1.0,0.0,-0.11538461538461539,-0.07142857142857142,-0.14285714285714285,-1.0,0.0,0.16666666666666666,-0.17857142857142858,-0.2727272727272727,-1.0,-0.0625,0.0,-1.0,0.0,-0.7272727272727273,-0.14326647564469913
47,2017-03-08,,0.0,0.0,,,0.125,0.0,-0.15384615384615385,0.25,-0.14285714285714285,0.08333333333333333,0.4,0.0,0.0,0.0,-0.2,0.0,0.2,-0.14285714285714285,-0.42857142857142855,0.0,-0.2,-0.10526315789473684,-0.25,-0.4666,-0.35714285714285715,0.0,-1.0,-0.2857142857142857,-0.16666666666666666,-0.10442142857142857
48,2017-03-09,,0.0,0.4,-0.5,,0.16666666666666666,-0.14285714285714285,-0.21052631578947367,-0.375,-0.875,-0.15384615384615385,0.07142857142857142,-0.2222222222222222,-0.4375,0.0,-0.2857142857142857,0.08333333333333333,0.0,-0.36363636363636365,-0.4444166666666667,0.0,0.2727272727272727,-0.075,-0.5,0.0,0.0,0.0,,-0.42857142857142855,-0.16,-0.14416954732510287
49,2017-03-10,,-0.36363636363636365,-1.0,0.0,0.0,-0.1,0.0,0.2857142857142857,0.0,-0.5,-0.1111111111111111,-0.07692307692307693,-0.42857142857142855,-0.1111111111111111,-0.2857142857142857,0.0,-0.13333333333333333,0.0,0.0,-0.6,,-0.5,0.041666666666666664,-0.3333333333333333,-0.6666666666666666,0.125,0.0,-1.0,-0.3333333333333333,-0.2,-0.14830777537796977
50,2017-03-13,,-0.15384615384615385,0.0,1.0,,-0.16666666666666666,-0.3333333333333333,0.16666666666666666,-0.2857142857142857,-0.14285714285714285,-0.16666666666666666,-0.047619047619047616,0.058823529411764705,-0.416625,-0.45454545454545453,-0.7272727272727273,-0.2,-0.06666666666666667,-0.42857142857142855,-0.35714285714285715,-0.2,-0.4,-0.16,0.0,-0.25,-0.0625,-0.25,,0.0,-0.14285714285714285,-0.12297450199203187
51,2017-03-14,,0.0,0.0,,0.0,0.0,-0.4,0.07142857142857142,-0.1111111111111111,0.0,0.0,0.20515384615384613,-0.16666666666666666,0.0,-0.75,-0.5,0.0,0.3333333333333333,-0.07692307692307693,-0.2916666666666667,-0.3333333333333333,0.07692307692307693,-0.3157894736842105,0.3333333333333333,-0.4,0.0,0.0,,0.0,0.0,-0.12051926977687626
52,2017-03-15,,-0.2222222222222222,-0.6666666666666666,,,-0.1,-0.5,-0.35,0.14285714285714285,-0.25,0.08333333333333333,0.0,0.0,0.08333333333333333,-0.375,-0.25,-0.34782608695652173,-0.42857142857142855,0.13333333333333333,-0.48715384615384616,0.0,-0.5714285714285714,0.034482758620689655,0.0,0.0,0.08333333333333333,-0.3333333333333333,,0.25,-0.12,-0.15373996350364963
53,2017-03-16,0.0,-0.06666666666666667,0.5,,,-0.1111111111111111,-0.5,-0.07692307692307693,-0.35714285714285715,-0.25,0.0,-0.02378571428571428,-0.07692307692307693,-0.1,0.0,-0.07692307692307693,-0.21052631578947367,0.0,-0.058823529411764705,-0.6470588235294118,0.0,-0.2857142857142857,0.05555555555555555,0.0,-0.16666666666666666,-0.6666666666666666,-0.3333333333333333,-1.0,-0.25,-0.10526315789473684,-0.13035708435708435
54,2017-03-17,,-0.125,0.16666666666666666,0.0,,-0.375,-0.75,-0.17647058823529413,0.0,0.0,0.0,-0.36363636363636365,-0.0625,-0.1875,-0.3333333333333333,-0.4444444444444444,0.0,-0.08333333333333333,-0.14285714285714285,-0.42857142857142855,,0.15384615384615385,-0.15384615384615385,0.0,-0.7692307692307693,-0.11764705882352941,-0.3333333333333333,0.0,0.0,-0.3333333333333333,-0.1444007858546169
55,2017-03-20,,0.0,0.0,-0.6,,-0.3333333333333333,-0.333,0.0,0.0,-0.21428571428571427,0.05,-0.5454545454545454,0.0,-0.4,0.1,-0.375,-0.26189285714285715,-0.3333333333333333,-0.11764705882352941,-0.3333333333333333,-0.3333333333333333,-0.36363636363636365,-0.125,-0.46153846153846156,0.0,-0.030303030303030304,0.0,-1.0,-0.1111111111111111,-0.15384615384615385,-0.14450187828700226
56,2017-03-21,,0.23076923076923078,-0.6,0.0,,0.3333333333333333,-0.6666666666666666,-0.14285714285714285,0.0,0.1111111111111111,0.2857142857142857,-0.2,0.07142857142857142,0.0,-0.125,-0.25,0.12344444444444445,-0.21428571428571427,0.0,-0.14285714285714285,0.0,0.0,0.07894736842105263,0.0,-0.5454545454545454,-0.125,0.0,-1.0,0.4,0.0,-0.08623217391304348
57,2017-03-22,,0.0,0.0,0.0,,0.0,-0.5,0.0,0.18181818181818182,-0.2222222222222222,-0.1,-0.14285714285714285,-0.35294117647058826,-0.07692307692307693,-0.35714285714285715,-0.3333333333333333,0.0,-0.5,-0.11764705882352941,-0.38461538461538464,0.0,0.25,-0.24,-0.16666666666666666,-0.2222222222222222,-0.35714285714285715,-0.2857142857142857,-0.9166666666666666,-0.45454545454545453,-0.13043478260869565,-0.15131355181576617
58,2017-03-23,,0.2857142857142857,-0.14285714285714285,-1.0,,0.16666666666666666,-0.16666666666666666,0.0,-0.07142857142857142,-0.2857142857142857,-0.2,0.1111111111111111,-0.10526315789473684,-0.16666666666666666,0.08333333333333333,-0.6,0.0,0.25,-0.11764705882352941,-0.6110833333333333,0.0,-0.2,0.10526315789473684,-0.125,0.0,0.0,-0.16666666666666666,-1.0,-0.14285714285714285,-0.5,-0.12264700996677741
59,2017-03-24,,0.0,-0.2,-1.0,,-0.2,1.0,0.0,0.16666666666666666,-0.125,0.1111111111111111,-0.1875,-0.05263157894736842,-0.2857142857142857,-0.3333333333333333,0.3333333333333333,-0.15384615384615385,-0.08333333333333333,-0.25,-0.5833333333333334,,-0.2,-0.058823529411764705,0.5,0.0,0.0,-0.5,-1.0,0.0,0.0,-0.135239406779661
60,2017-03-27,,-0.05555555555555555,-0.3333333333333333,-0.75,,0.38461538461538464,-0.8,0.0,0.0,-0.2857142857142857,-0.2,-0.1,-0.047619047619047616,-0.09090909090909091,0.25,-0.1111111111111111,-0.03225806451612903,0.03333333333333333,0.0,-0.303,0.0,0.0,-0.10256410256410256,-0.16666666666666666,-0.4,0.0,-0.4,,-0.09090909090909091,-0.05263157894736842,-0.13929106187929716
61,2017-03-28,,-0.6666666666666666,0.2857142857142857,0.6666666666666666,,0.2,-1.0,0.0,-0.125,-0.3,0.0,-0.2,-0.2916666666666667,-0.75,0.1,0.25,-0.04,0.0625,0.2222222222222222,-0.49204761904761907,0.0,0.0,-0.020833333333333332,0.3333333333333333,0.0,-0.45454545454545453,0.0,0.0,0.0,-0.2708125,-0.1161656652360515
62,2017-03-29,0.0,-0.5555555555555556,0.2,0.3333333333333333,,0.0,-0.75,0.0,0.0,0.16666666666666666,0.0,0.0,-0.3333125,0.0,-0.2,-0.3333333333333333,-0.11764705882352941,-0.09090909090909091,0.06666666666666667,-0.3,,-0.16666666666666666,0.0,-0.3333333333333333,-0.5,-0.06666666666666667,-0.25,-0.5,0.0,-0.14285714285714285,-0.13163327370304115
63,2017-03-30,,0.0,0.0,0.0,0.0,0.0,-0.06659999999999999,0.23076923076923078,-0.5833333333333334,-0.2222222222222222,-0.13333333333333333,-0.1875,-0.21052631578947367,-0.3,0.0,-0.6,0.05263157894736842,-0.3333333333333333,-0.2222222222222222,-0.4666666666666667,,0.25,0.09302325581395349,-0.3333333333333333,-0.6666666666666666,-0.2727272727272727,0.0,0.0,0.0,-0.3,-0.13069723320158103
64,2017-03-31,,-0.06666666666666667,0.2,0.0,0.0,-0.07692307692307693,-1.0,0.2,-0.25,-0.2857142857142857,0.0,-0.5454545454545454,0.14285714285714285,,0.2222222222222222,-0.3333333333333333,0.0,-0.23076923076923078,-0.36363636363636365,-0.5714285714285714,,0.1111111111111111,-0.07692307692307693,-0.2,-0.1111111111111111,0.0,-0.42857142857142855,,-0.2857142857142857,-0.23809523809523808,-0.13186431718061672
