,date,topic_-1,topic_116,topic_130,topic_157,topic_169,topic_185,topic_188,topic_203,topic_208,topic_216,topic_220,topic_226,topic_245,topic_255,topic_256,topic_264,topic_287,topic_29,topic_304,topic_306,topic_310,topic_312,topic_33,topic_38,topic_61,topic_76,topic_8,topic_82,topic_94,topic_98
19,2017-01-27,0.035025553955654404,,,,,-0.45323324389755726,,-0.9430594881996512,,,,,,,,,,0.28901026360690596,,,-0.9360618386417627,,0.44034642446786165,-0.4508010983467102,-0.38912358321249485,-0.9218398984521627,-0.5831864879777034,-0.1270088062932094,,-0.015124350786209106
20,2017-01-30,-0.09401316900546366,,,0.3046052446588874,,,0.3797508031129837,,0.33574133459478617,,,,,,,,,0.030622668331488967,0.07004198431968689,,-0.9308242555707693,0.08269143104553223,-0.3168113478459418,-0.8956624524046978,-0.938919604755938,-0.8901335746049881,0.043578224764628845,0.056300580501556396,-0.44891459471546113,-0.6250086184591055
21,2017-01-31,-0.05968312870432762,,,,0.3870796002447605,0.32421767711639404,,,0.02836444601416588,,-0.0733008049428463,,0.5999942719936371,,,0.8124936511740088,,0.2157574962824583,,,-0.9457150688394904,,-0.03194558899849653,-0.9532453309123715,-0.753198835067451,-0.060647960752248764,-0.8472609594464302,,-0.016668577523281176,0.10186869464814663
22,2017-02-01,-0.00735062505569738,0.8221116364002228,-0.02409186214208603,,,0.06643328815698624,,,0.1406245432794094,0.8340698294341564,,,,,,,,-0.059980653847257294,,,,,0.7927592433989048,,0.33481261134147644,0.3008476797491312,-0.7686709823707739,-0.13180636055767536,-0.9466232126578689,-0.017304319888353348
23,2017-02-02,-0.03171572099235826,-0.11275091208517551,,0.053535664454102516,,-0.0062737564245859785,,,0.3192464467138052,,,0.0078798308968544,0.7340826615691185,-0.9366044364869595,,0.827737420797348,,0.10961640253663063,,,,,0.1001511711627245,-0.6707210644769172,-0.005750979296863079,-0.9434995241463184,-0.49554933060426265,,-0.3376889123270909,
24,2017-02-03,-0.0698736765536905,,,,,,,0.6315374709665775,,0.6249168962240219,-0.4133254080079496,,0.5823203139007092,0.8964650630950928,-0.13244669884443283,,,0.06328465323895216,,,,,-0.9503192594274879,0.7002604249864817,0.4366200789809227,-0.9033930846489966,-0.3659377131611109,0.2027237443253398,0.12935059051960707,-0.2593166152946651
25,2017-02-06,-0.06609320562459867,-0.9482115199789405,,,0.4557794244028628,,,0.09939114656299353,0.4032139703631401,,,0.03885469678789377,-0.06244254112243652,-0.9366044364869595,,0.0810268223285675,-0.0031705831901894677,,0.08961173053830862,,-0.9538533296436071,-0.04567241109907627,-0.14569669651488462,-0.33059457652270796,-0.8552388586103916,,-0.3963843137025833,-0.062692416831851,-0.31268603121861815,-0.3929314250126481
26,2017-02-07,0.004329448696298358,,,,0.27000929042696953,-0.0972839171687762,,,0.10301148518919945,-0.7814389243721962,-0.8414123114198446,,-0.9499562960118055,,,,,0.008802330819889903,,,,,-0.10121085246404012,0.5958587013185024,0.14855612814426422,-0.45659123500809073,-0.9223721888847649,,-0.09543871879577637,0.034240737557411194
27,2017-02-08,-0.022630245226922075,-0.8299849554896355,,,,-0.02673342972993851,,0.054130793549120426,0.07731307856738567,0.5829338133335114,,,,,,,,0.13976969420909882,,,-0.8925713524222374,,-0.18639673789342245,-0.7115502301603556,-0.2791460432733099,0.6034312384823958,-0.44182946905493736,,0.18499486055225134,
28,2017-02-09,-0.005628249748404973,0.3627062439918518,,-0.9582512816414237,,0.04388392828404904,,,,,0.009783074259757996,0.48374347668141127,,-0.8290697000920773,-0.7855276064947248,,,-0.019264532020315528,,,0.9059057533740997,,-0.9524847231805325,0.703247873733441,0.6357835829257965,0.40157386288046837,-0.06509797678639491,,0.8932234160602093,-0.3240474574267864
29,2017-02-10,-0.04202511533798211,0.8775571286678314,-0.9387341570109129,,,,,,0.11971400957554579,,,,0.46280043696363765,,,0.11472013592720032,,-0.09699029568582773,,,0.23854318261146545,,-0.3138432241976261,0.8587917084805667,,0.29725467041134834,-0.1824200830888003,-0.3321599354967475,0.9086813582107425,-0.45658377557992935
30,2017-02-13,-0.0006506951447829345,,-0.4693301704246551,,,-0.12672102451324463,,,0.17719727288931608,0.6915841177105904,,,,0.8979486711323261,-0.4564274391159415,0.12339901365339756,,-0.4231194911214213,,,0.89694394916296,,0.3025270789595587,0.3814409375190735,0.18086540745571256,0.37510498861471814,-0.6141984133670727,,0.814396129300197,-0.5858287692868284
31,2017-02-14,-0.05249829485302569,,-0.5896416137305399,,0.28716173116117716,0.0331260667492946,,,0.19984513148665428,,,,,0.8074977472424507,,,,-0.017022008076310158,,0.9161977600306273,,,0.20752289053052664,0.11678432319313288,-0.8256198223680258,0.4561088178306818,-0.4275440191850066,0.5991893305132786,0.20869254786521196,-0.8065799688920379
32,2017-02-15,-0.06257122553400499,0.8544116578996181,0.23533478379249573,,,0.16572551056742668,,,,,,,,0.0756426528096199,,,,0.14667826192453504,,,0.8910811990499496,,0.8831247966736555,-0.00891241803765297,-0.8664983240887523,0.8987734895199537,,,0.8391731915374597,
33,2017-02-16,-0.015141051598058074,-0.9482049345970154,,,0.06849603541195393,0.06784185022115707,,,,,-0.9555975398980081,,,,-0.6968687479384243,,,-0.06432443577796221,,-0.9356402242556214,-0.9563569128513336,,0.06495014609148105,-0.1781538357026875,-0.8935378221794963,-0.4019777122884989,-0.032502952963113785,0.09069385193288326,0.8690373981371522,0.03564919965962569
34,2017-02-17,-0.03895006355792108,0.5441820174455643,,,,0.22405792772769928,,,0.11857784911990166,0.8796387687325478,,,-0.9188560154289007,-0.9287615418434143,,,,,,,-0.07198995351791382,-0.026226075366139412,-0.5615020282566547,-0.6922161942347884,,-0.20017825765535235,-0.7806196212768555,0.11199464742094278,-0.34172314203654724,-0.42088228836655617
35,2017-02-20,0.005183495159053753,-0.7652838826179504,,,,,,-0.8515856377780437,,,-0.6378843933343887,,,,,,,0.6856004684232175,,,,,-0.9276264812797308,,,-0.14816568046808243,-0.5239993177561296,0.8283927869051695,-0.6592633239924908,-0.029269477352499962
36,2017-02-21,0.04976451938072669,-0.8950911834836006,,,-0.11856568604707718,-0.028007452189922333,,,,,,,-0.9487886186689138,,,,,0.09358684512387429,,,-0.7351917922496796,,-0.05532213548819224,0.8509689238853753,0.8552657440304756,-0.368174338247627,0.195800737477839,0.3081301648635417,0.889952584480246,0.022619721479713917
37,2017-02-22,0.056091004721682124,0.8483931673690677,,0.354295339435339,,-0.04663211479783058,-0.8782526021823287,,0.17522486485540867,0.1127996202558279,,,,,-0.5566528774797916,,,0.11075998144224286,0.027002044022083282,-0.3374408185482025,,,-0.9121432651299983,,-0.6790118273347616,-0.017859738785773516,-0.03676335699856281,-0.0007872655987739563,-0.5754036409780383,
38,2017-02-23,0.0015100052232706214,-0.9294168865308166,,0.7599576329812407,0.16743696155026555,0.17151648302872977,,,,-0.4371044933795929,,,,,,0.3110809647478163,,-0.4662200752645731,,0.4937125602737069,-0.6667149811983109,,-0.4141792358830571,-0.057225555181503296,-0.2276972433552146,-0.21322815710057816,-0.8423945042304695,0.5092892618849874,0.15765155293047428,0.2626189664006233
39,2017-02-24,-0.07228963879500708,,-0.026357561349868774,-0.6619271114468575,,,,,,0.8530953666195273,,0.06527438666671515,0.5290907472372055,,0.07421907223761082,,,-0.0307259497543176,,,,,-0.45510802790522575,-0.7325490787625313,-0.534824033966288,-0.8142981319688261,-0.28989263127247494,-0.07488298664490382,-0.0245419858644406,-0.7968430817127228
40,2017-02-27,-0.010155909904626323,,,,,-0.0969136543571949,,0.9066049177199602,0.4564697779715061,0.23747794330120087,,,,-0.9354788530617952,-0.6386181426544985,,,0.06869704090058804,,-0.9101236080750823,,,0.017319173862536747,-0.38180848211050034,0.1287928055971861,0.03339118789881468,-0.740186938084662,-0.6830225773155689,-0.9529344304464757,-0.25265305986007053
41,2017-02-28,-0.006217807669357859,-0.0906210052780807,,-0.8220302127301693,,0.06576239317655563,,,0.6177690094336867,0.4090583324432373,,,,0.3987243175506592,,,,-0.12195378006435931,,,,,-0.7355806529521942,0.9046714641153812,-0.07261065486818552,0.5725573049858212,-0.4636287735775113,0.3578254426829517,-0.26958732288330794,-0.43008590179185074
42,2017-03-01,-0.00042113001270788826,,,0.2222144789993763,-0.5925509184598923,0.04527830891311169,,,0.3003219390908877,0.5556357093155384,,,,0.8279809318482876,,,,-0.48866211467732984,,-0.9177248254418373,-0.9517477434128523,,0.13312789363165697,-0.862354401499033,0.7325924467295408,0.6740331780165434,-0.6339082280173898,-0.8720697984099388,0.7937563781936964,
43,2017-03-02,-0.013763397978869546,-0.24832011945545673,,0.13988306745886803,-0.8897743681445718,-0.07511304318904877,,,0.12418581545352936,,,,,,,,,-0.16681168489158155,,,,,-0.38260900725920993,-0.301418151440365,-0.8401058316230774,-0.9463768806308508,-0.3698493279516697,-0.16200782172381878,-0.057925510220229626,-0.4844770594500005
44,2017-03-03,-0.03923303246833561,-0.9337667096406221,,,,-0.20605935156345367,,,0.03316948562860489,,-0.8941843863576651,,,,-0.005490613480408986,,,-0.24579026953627667,0.05200316198170185,,,,-0.3475605035200715,-0.11968586593866348,,-0.9580147815868258,-0.6483720338437706,,0.8553769513964653,
45,2017-03-06,-0.008545260455067549,-0.10521538462489843,,,,-0.05713736265897751,-0.29652997851371765,,,,,,,-0.9343656431883574,-0.602880078057448,,,-0.33827983448281884,,,,,0.20713060768321157,-0.6943107497479234,-0.9168095930169026,-0.9431311683729291,-0.4172586234286427,,,-0.788634279742837
46,2017-03-07,-0.009304599012096784,,-0.5562318153679371,,,,,,,,0.23404520377516747,,,,,,,-0.21518388825158277,,,,,0.04423691611737013,-0.8780515571124852,0.01948877051472664,-0.9418403180316091,-0.28354523815214633,,-0.9604755989275873,0.09123365022242069
47,2017-03-08,-0.006098654760405354,0.8511435315012932,-0.2998642325401306,0.6841994617134333,,0.00730491429567337,,,0.20315394550561905,,,,-0.9342671232298017,,-0.16169436275959015,,,-0.28031516168266535,-0.016612716019153595,,0.7104351595044136,,-0.4702837510655324,-0.32731394190341234,-0.4427595236338675,-0.32440253191938,-0.08943522641701358,-0.07580020278692245,-0.9530047690495849,-0.9095169054344296
48,2017-03-09,0.003145833894212492,-0.8917660601437092,,0.5684906803071499,,-0.04769356548786163,,,,,,,0.01702253520488739,-0.9620575532317162,,0.04142795130610466,,0.4085599146783352,,,,,0.05395104102790356,-0.557606135867536,-0.2690524607896805,,-0.07786001288332045,-0.25030711852014065,-0.23561276495456696,-0.7164030130952597
49,2017-03-10,-0.03752378573512087,-0.8701935559511185,0.7197624370455742,,,,,,,-0.9520715968683362,,,,,-0.6509961194048325,,,-0.9035988361574709,,0.9076543003320694,0.8865074142813683,,0.7720976769924164,0.47551401518285275,0.24855616502463818,0.8179793991148472,-0.2045546831297023,0.04134682007133961,-0.4295022388299306,-0.11295224726200104
50,2017-03-13,-0.026064412339312386,0.8484948202967644,,,0.026323672384023666,,,,0.13390208780765533,,,-0.0206706915050745,,,-0.0958256721496582,0.5433000745251775,,0.1173854311928153,,,0.9026734828948975,0.02896733023226261,-0.3569412067532539,-0.8543071860913187,-0.13981272652745247,,-0.2784059662716808,,0.01458541676402092,-0.027802681364119054
51,2017-03-14,0.049151505990806275,-0.05662679485976696,,,,,,0.8631986696273088,0.030252985656261444,,,,-0.9424558412283659,-0.8963488508015871,-0.5356287099421024,-0.027486741542816162,,-0.07748674433678389,,,-0.9464713055640459,-0.4427796136587858,-0.18963074948017797,-0.8852151944302022,-0.9395591160282493,-0.891545508056879,-0.8708558766171336,,-0.9201280465349555,-0.42129794259866077
52,2017-03-15,-0.016619116593842426,,,,0.8395775388926268,,,,0.3931907410733402,0.7016202807426453,0.0063552868862946825,,,,-0.2619471562405427,,,0.10065304301679134,,,0.26351421512663364,,0.872041312046349,-0.16133481729775667,0.3002826739102602,-0.028035652823746204,-0.536073459711458,0.3856736198067665,-0.27496615921457607,0.5003666281700134
53,2017-03-16,0.0013380164208893592,,-0.8973175957798958,,0.012188266341884932,0.14096102118492126,0.2612065269301335,,0.05706314370036125,,,,-0.050685012713074684,0.739028143696487,,,,0.12964698998257518,-0.03745946288108826,,,,0.23671339587731796,0.5041713560000062,0.7805403359234333,-0.07620200514793396,-0.20718257408589125,0.07398656848818064,0.47134483233094215,-0.6933041289448738
54,2017-03-17,0.009710358864289117,0.7500566318631172,-0.9542166981846094,,0.9295563120394945,,,,,-0.8330138251185417,-0.2710369061678648,0.0024128593504428864,,-0.169608935713768,-0.8414130806922913,,,-0.26504071019589903,,,,,0.32996003950635594,-0.11906351521611214,,-0.05031317472457886,0.14956722408533096,0.18956774473190308,-0.9473104099743068,-0.24665873621900877
55,2017-03-20,-0.01301079113184223,-0.18117020605131984,-0.8512972965836525,,0.9149181637912989,,,,,-0.607006136327982,,,,,-0.1473546326160431,,,0.1419946466339752,,,-0.7970069218426943,,-0.6070043239742517,-0.07587722409516573,-0.699561073910445,,-0.4492694357565294,0.4137979932129383,-0.9537796545773745,-0.8131765425205231
56,2017-03-21,-0.03144666790182743,,0.41915610432624817,0.10611022636294365,,,,,0.11571114758650462,-0.9468159731477499,,,,,-0.3715293677523732,,,0.03020297586917877,,,,,-0.9365967717021704,-0.4102370550390333,0.6484652161598206,-0.940239388961345,-0.21171226212754846,,-0.1890847258269787,-0.8697460349649191
57,2017-03-22,-0.036866591983140046,-0.9524050708860159,-0.9228946063667536,,,,,,,,,,,,,,,0.06182668078690767,,,-0.9522036910057068,,-0.5531121788546443,-0.8923400929197669,-0.21396990027278662,-0.6444050399586558,-0.6746758866522994,0.09635983407497406,-0.07642123382538557,
58,2017-03-23,0.013312799133223679,-0.9124267473816872,,,0.919793569482863,,,,,,,,,,,,-0.008403684514073225,,0.06754541024565697,,,,0.41550299022346737,-0.6194781638415796,-0.10418504569679499,-0.35559284687042236,-0.43570115994662045,-0.06728348135948181,0.1485006706789136,
59,2017-03-24,-0.03765926313601451,-0.9525390053167939,,,,,,,0.030198889784514904,,,,,,,,,0.031097053239742916,,,-0.9152899514883757,,0.42284906515851617,0.08140422450378537,,-0.70495466561988,0.16858885088004172,-0.1338719241321087,0.11592466911921899,-0.6544895805418491
60,2017-03-27,-0.0414218404171048,-0.9144572867080569,,,0.6163232456892729,,,,0.13598312437534332,,,0.05629741648832957,-0.17772182822227478,,-0.7080041244626045,-0.9201576029881835,-0.008736819442775514,-0.107681117602624,0.15468822419643402,,-0.9425156796351075,,-0.7080539134331048,-0.5013564184308053,-0.7030673540818194,,-0.36641493416391313,0.3688391556165048,-0.04410639079287648,-0.4343871238331
61,2017-03-28,0.004025839357654052,,,-0.0153045654296875,,,,,0.12949899956583977,-0.6190599501132965,,,,,,,,0.2268749107606709,,,,,0.16143568294743696,0.11550237564370036,0.2440248280763626,0.3449075073003769,-0.23509713895618917,0.042034413665533066,0.721381843710939,0.03884168528020382
62,2017-03-29,-0.04744760901851233,-0.8550107479095459,-0.6931649297475815,,,,,,,,,,0.025632047094404697,-0.027848809957504272,,,,-0.8737669428810477,,,,-0.13361460296437144,0.2088050078600645,0.5809624865651131,0.32905759041508037,-0.9548770124092698,-0.6445280434563756,-0.27685860606531304,0.2735557514242828,
63,2017-03-30,-0.016973238353340952,,,,0.7402834221720695,,,-0.7475855797529221,,-0.38589965738356113,,,,,-0.3300246074795723,,,-0.21071028406731784,,,0.8016314655542374,,0.5381845285495123,0.26449888199567795,-0.8785422742366791,0.6883063539862633,-0.06600853707641363,,-0.633624474384955,
64,2017-03-31,-0.023710319045575388,0.6561882048845291,0.07952041923999786,,0.8077691793441772,0.24042902514338493,,,,,-0.8892087857238948,,,,-0.38640161727865535,0.25900975801050663,,,,0.12643137574195862,,,0.287329975515604,-0.9423442692495883,,-0.10241366224363446,-0.09661054089665413,,,-0.14120951294898987
65,2017-04-03,-0.015319912538948875,,,,-0.004079215228557587,,0.8982274532318115,,0.2276102378964424,-0.9537677569314837,-0.24571149051189423,,-0.764539260417223,,0.24778277054429054,,-0.008149933069944382,-0.14951363764703274,,-0.913197432179004,-0.9296095855534077,,-0.32880887466793257,0.10690400004386902,,,-0.10874544130638242,,0.41694625404973823,-0.39287466183304787
66,2017-04-04,-0.013334047028995833,0.29241048358380795,,,0.9119210848584771,,,,0.02680983766913414,,,,,0.02702685445547104,,,-0.009340962395071983,-0.34775892198085784,,,0.4714876562356949,,-0.01348761934787035,-0.7719617935104502,,-0.10515592526644468,-0.5343575509531158,,0.5836936002597213,
67,2017-04-05,0.05228581606487443,0.42622553929686546,,,,,,,,,,,,-0.9531817957758904,,,,0.1850773025304079,,,0.8755893334746361,,-0.415361094650709,0.34509836150599377,0.7216846346855164,-0.03286046038071314,0.3940975982695818,,-0.03921202989295125,-0.4518630285747349
68,2017-04-06,0.02953933758764111,-0.9332303982228041,,,0.014015689492225647,,,,0.016947511583566666,,-0.3888453580439091,,-0.183693983592093,,,,,-0.1496550552546978,,,,,-0.23838025641938052,0.4393496550619602,,-0.7570682093501091,-0.15723941421934537,-0.2813323549926281,-0.030906112398952246,
69,2017-04-07,-0.02567445673542829,0.8287951126694679,,,,,,,0.2557840645313263,,,,0.5776907205581665,,,,,0.4192237313836813,,,,,-0.04735419386997819,-0.9232182926498353,-0.8519109770034751,-0.9376300126314163,-0.037565119564533234,-0.04469627561047673,-0.35796757073452073,
70,2017-04-10,-0.07448577359196548,0.7653636932373047,0.547939270734787,,,-0.40790383145213127,0.8117842525243759,,,,,,-0.9025373812764883,,,,,0.15656605828553438,,,,,0.4932423621416092,0.39947881177067757,-0.47243303060531616,0.8730334006249905,-0.2067715421319008,0.15076057116190592,0.17911221012473105,-0.6132051050662994
71,2017-04-11,-0.021847432756115597,,-0.9488419955596328,,0.6205976782366633,,-0.10727769136428833,,,,,,-0.9315157113596797,,,0.11238248646259308,,-0.4616939853876829,,,-0.9480805890634656,-0.2852111216634512,0.16602656493584314,-0.9307020311243832,,-0.9102770145982504,-0.3369279138278216,,0.8654330223798752,0.11295769084244967
72,2017-04-12,0.009929501067317737,,-0.8510557636618614,-0.168523625160257,,,,,0.06672431528568268,,,,-0.669516310095787,-0.9537179851904511,,,,0.07306867899994056,,,0.5073135048151016,,-0.09170335158705711,-0.8569029709324241,-0.9292452894151211,-0.9451273512095213,-0.5533587168902159,0.14376936480402946,0.039188019931316376,
73,2017-04-13,-0.031830476655159146,,-0.8784142434597015,,,,-0.02667480707168579,,,-0.9201109819114208,,,,,0.3004046529531479,,,-0.42088703469683725,,,,,-0.261730002053082,-0.9067526252474636,-0.8903224738314748,,-0.21841942705214024,-0.3077080771327019,-0.35187732179959613,-0.8243166394531727
74,2017-04-14,-0.04379250342789732,,,,,,,,,,,,,,,,,0.04406612180173397,,,,,,,,,-0.5264500219374895,-0.04313622391782701,,
75,2017-04-17,-0.05221487256842418,,,,,,,,,-0.4822285622358322,,,,,,,,0.2625441546551883,0.0476195402443409,0.42503948509693146,,,-0.5299185737967491,0.2603671597316861,-0.10539507493376732,,-0.016324617030719916,-0.24170577712357044,0.7162291444838047,0.1338408887386322
76,2017-04-18,0.04614679197378967,-0.9398494064807892,,,,-0.09432356059551239,,,,-0.9112075138837099,-0.20714008808135986,,,,,,-0.007695418383393969,0.37454620252052945,,0.7780886888504028,-0.920586071908474,,-0.7046475950628519,-0.37937400909140706,-0.8214640319347382,0.05868201330304146,-0.030369193758815527,,-0.9539689407683909,
77,2017-04-19,0.011752008730563179,-0.9343577902764082,,,0.401112325489521,0.03781544044613838,,,,-0.9447735076149305,,,-0.9253197964280844,,,,,-0.05250234156847,,,0.9138511996716261,,-0.8295715670101345,,0.6450022657712301,,-0.38188467221334577,,0.3475870231166482,-0.5771273076534271
78,2017-04-20,0.0431683372882371,,,0.02341182716190815,0.29788778722286224,-0.004102448622385661,-0.025014519691467285,,,0.8565538041293621,-0.2558227479457855,,,0.274027121020481,,,,-0.3515880252234638,,0.09095318863789241,0.9151754602789879,,0.5630723349750042,0.9056056439876556,0.31214465759694576,0.9162540175020695,-0.4918522968267401,,0.2870510307451089,-0.276407016441226
79,2017-04-21,-0.055074907532433895,-0.9555027075111866,,,0.018105847761034966,-0.1096653938293457,,-0.9227653052657843,0.10187601670622826,,,,,,,,,-0.8198561097495258,,0.922788955271244,,0.14071690570563078,0.48799268901348114,0.006774645484983921,-0.10431596636772156,,-0.15285285065571466,-0.619395449757576,-0.2287849922431633,
80,2017-04-24,0.03180435872688393,,-0.9124247804284096,,-0.004048088565468788,,,0.20955372974276543,,0.3853342216461897,,,,,,,,0.39011728938203305,0.07292346656322479,0.010228406637907028,0.9026588387787342,,0.465129017829895,0.21540573658421636,0.12812824547290802,0.013348668813705444,0.11371658028413852,0.10016940534114838,0.4981448796267311,-0.8609196245670319
81,2017-04-25,0.04936607521347327,,,,,0.10016495610276858,0.055455053225159645,0.14416946470737457,,,,0.12577691301703453,-0.9538358123973012,,,,,-0.013551589101552963,,,0.9007911831140518,,-0.8608288448303938,0.021080973868568737,-0.16807075217366219,0.9358528163284063,-0.6716586797099028,,0.27372211186836165,
82,2017-04-26,0.08172322320855943,0.1939533483237028,,,0.7609190288931131,0.01887597640355428,,,,,,,,,,,,0.3039990710094571,,,0.8890539929270744,,-0.0336515761911869,-0.37433960164586705,-0.6472267955541611,-0.9367203032597899,-0.6032971781161096,,-0.7465906884754077,
83,2017-04-27,0.03821619095581115,0.659309409558773,-0.7552606984972954,,,0.007985158926910825,0.37505587935447693,,,,,,,,-0.8262888714671135,,,,,,,,0.38209018716588616,0.7845792388543487,-0.5249888999387622,-0.9489693051824967,-0.4948402383763875,0.07271132990717888,-0.3710786344483495,-0.06555463187396526
