,date,topic_106,topic_116,topic_119,topic_123,topic_142,topic_150,topic_159,topic_160,topic_169,topic_177,topic_182,topic_22,topic_222,topic_237,topic_3,topic_35,topic_41,topic_43,topic_48,topic_49,topic_53,topic_6,topic_63,topic_67,topic_69,topic_74,topic_76,topic_78,topic_96,topic_99,EBF,time_trend,adjclose,returns,year,month
12,2016-01-21,0.0,0.0,-0.6611887291073799,0.0405634231865406,0.0,-0.2112786695361137,0.0,0.0,0.0433782935142517,-0.9394671507179736,0.0,-0.2397415951515237,0.0,0.0,-0.0152139965677633,0.0,0.0,0.150881323342522,-0.6966030527837574,-0.2440658039413392,-0.3275252990424633,-0.4444579474317531,0.0,0.0253705698996782,-0.0182645302265882,-0.0661546051502227,-0.0223702192306518,0.0,-0.0048342905938625,0.0,-0.2062539610855112,12,1868.989990234375,0.0051954383611315,2016,1
13,2016-01-22,0.0,0.4304864583536982,0.0,-0.4063995495671406,0.0297100124880671,0.7740627229213715,0.0,0.0,0.0580772999674081,0.0,0.0,-0.3968159386422485,0.0,0.0,-0.1124051657130217,0.2249457107391208,0.0,0.0,-0.0411217808723449,0.7598598897457123,0.0,-0.8781699426084136,0.0,0.0,0.8868675716221333,-0.0666929222643375,-0.0045358833158388,0.0,0.0,0.0,-0.2426948912631016,13,1906.9000244140625,0.0202837010244947,2016,1
14,2016-01-25,0.0,0.0,0.0,0.0,0.0385102331638336,0.0,0.0464281551539897,0.0237055774778127,0.0,-0.8158586323261261,0.0,-0.3183328465869029,0.0,0.0,0.1565593200003994,-0.9531914964318275,-0.958228639094159,-0.3976306971162557,-0.9636450707912444,0.8377882987260818,0.0,-0.5733254404040053,-0.8584350331996878,0.0,-0.9680815986357628,-0.2190392780202356,0.057801173068583,0.0,0.0,0.0,-0.243209499530653,14,1877.0799560546875,-0.0156379820533789,2016,1
15,2016-01-26,0.0,0.0,-0.2819659616798162,0.0,0.4368254346773028,0.0,0.0,-0.0489080585539341,-0.7855856120586395,0.0,-0.6995789042363564,-0.5123211094178259,0.0,0.0,0.058327186658668,-0.4012992478286226,0.0,0.0,0.0,-0.9641274237073958,0.0,-0.7355919339960175,-0.6696871832744884,0.0316588282585144,0.5557964593172073,-0.0549406707286834,0.0,0.0,0.8432591054588556,0.0,-0.1932384398335691,15,1903.6300048828125,0.0141443355902264,2016,1
16,2016-01-27,0.0314160101115703,0.0,0.0,0.0,0.0365425664931535,-0.944929514080286,0.0,0.2750450288876891,0.0,-0.9115080684423448,0.0,-0.2131909737363457,0.0,0.0,0.0374671668396331,-0.7682701238275816,0.0,-0.1149168498814106,0.0,0.8977523408830166,-0.4071060419082641,-0.4429871453903615,-0.6852475954643027,0.1735026161186397,0.0,-0.044044379144907,-0.4027840197086334,0.0,0.0,0.0,-0.2379049152995531,16,1882.949951171875,-0.0108634837956394,2016,1
17,2016-01-28,0.0998064000159502,0.0142758879810571,0.0,0.0,0.0,0.0,0.0409857761114835,0.0,0.0047649778425693,0.0,0.0,-0.4572286903858185,0.0,-0.0334174893796443,-0.0037116118215231,-0.7157624069368467,-0.1846256405115127,0.0,-0.5563593850238249,-0.9544867584481836,0.0,-0.8555469583564749,0.0,0.032298790058121,0.0,-0.4038326283916831,-0.1268919764164214,0.0,0.0,0.0,-0.1924612509459568,17,1893.3599853515625,0.0055285772057874,2016,1
18,2016-01-29,0.0,0.0,-0.5365827828645706,-0.0420973491854965,0.0,0.0,0.0,0.0,0.0,-0.7449927815468982,0.0,-0.1959992246702313,0.0,0.0,-0.0339741483097896,0.0,0.0,0.0727897696197032,0.0,0.8526675272732973,-0.5349106788635254,-0.4494877569377422,0.0,0.0,0.8992115426808596,0.0694848969578743,0.0068142544478178,0.0,0.0,0.0,-0.1994559180777967,18,1940.239990234375,0.0247602174153415,2016,1
19,2016-02-01,0.0074979849159717,0.0,-0.496199532598257,0.0423472616821527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.342375964547197,0.0,0.0,-0.0879772800020873,-0.7588538937270641,0.0,0.0138183779393633,-0.959593025657038,0.5868220143020153,0.0,-0.6070388066582382,0.0,0.0,-0.9544249577447772,0.0448157601058483,-0.0142197795212268,0.3270105980336666,0.0,0.0,-0.2153633216807961,19,1939.3800048828125,-0.0004432365871701,2016,2
20,2016-02-02,0.0,0.0,-0.9609734977129848,0.0,0.0,-0.2528515495359897,0.0,-0.0041471980512142,0.0,-0.9575388729572296,0.0,-0.3113996310470004,0.0,0.0,-0.1567376125215863,-0.96352063678205,0.0,-0.3374522272497415,-0.9516178589935104,-0.9617019407451152,0.0,-0.8419662419085702,0.0,0.0,-0.9667701297439636,0.0,0.0,0.0,0.0,0.0,-0.2244770480995508,20,1903.030029296875,-0.0187430908302748,2016,2
21,2016-02-03,0.0,0.020440861582756,-0.8982807307038456,0.0,0.0875205351039767,0.0,0.0410240963101387,0.0283443219959735,0.0,0.0,0.0,-0.0823882028926163,0.0,0.0,-0.0033827303753544,-0.963194577023387,0.0,-0.3322298395214602,-0.8855385198257864,-0.958596439100802,0.0,-0.0089125845581293,0.0,0.0,0.294676773250103,-0.8168672118335962,0.0,0.0,0.0,0.0,-0.2187067623857156,21,1912.530029296875,0.0049920389346194,2016,2
22,2016-02-04,0.1953677777200937,0.2204893063753843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1397805735468864,-0.1970494082197547,0.0,0.0908217821270227,0.0457436223514378,-0.3105343240313232,0.0,0.0,0.1747164628468454,0.0,0.0,-0.6891545904800296,0.0,-0.1749051250517368,0.5482212814191977,0.0,0.0,0.0,-0.4472809553844854,0.0,-0.1934711497945732,22,1915.449951171875,0.0015267325638141,2016,2
23,2016-02-05,0.0,0.0,-0.5971655095927417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2634304538369179,-0.5116835680479804,0.0,0.0,0.1125911357230506,-0.8349844366312027,0.0,0.0,-0.080488484352827,0.0,0.0,-0.8649564972147346,-0.3347939029335975,0.0,-0.957708714529872,0.0,-0.0369203984737396,0.0,-0.6300677629187703,0.0,-0.2537130228424453,23,1880.050048828125,-0.0184812463108693,2016,2
24,2016-02-08,0.1333950257394462,0.0,-0.6197296238504351,0.0,0.0,-0.2424657111987471,0.0,-0.1156153287738561,0.0,0.0,-0.2465183384095629,-0.6360536790452898,0.0,0.0,-0.1378937689587474,-0.9651987462614974,0.0,-0.1138807789422571,-0.9397174448240548,-0.0427177250385284,0.0,-0.9514329079538584,-0.7091320771723986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2765031484718848,24,1853.43994140625,-0.0141539356563734,2016,2
25,2016-02-09,0.0,0.4971709977835417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9482500366866587,0.0,-0.3407422873036315,0.0,0.0,0.0845106636756099,-0.6980268293991685,-0.4593543804561098,-0.3703860267996788,-0.937563000867764,-0.9605757226236163,0.0,-0.9441460783127696,0.0,0.0,-0.9667741805315018,-0.0092399036511778,-0.0675693918019533,0.0,0.0,0.0,-0.3030705376627227,25,1852.2099609375,-0.0006636203533073,2016,2
26,2016-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0938693387433886,-0.0639136768877506,0.0,-0.9347484596073627,0.0,-0.1225884705781936,0.0,0.0,-0.1620425783330574,-0.2383631956763565,-0.5660976164508611,-0.459191305252413,-0.5121822254732251,-0.929361852351576,0.0,-0.879951455630362,0.0,0.0,-0.9480371824465692,0.0,-0.6104131545871496,0.0,0.0,0.0,-0.2342540731541633,26,1851.8599853515625,-0.0001889502774082,2016,2
27,2016-02-11,0.0,0.0,0.0,0.0,0.1339658666402101,0.0,0.0,-0.0035284701734781,-0.4027416836470365,0.0,0.0,-0.2752225124277174,0.0,0.1067371219396591,-0.0217753845111777,-0.9647435091901572,-0.2845481960102916,-0.3867984358221292,0.0,0.0,0.0,-0.9550141662359236,0.0,0.0299648321233689,-0.96282334276475,0.0,-0.1670825546607375,0.0,0.0,0.0,-0.2830616458661542,27,1829.0799560546875,-0.0123011617925047,2016,2
28,2016-02-12,0.0,0.030574953649193,-0.9567384840920568,0.0,0.7035424811765552,0.0,0.0,0.1463203644379973,0.3974489569664001,-0.926837507635355,0.0,-0.0948926964774727,0.0,0.0,-0.0468606408685445,-0.9549124157056212,-0.1129497759975493,0.0,0.2860342487692833,-0.7374498316086828,0.0,-0.713602595962584,0.0,0.1361740152351558,-0.2500717523507774,0.0,0.0,0.0,-0.0419216458685696,0.0,-0.2500485977838079,28,1864.780029296875,0.0195180495658551,2016,2
29,2016-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010752793168649,0.0,0.0,-0.3207307588309049,-0.0850784415379166,0.0,0.0,0.1118914993213755,-0.1677165453189185,0.0,0.3470004918053746,0.574806327621142,-0.0251522790640592,0.0,-0.5516133552106718,-0.9511547551956028,-0.0714725567959249,-0.4706567991524935,0.0,0.0,0.0,0.0,0.0,-0.1808887670003404,29,1895.5799560546875,0.0165166541221624,2016,2
30,2016-02-17,0.0,0.0421416200697422,0.0,-0.3051135253626853,0.0,0.0480752997100353,0.0509305776407321,0.0034878524020314,0.0,0.0,0.0,-0.1973889619112014,0.0,0.0679366523399949,0.0758663224056363,-0.4362728269770741,0.0,0.0,0.9144003982655704,-0.9586639208719134,0.0,-0.2954676283989101,0.0,-0.0877985255792737,0.9049599803984164,0.0,0.0,0.0,0.0,0.0,-0.1597147104088165,30,1926.8199462890625,0.016480439210486,2016,2
31,2016-02-18,0.0,-0.4046613778918981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9162913709878922,0.0,0.0526255406439304,0.0,0.0,-0.3079840445891023,-0.4902174568269402,0.0,0.2393317086001237,-0.9614364989101888,0.0,0.0,-0.5441797198727727,0.0,0.0,0.0,0.0,-0.0689692329615354,0.0,0.0,0.0,-0.1979293971482494,31,1917.8299560546875,-0.0046657137070275,2016,2
32,2016-02-19,0.0,0.0,0.0,0.0,0.4180035181343555,-0.638367548584938,0.0459738131612539,-0.1549528095250328,0.0,0.7382704541087151,0.0,-0.2244314348790794,0.0,-0.0487116873264312,-0.0664883023904015,-0.5498000782681629,0.0,0.0,0.9175208676606416,-0.9582242546603084,0.0,-0.5373971400937686,0.0,0.0,-0.961175536736846,0.0,-0.0165283102542161,0.0,-0.881705030798912,0.0,-0.2270793433757719,32,1917.780029296875,-2.603294293890794e-05,2016,2
33,2016-02-22,0.0213405340909957,0.0297416048124432,-0.6446819547563791,-0.4560026247054338,0.0,0.0793849974870681,0.0,0.0616163229569792,0.0,-0.9516484001651406,0.0,0.0963559648953378,0.0,0.1631309057120233,-0.0438867049912611,-0.4668174162507057,-0.848956573754549,-0.4217251781374216,-0.0299013005569577,-0.8708205539733171,-0.0774644687771797,-0.2567016659304499,0.0,0.30480119981803,0.1300046246033162,-0.0786936534568667,-0.0566352967483302,0.0,0.0,0.0,-0.2128255226580341,33,1945.5,0.0144541971861538,2016,2
34,2016-02-23,0.0245589658152312,0.0,-0.7180822879696885,0.0,-0.3837134214118123,0.0,0.054001921787858,-0.0066065713763237,0.0,0.0280929543077945,0.0,-0.0644233306714644,0.0,0.0510702356696128,0.1251317620044574,-0.9647817518562078,0.0,0.0,-0.9612811403349042,0.3951472043991089,0.0,-0.9029723294079304,0.0,0.0171979963779449,-0.9569106185808778,0.0,-0.0656959200277924,0.0,-0.410379771143198,0.0,-0.2224542453039606,34,1921.27001953125,-0.0124543718677717,2016,2
35,2016-02-24,0.0813116189092397,0.2487920612717668,0.0,0.0,0.0,0.3863893207162618,0.0540570188313722,0.0618207678198814,0.0,-0.9586375020444392,0.0,-0.2367280360000828,0.0,0.0,0.1784199820831418,-0.9663965320214628,0.0,-0.2129402921224633,-0.9646143042482436,-0.8030543358375629,-0.6333093978464603,-0.7681352617684751,0.0,-0.0377812040193627,-0.9467761728446932,0.0,0.0,0.0,0.0,0.0,-0.227866292689751,35,1929.800048828125,0.0044397868129728,2016,2
36,2016-02-25,0.0056027695536613,0.0447548083029687,0.0,-0.4824646795168519,-0.0107786413282155,0.0,0.0,0.0,0.0,-0.7623982988297939,0.0,-0.4666776829399168,0.0,0.0,0.0157099277324353,-0.6363585096163055,0.0,-0.2579797934740782,0.0,0.740538939833641,-0.111647758167237,-0.8371880082413554,0.0,0.0,-0.8401157259941101,-0.7485194467008114,-0.0027205124497413,0.0,0.0,0.0,-0.221196830117238,36,1951.699951171875,0.0113482753599518,2016,2
37,2016-02-26,0.0,0.0661915801465511,-0.4580646157264709,-0.4656292614527046,0.0,0.7864107135683298,0.0,0.0351411513984203,0.0,-0.9065069854259492,-0.4036442736784617,-0.3126998698571697,0.0,-0.0248115938156843,-0.0679053128464147,0.8040201589465141,0.0,-0.5534828896634281,0.0,0.3643570691347122,0.0,0.0,-0.9419676740653812,0.0294942092150449,0.8469570241868496,0.0,0.0,0.0,-0.4456959502771497,0.0,-0.1919616284665362,37,1948.050048828125,-0.0018701144822791,2016,2
38,2016-02-29,0.0992664527148008,0.0,0.0,0.0,0.0,0.0,0.1201394186355173,0.0115442313253879,0.0,-0.9268642216920852,-0.4372223084792495,0.0293191224336624,0.0,0.2163545247167349,0.1093765242646137,0.0,0.0,0.0830889530479908,-0.5040376083925366,-0.9636202342808248,0.0,-0.2786112447890143,0.0,0.0,0.8037753626704216,0.3055527880787849,-0.0119221173226833,0.0,0.0,0.0,-0.1781994550498139,38,1932.22998046875,-0.0081209763419023,2016,2
39,2016-03-01,0.0,0.0759190581738948,0.0,0.0,0.0,0.4181635975837707,0.0563817869406193,0.0,0.0,-0.8995098986973366,0.0,-0.4818385120791693,0.0,-0.7817370016127825,-0.040855777930119,0.150789538398385,0.0,0.0,-0.8883479610085487,-0.0482920606154948,-0.1099124681204557,-0.0941328351036645,-0.8591960668563843,0.0,-0.0168089405633509,0.0,-0.0552476434968411,0.0,0.4091240223497152,0.0,-0.1707597776632495,39,1978.3499755859373,0.0238687918018946,2016,3
40,2016-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2082333811558783,0.0,0.0,-0.054900419765285,-0.9377254005521536,0.6501951068639755,-0.1224743658676743,-0.0212623067200183,0.9107516147196292,-0.5470840418711305,-0.0178923713974654,0.0,0.0102402344346046,0.0,0.0,0.1046721711754798,0.0,0.0,0.0,-0.1434618839944991,40,1986.449951171875,0.0040943087350045,2016,3
41,2016-03-03,0.0,0.0,0.0,-0.4025894864462316,0.0,0.0,0.0,0.0145519562065601,0.0,-0.5474426746368408,0.0,0.0943870828486979,0.0,0.1787734976969659,-0.1078639043262228,-0.955607839510776,-0.0719939991831779,0.423219233751297,-0.6189889333521327,0.8913229163736105,-0.7192141865380108,-0.1147328093647956,0.0,0.0,0.0,0.0849886070936918,0.0478292950429022,0.0,0.0,0.0,-0.181689370053288,41,1993.4000244140625,0.0034987406745825,2016,3
42,2016-03-04,0.0,0.0071544889360666,-0.9417628087103368,-0.3372856983914971,0.0352259241044521,-0.0869588358327746,0.0,-0.0202893838286399,0.0,-0.6181342310737818,0.0,0.0,0.0,0.0,0.0326012408360838,-0.2193298302590847,0.0,0.0,-0.2277045886342724,0.8930322751402855,0.0,-0.2689519841223955,0.5194120556116104,0.0,0.7480101026594639,0.0,0.0013025514781475,0.0,0.0,0.0,-0.1625002714715263,42,1999.989990234375,0.0033058923144387,2016,3
43,2016-03-07,0.0,0.0,-0.7553212076891214,-0.6221126196905971,-0.0196197032928466,0.0,0.0,-0.0462979981675744,0.0,0.0,0.0,0.0322963651269674,0.0,0.0,0.285425336426124,-0.9510696846991776,0.0,0.0092532632665501,-0.9598156064748764,0.0,0.0,0.1217799144131796,0.0,0.0215798679273575,-0.8940407009795308,0.0773210451006889,-0.0995446518063545,0.0,0.0,0.0,-0.2130505803298316,43,2001.760009765625,0.0008850141950173,2016,3
44,2016-03-08,-0.2103613503277301,0.3095055893063545,-0.9547464735805988,0.0,0.0,-0.7697106301784515,0.0,-0.2346570501103997,0.0,-0.9487097409243384,-0.5254612639546394,-0.2732994824958344,0.0,0.0,0.3044714918360114,-0.9618815458379686,0.0,0.0,-0.940573536325246,-0.9563973052427172,0.0,-0.5478047865442932,0.0,0.0,-0.94766990467906,0.0,0.0,0.0,0.0,0.0,-0.2437919246871339,44,1979.260009765625,-0.011240108649505,2016,3
45,2016-03-09,-0.0259181493893265,-0.7942999303340912,-0.6857306001475081,0.0,-0.0972523689270019,0.4808457074686885,0.0,-0.0047879740595817,0.0,0.0,0.0,-0.1855470660375431,0.0,0.0,-0.022058839444071,0.3784152399748564,0.0,-0.2878576945513487,-0.0840659709647297,-0.9559422712773084,0.0,-0.0422199721862044,0.0,0.0,0.8056090781465173,0.0,0.0128409378230571,0.0,0.0,0.0,-0.1489898322373486,45,1989.260009765625,0.0050523932937866,2016,3
46,2016-03-10,0.0,0.0,-0.9241288739722222,0.0,0.0,0.0,0.0,0.0123153887689113,0.0,0.0621531903743743,-0.5699672000482678,-0.0806343480944633,0.0,0.0,0.21868645599378,-0.5077168941497803,0.0,0.2103305561468005,0.3330591580209632,0.8508524037897587,0.0,-0.8742538173682988,0.0,-0.003485164605081,-0.9385514818131924,0.0,0.1474537939454118,0.0,0.0,0.0,-0.1988426499781156,46,1989.5699462890625,0.0001558049334506,2016,3
47,2016-03-11,0.0308328121900558,0.0,-0.9433748796582222,-0.6053849617019296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1979376543313264,0.0,0.0,-0.3638687577165131,0.3805840009202559,0.175193440169096,0.2006714467424899,0.172224317677319,0.4766320735216141,0.0,-0.8746984950266778,0.0,0.0,-0.1876516290940344,0.0,0.0392796291659275,0.0,0.0,0.6339944628998637,-0.180266836903119,47,2022.18994140625,0.0163955005341883,2016,3
48,2016-03-14,0.0,0.0,-0.8436492281034589,0.0,0.0577127020806074,-0.2238188034389168,0.0721972053870558,0.0,0.0,-0.9283814281225204,0.0,-0.02808193427821,0.0,0.0,-0.3875581242609769,0.7756850207224488,0.0,0.0,0.2533875548591216,0.8159173503518105,0.0,-0.8796736827741066,0.0,0.0,-0.9577429273631424,-0.258370790630579,-0.1696150568313896,0.0,0.0,0.0,-0.1930314349037854,48,2019.6400146484373,-0.0012609729212871,2016,3
49,2016-03-15,0.0,0.0,-0.7044040193515164,-0.2863132741767913,0.0268685249611735,0.0790531734625498,0.0,-0.1493434812873602,0.0,0.0,-0.3597463890910148,-0.2717759285587817,0.0,0.0,-0.0478548495448194,-0.9586213932683072,0.0,0.0,0.0,-0.9620616165921092,0.0,-0.6588913949672133,0.0,0.0013473173603415,-0.9647483271546662,-0.1433185674250126,-0.8421684131026268,0.0,0.0,0.0,-0.2256153856715082,49,2015.9300537109373,-0.0018369416879204,2016,3
50,2016-03-16,0.0,0.0,-0.6849542682990432,-0.7008308549411595,0.0501957423985004,-0.2374360132962465,0.0,0.0,0.0003738794475793,-0.9341706652194262,0.0,-0.0369253000244498,0.0,0.0,-0.1766538329732914,0.0,0.0,0.0138713847845792,0.0,-0.9566321736201644,0.0,-0.2462715642526745,0.0,0.0,0.9144391622394324,0.0419775992631912,-0.0093371178954839,0.0,0.0,0.0,-0.1674873320506581,50,2027.219970703125,0.0056003515456327,2016,3
51,2016-03-17,-0.2931080237030983,0.0,0.0,-0.71806098241359,-0.0952948397025466,-0.108996745198965,0.0524609386920928,-0.0014130324125289,0.0,0.0,0.0,-0.3761614647228271,0.0699753258377313,0.6425269022583961,0.0501370466857527,-0.9481934155337512,-0.941045825369656,0.2931713284924626,0.0,-0.6439304823676745,-0.8917827941477299,0.3585005979984998,-0.1756166443228721,0.0533978316234424,0.1508092670701444,0.0,-0.0560019981736938,0.0,0.0,0.0,-0.1566375448555525,51,2040.5899658203125,0.0065952364866207,2016,3
52,2016-03-18,0.1158778169192373,0.0,0.0,0.0,0.0,0.0204989736278851,0.0,0.0,0.0,-0.8849967382848263,-0.4528748132288456,0.0249237557873129,0.0630793962627649,0.0,0.0890245156562221,-0.7617018222808838,0.0,-0.4847714817151427,0.4408043944276869,-0.9579717610031366,0.0,0.3253625673241913,0.0,0.0959872938692569,-0.9550927197560668,0.2671430646441877,0.0,0.0,-0.73850167542696,0.0,-0.1130017061734898,52,2049.580078125,0.0044056436889679,2016,3
53,2016-03-21,0.080677380785346,0.039432113058865,0.0,0.0,0.0,0.2338618040084839,0.0,0.0120566971600055,0.0,0.0,0.0,0.0,0.0,-0.0415738765150308,0.0361654024745803,-0.7846903009340167,-0.4246730431914329,0.0349594019353389,-0.9495973577722908,0.0,0.0,-0.2002616841346025,0.0,0.0,0.8484347872436047,0.1398429232649505,0.0280746617354452,0.0,0.0,0.0,-0.1875297984981661,53,2051.60009765625,0.0009855772666847,2016,3
54,2016-03-22,0.0,0.0,0.0,-0.6185577651485801,0.0,-0.1032769884914159,0.0,-0.0089773684740066,0.0,0.0,0.0,-0.2850511651486158,0.0,0.0138587853871285,0.0645935298913779,0.0,-0.9597698394209146,0.0,0.0,0.3897155821323395,0.0,-0.4873044593259692,-0.269199584921201,0.0801408023107796,0.0,0.0,-0.5472467185463756,0.0,0.0,0.0,-0.1870277385910942,54,2049.800048828125,-0.0008773877668369,2016,3
