,date,topic_100,topic_105,topic_108,topic_114,topic_117,topic_131,topic_155,topic_17,topic_176,topic_187,topic_20,topic_203,topic_212,topic_254,topic_271,topic_3,topic_30,topic_33,topic_4,topic_43,topic_5,topic_51,topic_53,topic_57,topic_60,topic_61,topic_62,topic_73,topic_89,topic_95,EBF,time_trend,adjclose,returns,year,month
0,2016-01-04,-0.9499246007762848,0.0,0.0,0.0,0.0384174771606922,0.0,-0.352754320949316,-0.9573194095864892,0.0,0.0,-0.0200725998729467,-0.9439710769802332,0.0,0.0,0.0,0.0,0.0,-0.9391088373959064,-0.6996445814147592,0.0,-0.5020162928849459,0.0,0.0,-0.0024969093501567,0.0,0.0,-0.932032423093915,0.0100481882691383,0.0,0.0409485884010791,-0.1174569814012445,0,2012.6600341796875,,2016,1
1,2016-01-05,0.5983460545539856,0.0,-0.831194344907999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7264840357005596,0.0,-0.4038915654333929,0.0,0.0,0.0139514822512865,-0.942362815141678,0.0,-0.0526196062564849,0.0196055863052606,-0.3148425593972206,0.0,-0.0807984022989122,1,2016.7099609375,0.0020122259542273,2016,1
2,2016-01-06,-0.944307453930378,0.0,0.0,0.0,0.0,0.0,0.0,-0.9589604400098324,0.1877423990517854,0.0114576667547225,-0.0892758849076926,0.0,0.0,0.0,0.0,0.0,-0.0706115178763866,-0.9536642646417022,-0.944612100138329,0.0,-0.1244703531265258,0.0,0.0,0.0,-0.9474531495943666,0.0,-0.9297873470932244,0.0466956552118063,0.2473689722828567,0.0,-0.162062838387814,2,1990.260009765625,-0.0131153967026469,2016,1
3,2016-01-07,-0.3475400805473327,0.0,0.0,0.0,0.0,0.0,0.038053810596466,-0.9589566318318248,0.0,0.2509443232168754,-0.8021637828399738,0.0,-0.9531284496188164,0.0,0.0,0.0,0.0,-0.941587963141501,-0.955365794710815,0.0,-0.9462856310419738,0.0,0.0,0.0097239259630441,0.0,0.0,-0.938492603134364,0.0180083084851503,0.832543927244842,0.0,-0.166541039473876,3,1943.0899658203125,-0.0237004430144116,2016,1
4,2016-01-08,-0.9609332252293824,0.0,0.1606342396698892,0.0,0.0,0.0,0.4350362718105316,-0.1822068551555276,-0.0465903058648109,0.0,0.1098613012582063,0.0,0.0,-0.7486462518572807,0.0,0.0,0.0,0.0,-0.9181724175189931,0.0,0.2508009495213628,0.0,0.0,0.0,0.2080087140202522,-0.9279070217162372,-0.960802816785872,0.0105595532804727,0.4843191551044583,-0.4771809671074152,-0.1285751125507723,4,1922.030029296875,-0.0108383743902185,2016,1
5,2016-01-11,0.0,0.0,0.0,0.0,0.6792463064193726,0.0,-0.0472238287329673,-0.4626830066554248,0.0,-0.2693856880068779,0.0,-0.9545436631888152,0.0,-0.4290806595236063,0.0,0.0,-0.6669623660854995,-0.1168954356883962,0.0540685439482331,0.0,-0.1874644011259079,-0.8539633974432945,0.0,0.0,-0.680158955231309,-0.8909026123583317,0.0929592847824096,0.0266327317804098,0.1190307345241308,-0.4113512434996664,-0.0849880307115532,5,1923.6700439453125,0.0008532721255335,2016,1
6,2016-01-12,-0.6989597147330642,0.0,0.0,0.0,0.0,0.0,0.0,-0.5786009808070958,-0.9544931771233678,0.0,0.118845397606492,0.7671550437808037,-0.9661647016182542,0.0,0.0,0.0,-0.8244845354929566,-0.9626081362366676,0.2968117790296674,0.0,0.1528159717097878,0.0,0.1743867304176092,0.0,0.5120479315519333,-0.7850254774093628,0.6638936400413513,0.0242889113724231,0.1051237266510725,0.0,0.0021986659158463,6,1938.6800537109373,0.0078027985167562,2016,1
7,2016-01-13,0.0,0.911437563598156,-0.8237385665997863,0.0,0.0,0.0,0.0,-0.9595256107859312,0.0,0.0,-0.8475867286324501,0.0,0.0,-0.3776662144809961,0.0,0.0,-0.6960548874922097,-0.9144561421126128,-0.1681828743645123,0.0,-0.6099050581455231,0.0030629802495241,0.8443922903388739,0.0,0.0,0.0,0.0,0.0072041191160678,0.0732692945748567,-0.1675714775919914,-0.0509551141661806,7,1890.280029296875,-0.0249654523042197,2016,1
8,2016-01-14,0.0,0.924287213012576,0.0,0.0277841053903102,0.0,0.0,0.0,-0.0627797164488583,-0.9346672776155174,-0.0378396771848201,-0.1866855188272893,-0.9513796539977192,0.8377224169671535,-0.0118771120905876,0.0,0.0,0.0,-0.9057970242574812,-0.8491728963330388,0.0,0.6909438725560904,0.0,0.0,0.0107998251914978,0.5534058213233948,0.0943453535437583,-0.9202563033128778,0.0154426116496324,-0.314025757368654,0.7571227550506592,-0.0905078138481369,8,1921.8399658203125,0.0166959053866621,2016,1
9,2016-01-15,-0.946367371827364,0.0,0.0,0.0277841053903102,0.0,-0.0022517442703247,0.0,-0.9599295994266868,0.0,0.0,-0.1432543178088963,0.0,0.0,0.0,0.0,0.0,-0.6809746883809566,0.0,-0.6396199443843216,0.0,-0.541532133705914,0.0,0.0,-0.4749859268777072,-0.9086092468351126,-0.9413426471874118,-0.9585404302924873,0.0046884901821613,-0.2798846336081624,0.0,-0.1339519577896236,9,1880.3299560546875,-0.02159909800185,2016,1
10,2016-01-19,0.0,-0.965142194647342,-0.5445128022693098,0.1367841735482216,0.0,0.0,0.0,0.0,0.0,-0.6366704404354095,-0.0231638103723526,-0.9439604822546244,0.0,0.0,0.0,0.0,-0.727285485714674,0.0,0.4746637145678202,-0.8792868806049228,0.591774852325519,-0.9369968756412468,0.0,-0.951821913011372,0.0,0.0074492022395133,-0.2702149720862508,0.0140660069882869,0.3403678466565907,-0.9480841234326364,-0.0794970139690406,10,1881.3299560546875,0.0005318215543926,2016,1
11,2016-01-20,-0.7351363077759743,0.910276404581964,-0.9662923868745564,0.0,0.0,0.0,0.0,-0.9564415877684952,-0.8576100580394268,0.0,0.0347902048379182,-0.9420908819884062,0.0,0.0,0.0,0.0,0.0,0.0,-0.9584064041264356,0.0,-0.6858818558976054,-0.5158844985999167,0.0,-0.0100106298923492,-0.312968776250879,-0.9611595897004008,0.0,0.0331754647195339,-0.3952399492263794,0.0,-0.1397600132486146,11,1859.3299560546875,-0.0116938551524135,2016,1
12,2016-01-21,0.7750845402479172,-0.0194803127087652,0.0,0.0,-0.1276517535249392,0.0,0.0303109735250473,-0.2036213843772808,0.0,-0.0262565053999423,0.0439800936728715,0.0,0.0,0.0,0.8134331661276519,0.0,-0.713842062279582,0.8711900450289249,0.8503524018451571,-0.5698590278625488,0.2299517104402184,0.0,0.0,0.0,-0.9621290126815438,0.0,-0.1232371541361014,0.0219768546521663,0.3159948624670505,0.9295877050608397,-0.0546473761038566,12,1868.989990234375,0.0051954383611315,2016,1
13,2016-01-22,0.0,0.0,-0.374996130199482,0.0,-0.0386629924178123,0.0,0.0,0.8501831274479628,0.0012084059417247,0.0610143672674894,0.0,0.0,0.0,0.8525961190462112,0.0,0.0,0.0,0.8001060597598553,0.8859600895084441,0.7363395420834422,0.872514259070158,0.100097862444818,0.0,0.0075103119015693,0.8164792209863663,0.9134872984141112,0.0,0.0241771060973405,-0.7941459454596043,0.0,-0.0440897588866452,13,1906.9000244140625,0.0202837010244947,2016,1
14,2016-01-25,-0.9032053612172604,0.9252798426896334,0.0,0.0180799476802349,0.0,0.0,0.0,-0.9599411943927408,0.0,-0.8885419517755508,-0.8809475488960743,0.6947842314839363,0.1589137651026249,0.0206025913357734,0.0,0.0,0.0,0.4745001035432021,-0.307579924352467,0.4424151815474033,-0.9536697852114836,-0.691929055377841,0.0,-0.4030499566967289,-0.9454269930720328,-0.9483081148937345,-0.9565314948558808,0.0041923616081476,0.0,0.0752277970314025,-0.0849811838820503,14,1877.0799560546875,-0.0156379820533789,2016,1
15,2016-01-26,0.6578206121921539,0.0,0.0,0.0,-0.1667656227946281,0.0,0.0533436834812164,0.6817195992916822,0.0,-0.3832037014265855,0.0009010806679725,-0.9590616775676608,0.8737233988940716,0.0,0.0,-0.0665535628795623,-0.8678720137104392,0.7835243940353394,0.0319144057109952,-0.1618959382176399,-0.0239456743001937,0.029024226590991,0.0,-0.1407264268491417,0.4770037680864334,-0.957831174135208,0.0,0.0066962335258722,0.0,0.0,-0.035707366759551,15,1903.6300048828125,0.0141443355902264,2016,1
