,date,Topic_105,Topic_118,Topic_132,Topic_134,Topic_136,Topic_14,Topic_150,Topic_154,Topic_159,Topic_168,Topic_170,Topic_197,Topic_205,Topic_207,Topic_216,Topic_225,Topic_232,Topic_24,Topic_250,Topic_252,Topic_267,Topic_280,Topic_285,Topic_29,Topic_36,Topic_42,Topic_50,Topic_51,Topic_62,Topic_74,EBF,time_trend,adjclose,returns,year,month
17,2016-01-28,0.0,-0.0706969696969697,-0.1,0.0,0.0,-0.6041875,0.0,0.5714285714285714,-0.2,-0.1666666666666666,0.0,0.2,-0.4666,-0.4285714285714285,-0.5555555555555556,-0.5,-0.2,-0.2222222222222222,-0.037037037037037,-0.2857142857142857,0.0,-1.0,-0.25,-0.5,0.0,0.1052631578947368,0.6,-1.0,-0.1904761904761904,-0.2666666666666666,-0.1542379385964912,17,1893.3599853515625,0.0055285772057874,2016,1
18,2016-01-29,-1.0,-0.0454545454545454,0.0,-1.0,0.0,0.2307692307692307,0.0,0.4,-0.5,-0.2,0.0,-0.4,-0.9,0.0,-0.2222222222222222,0.125,0.0,-0.5555555555555556,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,-0.4705882352941176,0.2307692307692307,0.0,-0.3125,-0.3333333333333333,-0.1946427546628407,18,1940.239990234375,0.0247602174153415,2016,1
19,2016-02-01,-0.75,-0.0833333333333333,-0.2,0.0,0.0,-0.4666666666666667,-0.3333333333333333,0.5,-0.25,-0.6,0.0,-0.5,-0.2857142857142857,0.0,-0.1538461538461538,0.0,-0.3333333333333333,0.0,-0.2727272727272727,-0.1428571428571428,0.0,0.0,-1.0,0.0,0.0,-0.1764705882352941,-0.1428571428571428,0.0,-0.0526315789473684,-0.1428571428571428,-0.1668365679264555,19,1939.3800048828125,-0.0004432365871701,2016,2
20,2016-02-02,0.0,-0.1609310344827586,1.0,0.0,0.0,-0.2142857142857142,0.0,0.0,-0.6,0.1666666666666666,-0.5,-0.5,-0.3571428571428571,-1.0,-0.1,-0.7142857142857143,0.0,-0.2,-0.1428571428571428,0.0,0.0,0.0,0.0,-0.5,0.0,-0.1333333333333333,0.2222222222222222,0.0,0.1,-0.5405405405405406,-0.1905342465753424,20,1903.030029296875,-0.0187430908302748,2016,2
21,2016-02-03,-1.0,-0.3043478260869565,0.3333333333333333,0.0,0.0,-0.1852222222222222,0.0,0.1,-0.4285714285714285,-0.5,0.0,-1.0,-0.2222222222222222,0.0,0.4285714285714285,-0.4285714285714285,-0.3333333333333333,-0.5,-0.1875,-0.25,0.0,0.0,-1.0,-0.25,0.0,-0.2352941176470588,0.3333333333333333,0.0,-0.1333333333333333,-0.0909090909090909,-0.1975155279503105,21,1912.530029296875,0.0049920389346194,2016,2
22,2016-02-04,0.0,-0.57332,-0.25,-0.5,0.0,-0.3333333333333333,0.0,0.4666666666666667,-0.2857142857142857,-0.5714285714285714,-1.0,-0.4,-0.4285714285714285,-0.5,-0.375,-0.4285714285714285,-0.4,-0.5,-0.0555333333333333,-0.6666666666666666,0.0,0.0,0.0,-0.25,0.0,-0.3478260869565217,-0.2727272727272727,0.0,-0.1470588235294117,-0.2692307692307692,-0.1815078219013237,22,1915.449951171875,0.0015267325638141,2016,2
23,2016-02-05,0.0,0.1333333333333333,0.125125,0.0,0.0,-0.243576923076923,1.0,0.1538461538461538,0.0,-0.5,-0.5,0.0,0.0,-0.5,-0.6,0.0,-0.3333333333333333,-0.3333333333333333,0.0,0.0,1.0,0.0,-1.0,-0.5,-1.0,-0.2888666666666666,0.0,-1.0,-0.2857142857142857,-0.3157894736842105,-0.1680688202247191,23,1880.050048828125,-0.0184812463108693,2016,2
24,2016-02-08,0.0,-0.217391304347826,0.0,0.0,0.0,-0.3076923076923077,1.0,0.2222222222222222,-0.3333333333333333,-0.2,0.0,0.0,-0.6,-0.3,-0.5714285714285714,-0.1428571428571428,-0.8,-0.1111111111111111,-0.5555555555555556,-0.25,0.0,0.0,0.0,0.0,0.0,-0.037037037037037,-0.25,0.0,-0.1951219512195122,-0.3333333333333333,-0.1860376963350785,24,1853.43994140625,-0.0141539356563734,2016,2
25,2016-02-09,0.0,-0.1666666666666666,0.0,0.0,0.0,-0.1428571428571428,0.0,-0.25,0.5,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.8571428571428571,0.0,-0.5,-0.6666666666666666,-0.3650952380952381,-0.3333333333333333,0.0,0.0,-1.0,0.0,0.0,-0.0454545454545454,0.1666666666666666,0.0,-0.08,-0.3461538461538461,-0.1796801801801801,25,1852.2099609375,-0.0006636203533073,2016,2
26,2016-02-10,0.0,-0.0769230769230769,0.0,0.0,0.0,-0.3,0.0,0.1,-0.3125,0.0,0.0,0.0,-0.3333333333333333,0.0,-0.5555555555555556,0.5,-0.3333333333333333,-0.7142857142857143,-0.3968095238095238,0.5,0.0,-1.0,0.0,0.5,0.25,-0.1111111111111111,-0.1666666666666666,0.0,-0.2941176470588235,-0.3,-0.172573417721519,26,1851.8599853515625,-0.0001889502774082,2016,2
27,2016-02-11,0.1665,-0.2142857142857142,1.0,0.0,0.0,-0.1904285714285714,0.0,-0.5,-0.25,-0.5,0.0,-0.5,-0.1428571428571428,-0.1428571428571428,-0.4166666666666667,0.0,0.0,0.0,-0.1481481481481481,0.0,0.5,1.0,-0.5,-0.5,0.0,-0.2222222222222222,-0.25,0.0,-0.1785714285714285,-0.32,-0.16878612716763,27,1829.0799560546875,-0.0123011617925047,2016,2
28,2016-02-12,0.0,-0.08,0.0,-0.5,0.0,-0.3333333333333333,0.0,0.0,-0.4,0.0,0.0,0.0,-0.5,0.0,-0.5625,-0.25,-0.5,-0.2,-0.1969545454545454,-0.25,0.0,-1.0,1.0,0.0,-0.25,0.1428571428571428,0.3333333333333333,0.0,0.0714285714285714,-0.1818181818181818,-0.1578947368421052,28,1864.780029296875,0.0195180495658551,2016,2
29,2016-02-16,0.0,-0.2666666666666666,0.0,0.0,0.0,-0.5925555555555556,0.0,0.0,-0.2857142857142857,0.0,-0.5,0.0,0.2222222222222222,-0.0714285714285714,-0.1111111111111111,0.0,0.0,-0.4285714285714285,-0.4166666666666667,0.0,0.0,-0.3333333333333333,0.0,-0.3333333333333333,-0.5,-0.1034482758620689,0.3,0.0,-0.2727272727272727,-0.3225806451612903,-0.1225626740947075,29,1895.5799560546875,0.0165166541221624,2016,2
30,2016-02-17,0.0,-0.1818181818181818,0.0,-1.0,1.0,-0.2142857142857142,0.0,0.0,0.0,-1.0,-1.0,-0.1666666666666666,-0.6666666666666666,-0.25,-0.4285714285714285,-0.3333333333333333,0.0,-1.0,-0.2,-0.1666666666666666,-1.0,-1.0,0.5,-0.7142857142857143,0.0,-0.0909090909090909,0.0,0.0,-0.2142857142857142,0.064516129032258,-0.1979438356164383,30,1926.8199462890625,0.016480439210486,2016,2
31,2016-02-18,0.0,-0.2307692307692307,0.0,-0.6666666666666666,0.0,-0.3555333333333333,0.0,-0.2222222222222222,-0.2,0.0,-1.0,0.0,-0.8,-0.7142857142857143,-0.8571428571428571,-0.125,-0.4,0.0,-0.1034482758620689,0.0,0.0,1.0,0.0,0.2,0.0,-0.0263157894736842,-0.1666666666666666,0.0,-0.2727272727272727,-0.1111111111111111,-0.142049636803874,31,1917.8299560546875,-0.0046657137070275,2016,2
32,2016-02-19,0.0,-0.1666666666666666,0.0,0.0,0.0,-0.6333,0.0,0.4,-0.5714285714285714,-0.2,0.0,0.1428571428571428,-0.2222222222222222,0.3333333333333333,-0.375,-0.2,0.0,-0.5,-0.2666666666666666,0.0,0.0,1.0,-1.0,-0.5714285714285714,0.0,-0.0952857142857142,0.25,0.0,0.0,-0.28,-0.1740137741046832,32,1917.780029296875,-2.603294293890794e-05,2016,2
33,2016-02-22,0.0,0.0416666666666666,0.3333333333333333,0.0,0.0,0.0,-0.5,0.3333333333333333,-0.2857142857142857,-0.75,-0.5,-0.1666666666666666,-0.0833333333333333,0.0,0.1666666666666666,-0.25,-0.25,-0.3333333333333333,0.1333333333333333,-0.125,-1.0,-0.125,-0.25,0.0,-0.25,0.1111111111111111,-0.5,0.0,-0.1935483870967742,0.0769230769230769,-0.1285795246800731,33,1945.5,0.0144541971861538,2016,2
34,2016-02-23,0.0,-0.4444444444444444,0.0,0.0,0.0,-0.3,0.0,-0.0909090909090909,0.0,-0.75,-0.6666666666666666,0.0,-0.1111111111111111,-0.1666666666666666,-0.25,-0.5,-0.3333333333333333,-0.1538461538461538,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.1666666666666666,0.0,0.0454545454545454,-0.2857142857142857,-0.2014084507042253,34,1921.27001953125,-0.0124543718677717,2016,2
35,2016-02-24,-0.5,0.0869565217391304,-0.5,-1.0,0.0,-0.4285714285714285,0.0,0.1666666666666666,0.0,-0.3333333333333333,0.0,-0.3333333333333333,0.375,0.0,-0.3571428571428571,0.1176470588235294,-0.3333333333333333,0.0,-0.3846153846153846,-0.33325,0.0,0.0,0.5,-0.4,0.0,-0.2058823529411764,0.75,0.0,0.0,-0.1612903225806451,-0.1123494423791821,35,1929.800048828125,0.0044397868129728,2016,2
36,2016-02-25,0.0,0.1,-0.1666666666666666,0.0,0.0,-0.35,0.0,0.0,-0.5,-0.3846153846153846,-0.6666666666666666,0.2,-0.2,0.0,-0.6666666666666666,-0.2857142857142857,0.0,-0.4,-0.1176470588235294,-0.4,0.0,0.0,0.0,-1.0,0.0,-0.1587142857142857,-0.2222222222222222,0.0,-0.088235294117647,-0.0416666666666666,-0.147175956284153,36,1951.699951171875,0.0113482753599518,2016,2
37,2016-02-26,0.0,-0.1333333333333333,0.0,1.0,0.0,-0.4285714285714285,0.0,0.5555555555555556,0.2105263157894736,-0.6,0.0,0.0,-0.5,-0.1428571428571428,-0.1428571428571428,-0.1111111111111111,0.0,-0.4,-0.2,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.8333333333333334,0.0,-0.3125,-0.3225806451612903,-0.1203703703703703,37,1948.050048828125,-0.0018701144822791,2016,2
38,2016-02-29,0.0,0.0,0.375,0.0,0.0,-0.3333333333333333,1.0,0.1764705882352941,0.1333333333333333,-0.6,0.0,0.2222222222222222,-0.4166666666666667,0.0,0.0,0.0,0.0,-0.2307692307692307,0.037037037037037,-0.25,0.0,0.0,0.0,-0.2,-0.125,-0.0256410256410256,-0.3333333333333333,0.0,-0.1842105263157894,-0.3666666666666666,-0.0798781094527363,38,1932.22998046875,-0.0081209763419023,2016,2
39,2016-03-01,0.0,-0.0909090909090909,0.0,-1.0,0.0,-0.125,0.0,0.1666666666666666,-0.1428571428571428,0.0,1.0,-0.25,-0.7142857142857143,-0.2,-0.3888333333333333,-0.1428571428571428,-0.5,-0.1875,0.2222222222222222,-0.8,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.1578947368421052,0.5,0.0,0.0454545454545454,-0.3333333333333333,-0.1818537170263789,39,1978.3499755859373,0.0238687918018946,2016,3
40,2016-03-02,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.0,0.25,-0.2,0.0,0.0,-0.25,0.0,-0.1666666666666666,-0.3333333333333333,-0.1,-0.5,-0.25,-0.3846153846153846,0.25,0.0,0.0,-0.5,-0.75,0.0,-0.1838965517241379,0.2222222222222222,0.0,0.0,-0.2352941176470588,-0.1567090909090909,40,1986.449951171875,0.0040943087350045,2016,3
41,2016-03-03,0.0,0.0769230769230769,-0.5,-0.6666666666666666,0.0,-0.5,1.0,0.3333333333333333,0.0714285714285714,0.0,-0.5,0.0,-0.4,0.2857142857142857,-0.3333333333333333,-0.3478260869565217,0.0,-0.2307692307692307,-0.0909090909090909,-0.2,0.0,0.0,-0.5,0.0,0.0,-0.1363636363636363,-0.1818181818181818,0.0,-0.1904761904761904,-0.2272727272727272,-0.1195779601406799,41,1993.4000244140625,0.0034987406745825,2016,3
42,2016-03-04,-1.0,-0.1666666666666666,0.0,0.0,0.0,-0.6363636363636364,0.0,0.4285714285714285,-0.2727272727272727,-0.3333333333333333,0.0,0.0,-0.4444444444444444,0.0,-0.4444444444444444,-0.25,0.0,-0.25,-0.1111111111111111,-0.25,0.0,0.5,-1.0,-0.4,0.0,-0.1333333333333333,0.3,0.0,-0.1785714285714285,-0.2222222222222222,-0.1881188118811881,42,1999.989990234375,0.0033058923144387,2016,3
43,2016-03-07,0.0,-0.1666666666666666,-0.3333333333333333,0.0,0.0,-0.3333333333333333,0.0,0.3636363636363636,-0.3846153846153846,-0.3333333333333333,0.0,0.0,-0.3846153846153846,-0.3333333333333333,-0.4444444444444444,-0.2857142857142857,0.25,-0.5,-0.4411764705882353,0.0,0.0,0.0,-0.3333333333333333,-0.1666666666666666,0.0,-0.0909090909090909,0.1428571428571428,-1.0,-0.1025641025641025,-0.2903225806451613,-0.173076923076923,43,2001.760009765625,0.0008850141950173,2016,3
44,2016-03-08,0.3333333333333333,-0.4285714285714285,0.0,0.0,0.0,-0.3636363636363636,0.0,0.0,-0.375,0.0,0.0,-0.5,-0.1111111111111111,-1.0,-0.5,-0.3333333333333333,-1.0,-0.3333333333333333,-0.3571428571428571,0.0,0.0,0.0,-0.5,-0.2,0.0,-0.1739130434782608,0.0,-0.6666666666666666,-0.2272727272727272,-0.2083333333333333,-0.224444,44,1979.260009765625,-0.011240108649505,2016,3
45,2016-03-09,0.0,0.0,-0.25,-1.0,0.0,-0.3725294117647059,0.0,-0.5,-0.6666666666666666,-0.25,0.0,-0.5714285714285714,-0.2,0.4,-0.1904999999999999,-0.4545454545454545,0.0,-0.7142857142857143,-0.0416666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-0.1111111111111111,-0.25,0.0,-0.1428571428571428,-0.2692307692307692,-0.1699838308457711,45,1989.260009765625,0.0050523932937866,2016,3
46,2016-03-10,-1.0,-0.3125,0.0,0.0,0.0,-0.3684210526315789,0.0,-0.0909090909090909,0.1111111111111111,-0.2857142857142857,-0.5,-0.2,-0.0833333333333333,-0.2666,-0.2,-0.2777777777777778,0.0,-0.3571428571428571,-0.4642857142857143,-1.0,0.0,0.0,-1.0,-1.0,-0.5,-0.2,0.3335,-1.0,-0.2105263157894736,-0.5,-0.1685088495575221,46,1989.5699462890625,0.0001558049334506,2016,3
47,2016-03-11,-1.0,0.1111111111111111,0.6,0.0,0.0,-0.3,0.0,0.1428571428571428,0.125,0.0,-1.0,0.0,0.0,0.0,-0.1666666666666666,-0.3125,0.6666666666666666,-0.3333333333333333,-0.1111111111111111,0.0,-1.0,-1.0,0.0,-1.0,0.0,-0.1818181818181818,-0.25,0.0,-0.3333333333333333,-0.0555555555555555,-0.121765601217656,47,2022.18994140625,0.0163955005341883,2016,3
48,2016-03-14,0.0,-0.1818181818181818,-0.5,-0.4,0.0,-0.2407222222222222,1.0,0.3043478260869565,-0.2222222222222222,-0.6,0.0,0.0,-0.25,-0.4,-0.2727272727272727,-0.5,-0.5,-0.25,-0.2307692307692307,-0.1666666666666666,-1.0,0.5,-1.0,-0.5,1.0,0.0,-0.1110833333333333,0.0,-0.1944444444444444,-0.1379310344827586,-0.2058261278195488,48,2019.6400146484373,-0.0012609729212871,2016,3
49,2016-03-15,0.0,-0.125,-1.0,-1.0,0.0,-0.1875,0.0,0.5555555555555556,0.0,-0.5,-1.0,-0.3333333333333333,-0.4285714285714285,-0.2666,0.0,-0.2222222222222222,-1.0,0.0,-0.3846153846153846,0.0,0.0,-1.0,0.0,0.6666666666666666,-0.5,-0.3188260869565217,0.0,0.0,-0.0526315789473684,-0.2916666666666667,-0.1918197611292073,49,2015.9300537109373,-0.0018369416879204,2016,3
50,2016-03-16,-0.5,-0.5833333333333334,0.0,0.0,0.0,-0.27775,0.0,0.5,-0.375,-0.6666666666666666,0.0,-0.5,-0.1,-0.2,-0.4285714285714285,-0.1538461538461538,-0.5,-0.6666666666666666,-0.0625,-1.0,0.0,-0.6666666666666666,0.0,0.3333333333333333,0.0,-0.238095238095238,-0.2,0.0,0.0588235294117647,-0.1666666666666666,-0.1580551090700344,50,2027.219970703125,0.0056003515456327,2016,3
51,2016-03-17,0.0,-0.5333333333333333,-0.5,0.0,0.0,-0.1428571428571428,1.0,0.125,-0.25,-0.0769230769230769,-1.0,0.0,-0.1,0.4,-0.2222222222222222,-0.4761904761904761,-0.2,-0.4285714285714285,0.0555555555555555,-0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.5833333333333334,0.0,-0.1714285714285714,-0.5,-0.1620694586312563,51,2040.5899658203125,0.0065952364866207,2016,3
52,2016-03-18,0.0,0.0,-1.0,-0.6666666666666666,-1.0,0.0,0.0,0.0,0.375,-0.3333333333333333,0.5,0.0,0.0,0.0,-0.25,-0.4,-0.3333333333333333,0.0,-0.1851111111111111,0.0,0.0,0.0,0.0,-0.6,0.0,-0.0416666666666666,0.2222222222222222,0.0,-0.1875,-0.1923076923076923,-0.13619,52,2049.580078125,0.0044056436889679,2016,3
53,2016-03-21,0.0,0.0555555555555555,0.0,-0.5,0.0,-0.3125,0.0,0.6,-0.2142857142857142,-0.25,-0.3333333333333333,0.2,-0.4615384615384615,-0.1666666666666666,-0.5333333333333333,-0.3043478260869565,0.0,-0.25,-0.4814814814814814,0.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666,0.0,-0.25,-0.0769230769230769,0.0,-0.1428571428571428,0.0,-0.1625489478499542,53,2051.60009765625,0.0009855772666847,2016,3
54,2016-03-22,0.0,-0.0625,-0.3333333333333333,-1.0,0.0,-0.3888888888888889,0.0,0.0,-0.5,-0.2222222222222222,-0.5,0.5,-0.1667,-0.3333333333333333,-0.0769230769230769,-0.2727272727272727,0.0,0.0,-0.0714285714285714,0.0,0.0,-0.3333333333333333,0.0,-0.5,-0.5,-0.0869565217391304,0.1428571428571428,0.0,-0.1935483870967742,-0.0625,-0.1662785547785547,54,2049.800048828125,-0.0008773877668369,2016,3
55,2016-03-23,0.0,-0.0555555555555555,0.1428571428571428,0.0,0.0,-0.2548823529411765,0.0,0.2,-0.125,0.0,0.0,0.0,-0.2727272727272727,-0.1666666666666666,-0.2,-0.35,-0.3333333333333333,0.0,-0.1875,-0.5,0.0,0.0,0.0,-0.3333333333333333,-0.25,-0.2962962962962963,0.25,0.0,-0.15625,0.0,-0.1457222808870116,55,2036.7099609375,-0.0063860316025012,2016,3
56,2016-03-24,0.25,-0.2583,0.5,0.0,0.0,-0.3571428571428571,0.0,-0.1818181818181818,0.0,0.0,0.0,-1.0,-0.4721666666666667,-0.25,-0.2,-0.4615384615384615,1.0,-0.1111111111111111,-0.2631578947368421,0.0,0.0,-1.0,-0.5,-0.2,0.0,-0.1818181818181818,0.1111111111111111,0.0,-0.1923076923076923,-0.391304347826087,-0.160761154855643,56,2035.93994140625,-0.0003780702927851,2016,3
57,2016-03-28,0.6666666666666666,-0.1428571428571428,-1.0,0.0,0.0,-0.5,0.0,0.0666666666666666,0.3333333333333333,-0.5,0.25,0.0,-0.0833333333333333,0.2222222222222222,-0.4,-0.1666666666666666,-1.0,-0.4285714285714285,-0.0588235294117647,0.0,0.0,-0.4285714285714285,0.0,-0.6666666666666666,0.1666666666666666,-0.1153846153846153,-1.0,0.0,-0.1153846153846153,-0.1818181818181818,-0.1566579634464752,57,2037.050048828125,0.0005452554858313,2016,3
